conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6
56	8	8	does	O	O	O	O	O	
56	8	9	n't	O	O	O	O	O	
56	8	10	require	O	O	O	O	O	
56	8	11	much	O	O	O	O	O	
56	8	12	cooking.toast	O	O	O	O	O	
56	8	13	.	O	O	O	O	O	
57	1	1	How	O	O	O	O	O	
57	1	2	are	O	O	O	O	O	
57	1	3	you	O	O	O	O	O	
57	1	4	finding	O	O	O	O	O	
57	1	5	meals	O	O	O	O	O	
57	1	6	these	O	O	O	O	O	
57	1	7	days	O	O	O	O	O	
57	1	8	,	O	O	O	O	O	
57	1	9	grandma	O	O	O	O	O	
57	1	10	?	O	O	O	O	O	
57	2	1	I	O	O	O	O	O	
57	2	2	do	O	O	O	O	O	
57	2	3	well	O	O	O	O	O	
57	2	4	.	O	O	O	O	O	
57	2	5	I	O	O	O	O	O	
57	2	6	prefer	O	O	O	O	O	
57	2	7	to	O	O	O	O	O	
57	2	8	have	B-event	O	O	O	O	
57	2	9	my	I-event	O	O	O	O	
57	2	10	breakfast	I-event	O	O	O	O	
57	2	11	quietly	I-event	O	O	O	O	
57	2	12	every	B-time	O	O	O	O	
57	2	13	morning	I-time	O	O	O	O	
57	2	14	.	O	O	O	O	O	
57	3	1	What	O	O	O	O	O	
57	3	2	time	O	O	O	O	O	
57	3	3	is	O	O	O	O	O	
57	3	4	your	O	O	O	O	O	
57	3	5	usual	O	O	O	O	O	
57	3	6	breakfast	O	O	O	O	O	
57	3	7	?	O	O	O	O	O	
57	4	1	Around	O	B-time	O	O	O	
57	4	2	7:00	O	I-time	O	O	O	
57	4	3	am	O	I-time	O	O	O	
57	4	4	,	O	O	O	O	O	
57	4	5	I	O	O	O	O	O	
57	4	6	like	O	B-event	O	O	O	
57	4	7	starting	O	O	O	O	O	
57	4	8	the	O	O	O	O	O	
57	4	9	day	O	O	O	O	O	
57	4	10	early	O	O	O	O	O	
57	4	11	.	O	O	O	O	O	
57	5	1	Do	O	O	O	O	O	
57	5	2	you	O	O	O	O	O	
57	5	3	cook	O	O	O	O	O	
57	5	4	your	O	O	O	O	O	
57	5	5	breakfast	O	O	O	O	O	
57	5	6	?	O	O	O	O	O	
57	6	1	Mostly	O	O	O	O	O	
57	6	2	cereal	O	O	O	O	O	
57	6	3	or	O	O	O	O	O	
57	6	4	yogurt	O	O	O	O	O	
57	6	5	,	O	O	O	O	O	
57	6	6	easy	O	O	O	O	O	
57	6	7	and	O	O	O	O	O	
57	6	8	quick	O	O	O	O	O	
57	6	9	to	O	O	O	O	O	
57	6	10	prepare	O	O	O	O	O	
57	6	11	.	O	O	O	O	O	
57	7	1	That	O	O	O	O	O	
57	7	2	's	O	O	O	O	O	
57	7	3	smart	O	O	O	O	O	
57	7	4	.	O	O	O	O	O	
57	7	5	How	O	O	O	O	O	
57	7	6	about	O	O	O	O	O	
57	7	7	lunch	O	O	O	O	O	
57	7	8	and	O	O	O	O	O	
57	7	9	dinner	O	O	O	O	O	
57	7	10	?	O	O	O	O	O	
57	8	1	Lunch	O	O	B-event	O	O	
57	8	2	around	O	O	B-time	O	O	
57	8	3	noon	O	O	I-time	O	O	
57	8	4	,	O	O	O	O	O	
57	8	5	and	O	O	O	O	O	
57	8	6	I	O	O	O	O	O	
57	8	7	cook	O	O	O	B-event	O	
57	8	8	simple	O	O	O	I-event	O	
57	8	9	meals	O	O	O	I-event	O	
57	8	10	for	O	O	O	I-event	O	
57	8	11	dinner	O	O	O	I-event	O	
57	8	12	.	O	O	O	O	O	
57	8	13	Some	O	O	O	O	O	
57	8	14	vegetables	O	O	O	O	O	
57	8	15	and	O	O	O	O	O	
57	8	16	fish	O	O	O	O	O	
57	8	17	.	O	O	O	O	O	
58	1	1	How	O	O	O	O	O	
58	1	2	was	O	O	O	O	O	
58	1	3	your	O	O	O	O	O	
58	1	4	day	O	O	O	O	O	
58	1	5	today	O	O	O	O	O	
58	1	6	?	O	O	O	O	O	
58	1	7	Anything	O	O	O	O	O	
58	1	8	new	O	O	O	O	O	
58	1	9	happened	O	O	O	O	O	
58	1	10	?	O	O	O	O	O	
58	2	1	Today	O	O	O	O	O	
58	2	2	,	O	O	O	O	O	
58	2	3	I	O	O	O	O	O	
58	2	4	got	B-event	O	O	O	O	
58	2	5	a	I-event	O	O	O	O	
58	2	6	new	I-event	O	O	O	O	
58	2	7	set	I-event	O	O	O	O	
58	2	8	of	I-event	O	O	O	O	
58	2	9	cutlery	I-event	O	O	O	O	
58	2	10	which	O	O	O	O	O	
58	2	11	made	O	O	O	O	O	
58	2	12	my	O	O	O	O	O	
58	2	13	mealtime	O	O	O	O	O	
58	2	14	easier	O	O	O	O	O	
58	2	15	.	O	O	O	O	O	
58	3	1	That	O	O	O	O	O	
58	3	2	's	O	O	O	O	O	
58	3	3	great	O	O	O	O	O	
58	3	4	to	O	O	O	O	O	
58	3	5	hear	O	O	O	O	O	
58	3	6	!	O	O	O	O	O	
58	3	7	How	O	O	O	O	O	
58	3	8	often	O	O	O	O	O	
58	3	9	do	O	O	O	O	O	
58	3	10	you	O	O	O	O	O	
58	3	11	usually	O	O	O	O	O	
58	3	12	have	O	B-event	O	O	O	
58	3	13	your	O	I-event	O	O	O	
58	3	14	meals	O	I-event	O	O	O	
58	3	15	?	O	O	O	O	O	
58	4	1	Three	O	B-time	O	O	O	
58	4	2	times	O	I-time	O	O	O	
58	4	3	a	O	I-time	O	O	O	
58	4	4	day	O	I-time	O	O	O	
58	4	5	,	O	I-time	O	O	O	
58	4	6	at	O	I-time	O	O	O	
58	4	7	regular	O	I-time	O	O	O	
58	4	8	intervals	O	I-time	O	O	O	
58	4	9	.	O	I-time	O	O	O	
58	5	1	Do	O	O	O	O	O	
58	5	2	you	O	O	O	O	O	
58	5	3	enjoy	O	O	O	O	O	
58	5	4	cutting	O	O	B-event	O	O	
58	5	5	your	O	O	I-event	O	O	
58	5	6	food	O	O	I-event	O	O	
58	5	7	into	O	O	I-event	O	O	
58	5	8	pieces	O	O	I-event	O	O	
58	5	9	before	O	O	I-event	O	O	
58	5	10	eating	O	O	I-event	O	O	
58	5	11	?	O	O	I-event	O	O	
58	6	1	Yes	O	O	O	O	O	
58	6	2	,	O	O	O	O	O	
58	6	3	I	O	O	O	O	O	
58	6	4	find	O	O	O	O	O	
58	6	5	it	O	O	O	O	O	
58	6	6	relaxing	O	O	O	O	O	
58	6	7	and	O	O	O	O	O	
58	6	8	it	O	O	O	O	O	
58	6	9	helps	O	O	O	O	O	
58	6	10	me	O	O	O	O	O	
58	6	11	savor	O	O	O	O	O	
58	6	12	my	O	O	O	O	O	
58	6	13	meals	O	O	O	O	O	
58	6	14	.	O	O	O	O	O	
58	7	1	That	O	O	O	O	O	
58	7	2	's	O	O	O	O	O	
58	7	3	nice	O	O	O	O	O	
58	7	4	!	O	O	O	O	O	
58	7	5	How	O	O	O	O	O	
58	7	6	do	O	O	O	O	O	
58	7	7	you	O	O	O	O	O	
58	7	8	feel	O	O	O	O	O	
58	7	9	after	O	O	O	O	O	
58	7	10	having	O	O	O	B-event	O	
58	7	11	a	O	O	O	I-event	O	
58	7	12	fulfilling	O	O	O	I-event	O	
58	7	13	meal	O	O	O	I-event	O	
58	7	14	?	O	O	O	O	O	
58	8	1	I	O	O	O	O	O	
58	8	2	feel	O	O	O	O	O	
58	8	3	energized	O	O	O	O	O	
58	8	4	and	O	O	O	O	O	
58	8	5	ready	O	O	O	O	O	
58	8	6	to	O	O	O	O	O	
58	8	7	tackle	O	O	O	O	O	
58	8	8	the	O	O	O	O	O	
58	8	9	rest	O	O	O	O	O	
58	8	10	of	O	O	O	O	O	
58	8	11	the	O	O	O	O	O	
58	8	12	day	O	O	O	O	O	
58	8	13	.	O	O	O	O	O	
58	9	1	It	O	O	O	O	O	
58	9	2	's	O	O	O	O	O	
58	9	3	wonderful	O	O	O	O	O	
58	9	4	to	O	O	O	O	O	
58	9	5	hear	O	O	O	O	O	
58	9	6	that	O	O	O	O	O	
58	9	7	.	O	O	O	O	O	
58	9	8	Take	O	O	O	O	O	
58	9	9	care	O	O	O	O	O	
58	9	10	and	O	O	O	O	O	
58	9	11	remember	O	O	O	O	O	
58	9	12	to	O	O	O	O	O	
58	9	13	keep	O	O	O	O	O	
58	9	14	taking	O	O	O	O	O	
58	9	15	care	O	O	O	O	O	
58	9	16	of	O	O	O	O	O	
58	9	17	yourself	O	O	O	O	O	
58	9	18	!	O	O	O	O	O	
59	1	1	When	O	O	O	O	O	
59	1	2	do	O	O	O	O	O	
59	1	3	you	O	O	O	O	O	
59	1	4	usually	O	O	O	O	O	
59	1	5	drink	O	O	O	O	O	
59	1	6	water	O	O	O	O	O	
59	1	7	during	O	O	O	O	O	
59	1	8	the	O	O	O	O	O	
59	1	9	day	O	O	O	O	O	
59	1	10	?	O	O	O	O	O	
59	2	1	I	O	O	O	O	O	
59	2	2	usually	O	O	O	O	O	
59	2	3	have	B-event	O	O	O	O	
59	2	4	a	I-event	O	O	O	O	
59	2	5	glass	I-event	O	O	O	O	
59	2	6	of	I-event	O	O	O	O	
59	2	7	water	I-event	O	O	O	O	
59	2	8	first	B-time	O	O	O	O	
59	2	9	thing	I-time	O	O	O	O	
59	2	10	in	I-time	O	O	O	O	
59	2	11	the	I-time	O	O	O	O	
59	2	12	morning	I-time	O	O	O	O	
59	2	13	.	O	O	O	O	O	
59	3	1	Do	O	O	O	O	O	
59	3	2	you	O	O	O	O	O	
59	3	3	stir	O	B-event	O	O	O	
59	3	4	your	O	I-event	O	O	O	
59	3	5	tea	O	I-event	O	O	O	
59	3	6	or	O	I-event	O	O	O	
59	3	7	coffee	O	I-event	O	O	O	
59	3	8	yourself	O	O	O	O	O	
59	3	9	?	O	O	O	O	O	
59	4	1	Yes	O	O	O	O	O	
59	4	2	,	O	O	O	O	O	
59	4	3	I	O	O	O	O	O	
59	4	4	like	O	O	O	O	O	
59	4	5	to	O	O	O	O	O	
59	4	6	do	O	O	O	O	O	
59	4	7	that	O	O	O	O	O	
59	4	8	with	O	O	O	O	O	
59	4	9	a	O	O	O	O	O	
59	4	10	spoon	O	O	O	O	O	
59	4	11	before	O	O	O	O	O	
59	4	12	drinking	O	O	O	O	O	
59	4	13	it	O	O	O	O	O	
59	4	14	.	O	O	O	O	O	
59	5	1	How	O	O	O	O	O	
59	5	2	about	O	O	O	O	O	
59	5	3	pouring	O	O	O	O	O	
59	5	4	liquids	O	O	O	O	O	
59	5	5	from	O	O	O	O	O	
59	5	6	a	O	O	O	O	O	
59	5	7	container	O	O	O	O	O	
59	5	8	?	O	O	O	O	O	
59	6	1	I	O	O	O	O	O	
59	6	2	usually	O	O	O	O	O	
59	6	3	pour	O	O	B-event	O	O	
59	6	4	myself	O	O	I-event	O	O	
59	6	5	a	O	O	I-event	O	O	
59	6	6	glass	O	O	I-event	O	O	
59	6	7	of	O	O	I-event	O	O	
59	6	8	juice	O	O	I-event	O	O	
59	6	9	during	O	O	I-event	O	O	
59	6	10	breakfast	O	O	I-time	O	O	
59	6	11	.	O	O	O	O	O	
59	7	1	How	O	O	O	O	O	
59	7	2	do	O	O	O	O	O	
59	7	3	you	O	O	O	O	O	
59	7	4	manage	O	O	O	O	O	
59	7	5	to	O	O	O	O	O	
59	7	6	open	O	O	O	O	O	
59	7	7	bottles	O	O	O	O	O	
59	7	8	if	O	O	O	O	O	
59	7	9	they	O	O	O	O	O	
59	7	10	are	O	O	O	O	O	
59	7	11	too	O	O	O	O	O	
59	7	12	tight	O	O	O	O	O	
59	7	13	?	O	O	O	O	O	
59	8	1	I	O	O	O	O	O	
59	8	2	ask	O	O	O	B-event	O	
59	8	3	my	O	O	O	I-event	O	
59	8	4	son	O	O	O	I-event	O	
59	8	5	to	O	O	O	I-event	O	
59	8	6	help	O	O	O	I-event	O	
59	8	7	me	O	O	O	I-event	O	
59	8	8	open	O	O	O	I-event	O	
59	8	9	them	O	O	O	I-event	O	
59	8	10	when	O	O	O	B-time	O	
59	8	11	they	O	O	O	I-time	O	
59	8	12	're	O	O	O	I-time	O	
59	8	13	too	O	O	O	I-time	O	
59	8	14	tight	O	O	O	I-time	O	
59	8	15	.	O	O	O	O	O	
59	9	1	What	O	O	O	O	O	
59	9	2	about	O	O	O	O	O	
59	9	3	drinking	O	O	O	O	O	
59	9	4	using	O	O	O	O	O	
59	9	5	a	O	O	O	O	O	
59	9	6	straw	O	O	O	O	O	
59	9	7	?	O	O	O	O	O	
59	9	8	Is	O	O	O	O	O	
59	9	9	that	O	O	O	O	O	
59	9	10	hard	O	O	O	O	O	
59	9	11	for	O	O	O	O	O	
59	9	12	you	O	O	O	O	O	
59	9	13	?	O	O	O	O	O	
59	10	1	Not	O	O	O	O	O	
59	10	2	at	O	O	O	O	O	
59	10	3	all	O	O	O	O	O	
59	10	4	!	O	O	O	O	O	
59	10	5	I	O	O	O	O	O	
59	10	6	find	O	O	O	O	O	
59	10	7	it	O	O	O	O	O	
59	10	8	easier	O	O	O	O	O	
59	10	9	to	O	O	O	O	O	
59	10	10	use	O	O	O	O	B-event	
59	10	11	a	O	O	O	O	I-event	
59	10	12	straw	O	O	O	O	I-event	
59	10	13	for	O	O	O	O	O	
59	10	14	cold	O	O	O	O	O	
59	10	15	beverages	O	O	O	O	O	
59	10	16	.	O	O	O	O	O	
60	1	1	When	O	O	O	O	O	
60	1	2	do	O	O	O	O	O	
60	1	3	you	O	O	O	O	O	
60	1	4	usually	O	O	O	O	O	
60	1	5	eat	O	O	O	O	O	
60	1	6	your	O	O	O	O	O	
60	1	7	meals	O	O	O	O	O	
60	1	8	during	O	O	O	O	O	
60	1	9	the	O	O	O	O	O	
60	1	10	day	O	O	O	O	O	
60	1	11	?	O	O	O	O	O	
60	2	1	I	O	O	O	O	O	
60	2	2	usually	O	O	O	O	O	
60	2	3	have	B-event	O	O	O	O	
60	2	4	my	I-event	O	O	O	O	
60	2	5	breakfast	I-event	O	O	O	O	
60	2	6	around	B-time	O	O	O	O	
60	2	7	7	I-time	O	O	O	O	
60	2	8	in	I-time	O	O	O	O	
60	2	9	the	I-time	O	O	O	O	
60	2	10	morning	I-time	O	O	O	O	
60	2	11	.	O	O	O	O	O	
60	3	1	Do	O	O	O	O	O	
60	3	2	you	O	O	O	O	O	
60	3	3	prepare	O	O	O	O	O	
60	3	4	your	O	O	O	O	O	
60	3	5	meals	O	O	O	O	O	
60	3	6	by	O	O	O	O	O	
60	3	7	yourself	O	O	O	O	O	
60	3	8	?	O	O	O	O	O	
60	4	1	Oh	O	O	O	O	O	
60	4	2	,	O	O	O	O	O	
60	4	3	no	O	O	O	O	O	
60	4	4	.	O	O	O	O	O	
60	4	5	My	O	B-participants	O	O	O	
60	4	6	caregiver	O	I-participants	O	O	O	
60	4	7	helps	O	O	O	O	O	
60	4	8	me	O	O	O	O	O	
60	4	9	with	O	O	O	O	O	
60	4	10	cooking	O	B-event	O	O	O	
60	4	11	and	O	I-event	O	O	O	
60	4	12	setting	O	I-event	O	O	O	
60	4	13	up	O	I-event	O	O	O	
60	4	14	the	O	I-event	O	O	O	
60	4	15	table	O	I-event	O	O	O	
60	4	16	.	O	O	O	O	O	
60	5	1	How	O	O	O	O	O	
60	5	2	about	O	O	O	O	O	
60	5	3	your	O	O	O	O	O	
60	5	4	shower	O	O	O	O	O	
60	5	5	routine	O	O	O	O	O	
60	5	6	?	O	O	O	O	O	
60	5	7	When	O	O	O	O	O	
60	5	8	do	O	O	O	O	O	
60	5	9	you	O	O	O	O	O	
60	5	10	take	O	O	O	O	O	
60	5	11	your	O	O	O	O	O	
60	5	12	shower	O	O	O	O	O	
60	5	13	?	O	O	O	O	O	
60	6	1	I	O	O	O	O	O	
60	6	2	prefer	O	O	B-event	O	O	
60	6	3	to	O	O	I-event	O	O	
60	6	4	shower	O	O	I-event	O	O	
60	6	5	in	O	O	I-event	O	O	
60	6	6	the	O	O	I-event	O	O	
60	6	7	mornings	O	O	I-event	O	O	
60	6	8	,	O	O	O	O	O	
60	6	9	usually	O	O	B-time	O	O	
60	6	10	after	O	O	I-time	O	O	
60	6	11	breakfast	O	O	I-time	O	O	
60	6	12	.	O	O	O	O	O	
60	7	1	That	O	O	O	O	O	
60	7	2	sounds	O	O	O	O	O	
60	7	3	like	O	O	O	O	O	
60	7	4	a	O	O	O	O	O	
60	7	5	nice	O	O	O	O	O	
60	7	6	routine	O	O	O	O	O	
60	7	7	.	O	O	O	O	O	
60	7	8	How	O	O	O	O	O	
60	7	9	do	O	O	O	O	O	
60	7	10	you	O	O	O	O	O	
60	7	11	usually	O	O	O	O	O	
60	7	12	spend	O	O	O	O	O	
60	7	13	your	O	O	O	O	O	
60	7	14	afternoons	O	O	O	B-time	O	
60	7	15	?	O	O	O	O	O	
60	8	1	I	O	O	O	O	O	
60	8	2	usually	O	O	O	B-event	O	
60	8	3	rest	O	O	O	I-event	O	
60	8	4	after	O	O	O	I-event	O	
60	8	5	lunch	O	O	O	I-event	O	
60	8	6	and	O	O	O	I-event	O	
60	8	7	read	O	O	O	I-event	O	
60	8	8	a	O	O	O	I-event	O	
60	8	9	book	O	O	O	I-event	O	
60	8	10	or	O	O	O	I-event	O	
60	8	11	listen	O	O	O	I-event	O	
60	8	12	to	O	O	O	I-event	O	
60	8	13	music	O	O	O	I-event	O	
60	8	14	.	O	O	O	I-event	O	
60	9	1	It	O	O	O	O	O	
60	9	2	's	O	O	O	O	O	
60	9	3	good	O	O	O	O	O	
60	9	4	to	O	O	O	O	O	
60	9	5	have	O	O	O	O	O	
60	9	6	some	O	O	O	O	O	
60	9	7	quiet	O	O	O	O	O	
60	9	8	time	O	O	O	O	O	
60	9	9	in	O	O	O	O	O	
60	9	10	the	O	O	O	O	O	
60	9	11	afternoons	O	O	O	O	O	
60	9	12	.	O	O	O	O	O	
60	9	13	What	O	O	O	O	O	
60	9	14	time	O	O	O	O	O	
60	9	15	do	O	O	O	O	O	
60	9	16	you	O	O	O	O	O	
60	9	17	go	O	O	O	O	O	
60	9	18	to	O	O	O	O	O	
60	9	19	bed	O	O	O	O	O	
60	9	20	?	O	O	O	O	O	
61	1	1	How	O	O	O	O	O	
61	1	2	are	O	O	O	O	O	
61	1	3	you	O	O	O	O	O	
61	1	4	managing	O	O	O	O	O	
61	1	5	your	O	O	O	O	O	
61	1	6	daily	O	O	O	O	O	
61	1	7	routine	O	O	O	O	O	
61	1	8	these	O	O	O	O	O	
61	1	9	days	O	O	O	O	O	
61	1	10	?	O	O	O	O	O	
61	2	1	I	O	O	O	O	O	
61	2	2	try	O	O	O	O	O	
61	2	3	to	O	O	O	O	O	
61	2	4	make	B-event	O	O	O	O	
61	2	5	breakfast	I-event	O	O	O	O	
61	2	6	around	B-time	O	O	O	O	
61	2	7	8	I-time	O	O	O	O	
61	2	8	AM	I-time	O	O	O	O	
61	2	9	every	O	O	O	O	O	
61	2	10	day	O	O	O	O	O	
61	2	11	.	O	O	O	O	O	
61	3	1	That	O	O	O	O	O	
61	3	2	's	O	O	O	O	O	
61	3	3	great	O	O	O	O	O	
61	3	4	!	O	O	O	O	O	
61	3	5	How	O	O	O	O	O	
61	3	6	do	O	O	O	O	O	
61	3	7	you	O	O	O	O	O	
61	3	8	go	O	O	O	O	O	
61	3	9	about	O	O	O	O	O	
61	3	10	preparing	O	O	O	O	O	
61	3	11	your	O	O	O	O	O	
61	3	12	breakfast	O	O	O	O	O	
61	3	13	?	O	O	O	O	O	
61	4	1	I	O	O	O	O	O	
61	4	2	mix	O	O	O	O	O	
61	4	3	cereal	O	O	O	O	O	
61	4	4	with	O	O	O	O	O	
61	4	5	milk	O	O	O	O	O	
61	4	6	and	O	O	O	O	O	
61	4	7	fruit	O	O	O	O	O	
61	4	8	for	O	O	O	O	O	
61	4	9	a	O	O	O	O	O	
61	4	10	balanced	O	O	O	O	O	
61	4	11	meal	O	O	O	O	O	
61	4	12	.	O	O	O	O	O	
61	5	1	And	O	O	O	O	O	
61	5	2	how	O	O	O	O	O	
61	5	3	about	O	O	O	O	O	
61	5	4	getting	O	O	O	O	O	
61	5	5	dressed	O	O	O	O	O	
61	5	6	?	O	O	O	O	O	
61	5	7	When	O	O	O	O	O	
61	5	8	do	O	O	O	O	O	
61	5	9	you	O	O	O	O	O	
61	5	10	usually	O	O	O	O	O	
61	5	11	do	O	O	O	O	O	
61	5	12	that	O	O	O	O	O	
61	5	13	?	O	O	O	O	O	
61	6	1	I	O	O	O	O	O	
61	6	2	get	O	O	O	O	O	
61	6	3	dressed	O	B-event	O	O	O	
61	6	4	right	O	I-event	O	O	O	
61	6	5	after	O	O	O	O	O	
61	6	6	breakfast	O	O	O	O	O	
61	6	7	,	O	O	O	O	O	
61	6	8	around	O	O	O	O	O	
61	6	9	9	O	B-time	O	O	O	
61	6	10	AM	O	I-time	O	O	O	
61	6	11	.	O	O	O	O	O	
62	1	1	How	O	O	O	O	O	
62	1	2	are	O	O	O	O	O	
62	1	3	you	O	O	O	O	O	
62	1	4	feeling	O	O	O	O	O	
62	1	5	today	O	O	O	O	O	
62	1	6	,	O	O	O	O	O	
62	1	7	have	O	O	O	O	O	
62	1	8	you	O	O	O	O	O	
62	1	9	been	O	O	O	O	O	
62	1	10	taking	O	O	O	O	O	
62	1	11	care	O	O	O	O	O	
62	1	12	of	O	O	O	O	O	
62	1	13	yourself	O	O	O	O	O	
62	1	14	?	O	O	O	O	O	
62	2	1	Oh	O	O	O	O	O	
62	2	2	,	O	O	O	O	O	
62	2	3	I	O	O	O	O	O	
62	2	4	've	O	O	O	O	O	
62	2	5	been	O	O	O	O	O	
62	2	6	doing	O	O	O	O	O	
62	2	7	okay	O	O	O	O	O	
62	2	8	.	O	O	O	O	O	
62	2	9	I	O	O	O	O	O	
62	2	10	drink	B-event	O	O	O	O	
62	2	11	water	I-event	O	O	O	O	
62	2	12	multiple	B-time	O	O	O	O	
62	2	13	times	I-time	O	O	O	O	
62	2	14	a	I-time	O	O	O	O	
62	2	15	day	I-time	O	O	O	O	
62	2	16	to	O	O	O	O	O	
62	2	17	stay	O	O	O	O	O	
62	2	18	hydrated	O	O	O	O	O	
62	2	19	.	O	O	O	O	O	
62	3	1	That	O	O	O	O	O	
62	3	2	's	O	O	O	O	O	
62	3	3	good	O	O	O	O	O	
62	3	4	to	O	O	O	O	O	
62	3	5	hear	O	O	O	O	O	
62	3	6	.	O	O	O	O	O	
62	3	7	When	O	O	O	O	O	
62	3	8	do	O	O	O	O	O	
62	3	9	you	O	O	O	O	O	
62	3	10	usually	O	O	O	O	O	
62	3	11	have	O	O	O	O	O	
62	3	12	your	O	O	O	O	O	
62	3	13	water	O	O	O	O	O	
62	3	14	?	O	O	O	O	O	
62	4	1	I	O	O	O	O	O	
62	4	2	drink	O	B-event	O	O	O	
62	4	3	water	O	I-event	O	O	O	
62	4	4	in	O	B-time	O	O	O	
62	4	5	the	O	I-time	O	O	O	
62	4	6	morning	O	I-time	O	O	O	
62	4	7	,	O	I-time	O	O	O	
62	4	8	after	O	I-time	O	O	O	
62	4	9	meals	O	I-time	O	O	O	
62	4	10	,	O	I-time	O	O	O	
62	4	11	and	O	I-time	O	O	O	
62	4	12	before	O	I-time	O	O	O	
62	4	13	going	O	I-time	O	O	O	
62	4	14	to	O	I-time	O	O	O	
62	4	15	bed	O	I-time	O	O	O	
62	4	16	.	O	I-time	O	O	O	
62	5	1	How	O	O	O	O	O	
62	5	2	do	O	O	O	O	O	
62	5	3	you	O	O	O	O	O	
62	5	4	make	O	O	O	O	O	
62	5	5	sure	O	O	O	O	O	
62	5	6	you	O	O	O	O	O	
62	5	7	drink	O	O	O	O	O	
62	5	8	enough	O	O	O	O	O	
62	5	9	water	O	O	O	O	O	
62	5	10	throughout	O	O	O	O	O	
62	5	11	the	O	O	O	O	O	
62	5	12	day	O	O	O	O	O	
62	5	13	?	O	O	O	O	O	
62	6	1	I	O	O	O	O	O	
62	6	2	carry	O	O	B-event	O	O	
62	6	3	a	O	O	I-event	O	O	
62	6	4	reusable	O	O	I-event	O	O	
62	6	5	water	O	O	I-event	O	O	
62	6	6	bottle	O	O	I-event	O	O	
62	6	7	with	O	O	O	O	O	
62	6	8	me	O	O	O	O	O	
62	6	9	everywhere	O	O	B-place	O	O	
62	6	10	I	O	O	I-place	O	O	
62	6	11	go	O	O	I-place	O	O	
62	6	12	to	O	O	O	O	O	
62	6	13	remind	O	O	O	O	O	
62	6	14	myself	O	O	O	O	O	
62	6	15	to	O	O	O	O	O	
62	6	16	drink	O	O	O	O	O	
62	6	17	.	O	O	O	O	O	
62	7	1	That	O	O	O	O	O	
62	7	2	's	O	O	O	O	O	
62	7	3	a	O	O	O	O	O	
62	7	4	great	O	O	O	O	O	
62	7	5	idea	O	O	O	O	O	
62	7	6	.	O	O	O	O	O	
62	7	7	How	O	O	O	O	O	
62	7	8	do	O	O	O	O	O	
62	7	9	you	O	O	O	O	O	
62	7	10	feel	O	O	O	O	O	
62	7	11	after	O	O	O	O	O	
62	7	12	drinking	O	O	O	O	O	
62	7	13	water	O	O	O	O	O	
62	7	14	regularly	O	O	O	O	O	
62	7	15	?	O	O	O	O	O	
62	8	1	I	O	O	O	O	O	
62	8	2	feel	O	O	O	O	O	
62	8	3	more	O	O	O	O	O	
62	8	4	energized	O	O	O	O	O	
62	8	5	and	O	O	O	O	O	
62	8	6	alert	O	O	O	O	O	
62	8	7	.	O	O	O	O	O	
62	8	8	It	O	O	O	O	O	
62	8	9	really	O	O	O	O	O	
62	8	10	helps	O	O	O	O	O	
62	8	11	me	O	O	O	O	O	
62	8	12	stay	O	O	O	O	O	
62	8	13	on	O	O	O	O	O	
62	8	14	top	O	O	O	O	O	
62	8	15	of	O	O	O	O	O	
62	8	16	my	O	O	O	O	O	
62	8	17	self	O	O	O	O	O	
62	8	18	-	O	O	O	O	O	
62	8	19	care	O	O	O	O	O	
62	8	20	routine	O	O	O	O	O	
62	8	21	.	O	O	O	O	O	
63	1	1	How	O	O	O	O	O	
63	1	2	do	O	O	O	O	O	
63	1	3	you	O	O	O	O	O	
63	1	4	manage	O	O	O	O	O	
63	1	5	your	O	O	O	O	O	
63	1	6	daily	O	O	O	O	O	
63	1	7	hydration	O	O	O	O	O	
63	1	8	needs	O	O	O	O	O	
63	1	9	?	O	O	O	O	O	
63	2	1	I	B-participants	O	O	O	O	
63	2	2	have	B-event	O	O	O	O	
63	2	3	a	I-event	O	O	O	O	
63	2	4	glass	I-event	O	O	O	O	
63	2	5	of	I-event	O	O	O	O	
63	2	6	water	I-event	O	O	O	O	
63	2	7	first	B-time	O	O	O	O	
63	2	8	thing	I-time	O	O	O	O	
63	2	9	in	I-time	O	O	O	O	
63	2	10	the	I-time	O	O	O	O	
63	2	11	morning	I-time	O	O	O	O	
63	2	12	to	O	O	O	O	O	
63	2	13	start	O	O	O	O	O	
63	2	14	my	O	O	O	O	O	
63	2	15	day	O	O	O	O	O	
63	2	16	refreshed	O	O	O	O	O	
63	2	17	.	O	O	O	O	O	
63	3	1	That	O	O	O	O	O	
63	3	2	's	O	O	O	O	O	
63	3	3	a	O	O	O	O	O	
63	3	4	good	O	O	O	O	O	
63	3	5	routine	O	O	O	O	O	
63	3	6	!	O	O	O	O	O	
63	3	7	How	O	O	O	O	O	
63	3	8	about	O	O	O	O	O	
63	3	9	throughout	O	B-time	O	O	O	
63	3	10	the	O	I-time	O	O	O	
63	3	11	day	O	I-time	O	O	O	
63	3	12	?	O	O	O	O	O	
63	4	1	I	O	B-participants	O	O	O	
63	4	2	keep	O	B-event	O	O	O	
63	4	3	a	O	I-event	O	O	O	
63	4	4	water	O	I-event	O	O	O	
63	4	5	bottle	O	I-event	O	O	O	
63	4	6	nearby	O	I-event	O	O	O	
63	4	7	and	O	I-event	O	O	O	
63	4	8	take	O	I-event	O	O	O	
