conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6	event7	event8
57	6	2	,	O	O	O	O	O			
57	6	3	I	O	O	O	O	O			
57	6	4	like	O	O	O	O	O			
57	6	5	being	O	O	O	O	O			
57	6	6	able	O	O	O	O	O			
57	6	7	to	O	O	O	O	O			
57	6	8	dress	O	O	O	O	O			
57	6	9	myself	O	O	O	O	O			
57	6	10	without	O	O	O	O	O			
57	6	11	help	O	O	O	O	O			
57	6	12	.	O	O	O	O	O			
57	7	1	It	O	O	O	O	O			
57	7	2	's	O	O	O	O	O			
57	7	3	great	O	O	O	O	O			
57	7	4	to	O	O	O	O	O			
57	7	5	hear	O	O	O	O	O			
57	7	6	that	O	O	O	O	O			
57	7	7	you	O	O	O	O	O			
57	7	8	're	O	O	O	O	O			
57	7	9	managing	O	O	O	O	O			
57	7	10	well	O	O	O	O	O			
57	7	11	with	O	O	O	O	O			
57	7	12	your	O	O	O	O	O			
57	7	13	self	O	O	O	O	O			
57	7	14	-	O	O	O	O	O			
57	7	15	care	O	O	O	O	O			
57	7	16	routines	O	O	O	O	O			
57	7	17	.	O	O	O	O	O			
57	8	1	Thank	O	O	O	O	O			
57	8	2	you	O	O	O	O	O			
57	8	3	,	O	O	O	O	O			
57	8	4	I	O	O	O	O	O			
57	8	5	try	O	O	O	O	O			
57	8	6	my	O	O	O	O	O			
57	8	7	best	O	O	O	O	O			
57	8	8	to	O	O	O	O	O			
57	8	9	keep	O	O	O	O	O			
57	8	10	up	O	O	O	O	O			
57	8	11	with	O	O	O	O	O			
57	8	12	these	O	O	O	O	O			
57	8	13	daily	O	O	O	O	O			
57	8	14	tasks	O	O	O	O	O			
57	8	15	.	O	O	O	O	O			
58	1	1	I	B-participants	O	O	O	O			
58	1	2	struggled	O	O	O	O	O			
58	1	3	to	O	O	O	O	O			
58	1	4	dress	B-event	O	O	O	O			
58	1	5	myself	I-event	O	O	O	O			
58	1	6	today	O	O	O	O	O			
58	1	7	in	B-time	O	O	O	O			
58	1	8	the	I-time	O	O	O	O			
58	1	9	morning	I-time	O	O	O	O			
58	1	10	.	O	O	O	O	O			
58	2	1	Oh	O	O	O	O	O			
58	2	2	no	O	O	O	O	O			
58	2	3	,	O	O	O	O	O			
58	2	4	what	O	O	O	O	O			
58	2	5	happened	O	O	O	O	O			
58	2	6	?	O	O	O	O	O			
58	3	1	My	O	O	O	O	O			
58	3	2	arthritis	O	O	O	O	O			
58	3	3	flare	O	O	O	O	O			
58	3	4	-	O	O	O	O	O			
58	3	5	up	O	O	O	O	O			
58	3	6	makes	O	O	O	O	O			
58	3	7	it	O	O	O	O	O			
58	3	8	hard	O	O	O	O	O			
58	3	9	to	O	O	O	O	O			
58	3	10	move	O	O	O	O	O			
58	3	11	my	O	O	O	O	O			
58	3	12	arms	O	O	O	O	O			
58	3	13	.	O	O	O	O	O			
58	4	1	That	O	O	O	O	O			
58	4	2	must	O	O	O	O	O			
58	4	3	be	O	O	O	O	O			
58	4	4	frustrating	O	O	O	O	O			
58	4	5	.	O	O	O	O	O			
58	4	6	When	O	O	O	O	O			
58	4	7	does	O	O	O	O	O			
58	4	8	it	O	O	O	O	O			
58	4	9	usually	O	O	O	O	O			
58	4	10	happen	O	O	O	O	O			
58	4	11	?	O	O	O	O	O			
58	5	1	Usually	O	O	O	O	O			
58	5	2	in	O	O	O	O	O			
58	5	3	the	O	O	O	O	O			
58	5	4	morning	O	O	O	O	O			
58	5	5	when	O	O	O	O	O			
58	5	6	my	O	O	O	O	O			
58	5	7	joints	O	O	O	O	O			
58	5	8	are	O	O	O	O	O			
58	5	9	stiff	O	O	O	O	O			
58	5	10	and	O	O	O	O	O			
58	5	11	painful	O	O	O	O	O			
58	5	12	.	O	O	O	O	O			
58	6	1	Have	O	O	O	O	O			
58	6	2	you	O	O	O	O	O			
58	6	3	considered	O	O	O	O	O			
58	6	4	any	O	O	O	O	O			
58	6	5	strategies	O	O	O	O	O			
58	6	6	to	O	O	O	O	O			
58	6	7	help	O	O	O	O	O			
58	6	8	with	O	O	O	O	O			
58	6	9	that	O	O	O	O	O			
58	6	10	?	O	O	O	O	O			
58	7	1	Yes	O	O	O	O	O			
58	7	2	,	O	O	O	O	O			
58	7	3	exercising	O	B-event	O	O	O			
58	7	4	lightly	O	I-event	O	O	O			
58	7	5	and	O	O	O	O	O			
58	7	6	taking	O	O	B-event	O	O			
58	7	7	warm	O	O	I-event	O	O			
58	7	8	showers	O	O	I-event	O	O			
58	7	9	helps	O	O	O	O	O			
58	7	10	sometimes	O	O	O	O	O			
58	7	11	.	O	O	O	O	O			
58	8	1	Those	O	O	O	O	O			
58	8	2	sound	O	O	O	O	O			
58	8	3	like	O	O	O	O	O			
58	8	4	good	O	O	O	O	O			
58	8	5	ideas	O	O	O	O	O			
58	8	6	.	O	O	O	O	O			
58	8	7	Have	O	O	O	O	O			
58	8	8	they	O	O	O	O	O			
58	8	9	been	O	O	O	O	O			
58	8	10	effective	O	O	O	O	O			
58	8	11	for	O	O	O	O	O			
58	8	12	you	O	O	O	O	O			
58	8	13	in	O	O	O	O	O			
58	8	14	the	O	O	O	O	O			
58	8	15	past	O	O	O	O	O			
58	8	16	?	O	O	O	O	O			
59	1	1	How	O	O	O	O	O			
59	1	2	are	O	O	O	O	O			
59	1	3	you	O	O	O	O	O			
59	1	4	feeling	O	O	O	O	O			
59	1	5	today	O	O	O	O	O			
59	1	6	?	O	O	O	O	O			
59	1	7	Anything	O	O	O	O	O			
59	1	8	new	O	O	O	O	O			
59	1	9	in	O	O	O	O	O			
59	1	10	your	O	O	O	O	O			
59	1	11	daily	O	O	O	O	O			
59	1	12	routine	O	O	O	O	O			
59	1	13	?	O	O	O	O	O			
59	2	1	Well	O	O	O	O	O			
59	2	2	,	O	O	O	O	O			
59	2	3	I	O	O	O	O	O			
59	2	4	've	O	O	O	O	O			
59	2	5	been	O	O	O	O	O			
59	2	6	having	O	O	O	O	O			
59	2	7	trouble	O	O	O	O	O			
59	2	8	putting	B-event	O	O	O	O			
59	2	9	on	I-event	O	O	O	O			
59	2	10	my	I-event	O	O	O	O			
59	2	11	trousers	I-event	O	O	O	O			
59	2	12	every	B-time	O	O	O	O			
59	2	13	morning	I-time	O	O	O	O			
59	2	14	lately	O	O	O	O	O			
59	2	15	.	O	O	O	O	O			
59	3	1	Oh	O	O	O	O	O			
59	3	2	no	O	O	O	O	O			
59	3	3	,	O	O	O	O	O			
59	3	4	do	O	O	O	O	O			
59	3	5	you	O	O	O	O	O			
59	3	6	remember	O	O	O	O	O			
59	3	7	when	O	O	O	O	O			
59	3	8	did	O	O	O	O	O			
59	3	9	this	O	O	O	O	O			
59	3	10	start	O	O	O	O	O			
59	3	11	happening	O	O	O	O	O			
59	3	12	?	O	O	O	O	O			
59	4	1	It	O	O	O	O	O			
59	4	2	started	O	O	O	O	O			
59	4	3	a	O	O	O	O	O			
59	4	4	couple	O	O	O	O	O			
59	4	5	of	O	O	O	O	O			
59	4	6	weeks	O	O	O	O	O			
59	4	7	ago	O	O	O	O	O			
59	4	8	,	O	O	O	O	O			
59	4	9	I	O	O	O	O	O			
59	4	10	just	O	O	O	O	O			
59	4	11	ca	O	O	O	O	O			
59	4	12	n't	O	O	O	O	O			
59	4	13	seem	O	O	O	O	O			
59	4	14	to	O	O	O	O	O			
59	4	15	bend	O	O	O	O	O			
59	4	16	easily	O	O	O	O	O			
59	4	17	anymore	O	O	O	O	O			
59	4	18	.	O	O	O	O	O			
59	5	1	Have	O	O	O	O	O			
59	5	2	you	O	O	O	O	O			
59	5	3	tried	O	O	O	O	O			
59	5	4	anything	O	O	O	O	O			
59	5	5	to	O	O	O	O	O			
59	5	6	help	O	O	O	O	O			
59	5	7	with	O	O	O	O	O			
59	5	8	putting	O	O	O	O	O			
59	5	9	on	O	O	O	O	O			
59	5	10	your	O	O	O	O	O			
59	5	11	trousers	O	O	O	O	O			
59	5	12	?	O	O	O	O	O			
59	6	1	I	O	O	O	O	O			
59	6	2	've	O	O	O	O	O			
59	6	3	been	O	O	O	O	O			
59	6	4	thinking	O	O	O	O	O			
59	6	5	of	O	O	O	O	O			
59	6	6	getting	O	B-event	O	O	O			
59	6	7	some	O	I-event	O	O	O			
59	6	8	elastic	O	I-event	O	O	O			
59	6	9	waistbands	O	I-event	O	O	O			
59	6	10	for	O	I-event	O	O	O			
59	6	11	easier	O	I-event	O	O	O			
59	6	12	dressing	O	I-event	O	O	O			
59	6	13	.	O	I-event	O	O	O			
59	7	1	That	O	O	O	O	O			
59	7	2	sounds	O	O	O	O	O			
59	7	3	like	O	O	O	O	O			
59	7	4	a	O	O	O	O	O			
59	7	5	good	O	O	O	O	O			
59	7	6	idea	O	O	O	O	O			
59	7	7	!	O	O	O	O	O			
59	7	8	Do	O	O	O	O	O			
59	7	9	you	O	O	O	O	O			
59	7	10	want	O	O	O	O	O			
59	7	11	me	O	O	O	O	O			
59	7	12	to	O	O	O	O	O			
59	7	13	help	O	O	O	O	O			
59	7	14	you	O	O	O	O	O			
59	7	15	find	O	O	O	O	O			
59	7	16	some	O	O	O	O	O			
59	7	17	online	O	O	O	O	O			
59	7	18	?	O	O	O	O	O			
59	8	1	That	O	O	O	O	O			
59	8	2	would	O	O	O	O	O			
59	8	3	be	O	O	O	O	O			
59	8	4	great	O	O	O	O	O			
59	8	5	,	O	O	O	O	O			
59	8	6	thank	O	O	O	O	O			
59	8	7	you	O	O	O	O	O			
59	8	8	for	O	O	O	O	O			
59	8	9	the	O	O	O	O	O			
59	8	10	suggestion	O	O	O	O	O			
59	8	11	.	O	O	O	O	O			
59	8	12	A	O	O	O	O	O			
59	8	13	little	O	O	O	O	O			
59	8	14	assistance	O	O	O	O	O			
59	8	15	goes	O	O	O	O	O			
59	8	16	a	O	O	O	O	O			
59	8	17	long	O	O	O	O	O			
59	8	18	way	O	O	O	O	O			
59	8	19	.	O	O	O	O	O			
60	1	1	How	O	O	O	O	O			
60	1	2	do	O	O	O	O	O			
60	1	3	you	O	O	O	O	O			
60	1	4	manage	O	O	O	O	O			
60	1	5	putting	B-event	O	O	O	O			
60	1	6	on	O	O	O	O	O			
60	1	7	your	O	O	O	O	O			
60	1	8	clothes	I-event	O	O	O	O			
60	1	9	every	O	O	O	O	O			
60	1	10	day	O	O	O	O	O			
60	1	11	?	O	O	O	O	O			
60	2	1	I	O	O	O	O	O			
60	2	2	do	B-participants	O	O	O	O			
60	2	3	it	O	O	O	O	O			
60	2	4	in	B-time	O	O	O	O			
60	2	5	the	O	O	O	O	O			
60	2	6	morning	I-time	O	O	O	O			
60	2	7	.	O	O	O	O	O			
60	2	8	It	O	O	O	O	O			
60	2	9	's	O	O	O	O	O			
60	2	10	a	O	O	O	O	O			
60	2	11	little	O	O	O	O	O			
60	2	12	challenging	O	O	O	O	O			
60	2	13	but	O	O	O	O	O			
60	2	14	I	O	O	O	O	O			
60	2	15	dress	O	O	O	O	O			
60	2	16	myself	O	O	O	O	O			
60	2	17	slowly	O	O	O	O	O			
60	2	18	.	O	O	O	O	O			
60	3	1	Do	O	O	O	O	O			
60	3	2	you	O	O	O	O	O			
60	3	3	have	O	O	O	O	O			
60	3	4	any	O	O	O	O	O			
60	3	5	favorite	O	O	O	O	O			
60	3	6	outfits	O	O	O	O	O			
60	3	7	that	O	O	O	O	O			
60	3	8	you	O	O	O	O	O			
60	3	9	like	O	O	O	O	O			
60	3	10	to	O	O	O	O	O			
60	3	11	wear	O	O	O	O	O			
60	3	12	?	O	O	O	O	O			
60	4	1	I	O	O	O	O	O			
60	4	2	prefer	O	O	O	O	O			
60	4	3	comfortable	O	O	O	O	O			
60	4	4	clothes	O	O	O	O	O			
60	4	5	like	O	O	O	O	O			
60	4	6	soft	O	O	O	O	O			
60	4	7	sweaters	O	O	O	O	O			
60	4	8	and	O	O	O	O	O			
60	4	9	loose	O	O	O	O	O			
60	4	10	pants	O	O	O	O	O			
60	4	11	.	O	O	O	O	O			
60	5	1	That	O	O	O	O	O			
60	5	2	sounds	O	O	O	O	O			
60	5	3	cozy	O	O	O	O	O			
60	5	4	!	O	O	O	O	O			
60	5	5	And	O	O	O	O	O			
60	5	6	how	O	O	O	O	O			
60	5	7	about	O	O	O	O	O			
60	5	8	taking	O	B-event	O	O	O			
60	5	9	off	O	O	O	O	O			
60	5	10	your	O	O	O	O	O			
60	5	11	clothes	O	I-event	O	O	O			
60	5	12	?	O	O	O	O	O			
60	5	13	When	O	O	O	O	O			
60	5	14	do	O	O	O	O	O			
60	5	15	you	O	O	O	O	O			
60	5	16	do	O	O	O	O	O			
60	5	17	that	O	O	O	O	O			
60	5	18	?	O	O	O	O	O			
60	6	1	I	O	O	O	O	O			
60	6	2	usually	O	O	O	O	O			
60	6	3	take	O	O	O	O	O			
60	6	4	them	O	O	O	O	O			
60	6	5	off	O	O	O	O	O			
60	6	6	before	O	B-time	O	O	O			
60	6	7	going	O	O	O	O	O			
60	6	8	to	O	O	O	O	O			
60	6	9	bed	O	I-time	O	O	O			
60	6	10	.	O	O	O	O	O			
60	6	11	Sometimes	O	O	O	O	O			
60	6	12	I	O	O	O	O	O			
60	6	13	need	O	O	O	O	O			
60	6	14	help	O	O	O	O	O			
60	6	15	.	O	O	O	O	O			
60	7	1	It	O	O	O	O	O			
60	7	2	's	O	O	O	O	O			
60	7	3	good	O	O	O	O	O			
60	7	4	to	O	O	O	O	O			
60	7	5	have	O	O	O	O	O			
60	7	6	support	O	O	O	O	O			
60	7	7	when	O	O	O	O	O			
60	7	8	needed	O	O	O	O	O			
60	7	9	.	O	O	O	O	O			
60	7	10	Do	O	O	O	O	O			
60	7	11	you	O	O	O	O	O			
60	7	12	have	O	O	O	O	O			
60	7	13	a	O	O	O	O	O			
60	7	14	routine	O	O	O	O	O			
60	7	15	to	O	O	O	O	O			
60	7	16	make	O	O	O	O	O			
60	7	17	it	O	O	O	O	O			
60	7	18	easier	O	O	O	O	O			
60	7	19	?	O	O	O	O	O			
60	8	1	Yes	O	O	O	O	O			
60	8	2	,	O	O	O	O	O			
60	8	3	I	O	O	O	O	O			
60	8	4	sit	O	O	O	O	O			
60	8	5	on	O	O	O	O	O			
60	8	6	the	O	O	O	O	O			
60	8	7	edge	O	O	O	O	O			
60	8	8	of	O	O	O	O	O			
60	8	9	the	O	O	O	O	O			
60	8	10	bed	O	O	O	O	O			
60	8	11	and	O	O	O	O	O			
60	8	12	carefully	O	O	O	O	O			
60	8	13	remove	O	O	O	O	O			
60	8	14	them	O	O	O	O	O			
60	8	15	one	O	O	O	O	O			
60	8	16	by	O	O	O	O	O			
60	8	17	one	O	O	O	O	O			
60	8	18	.	O	O	O	O	O			
60	9	1	It	O	O	O	O	O			
60	9	2	's	O	O	O	O	O			
60	9	3	important	O	O	O	O	O			
60	9	4	to	O	O	O	O	O			
60	9	5	take	O	O	O	O	O			
60	9	6	care	O	O	O	O	O			
60	9	7	of	O	O	O	O	O			
60	9	8	yourself	O	O	O	O	O			
60	9	9	.	O	O	O	O	O			
61	1	1	Do	O	O	O	O	O			
61	1	2	you	O	O	O	O	O			
61	1	3	have	O	O	O	O	O			
61	1	4	a	O	O	O	O	O			
61	1	5	routine	O	O	O	O	O			
61	1	6	for	O	O	O	O	O			
61	1	7	putting	O	O	O	O	O			
61	1	8	on	O	O	O	O	O			
61	1	9	your	O	O	O	O	O			
61	1	10	clothes	O	O	O	O	O			
61	1	11	every	O	O	O	O	O			
61	1	12	day	O	O	O	O	O			
61	1	13	?	O	O	O	O	O			
61	2	1	Yes	O	O	O	O	O			
61	2	2	,	O	O	O	O	O			
61	2	3	I	B-participants	O	O	O	O			
61	2	4	usually	O	O	O	O	O			
61	2	5	get	B-event	O	O	O	O			
61	2	6	dressed	I-event	O	O	O	O			
61	2	7	right	B-time	O	O	O	O			
61	2	8	after	I-time	O	O	O	O			
61	2	9	washing	I-time	O	O	O	O			
61	2	10	up	I-time	O	O	O	O			
61	2	11	in	I-time	O	O	O	O			
61	2	12	the	I-time	O	O	O	O			
61	2	13	morning	I-time	O	O	O	O			
61	2	14	.	O	O	O	O	O			
61	3	1	How	O	O	O	O	O			
61	3	2	do	O	O	O	O	O			
61	3	3	you	O	O	O	O	O			
61	3	4	decide	O	O	O	O	O			
61	3	5	what	O	O	O	O	O			
61	3	6	to	O	O	O	O	O			
61	3	7	wear	O	O	O	O	O			
61	3	8	for	O	O	O	O	O			
61	3	9	the	O	O	O	O	O			
61	3	10	day	O	O	O	O	O			
61	3	11	?	O	O	O	O	O			
61	4	1	I	O	B-participants	O	O	O			
61	4	2	pick	O	B-event	O	O	O			
61	4	3	my	O	I-event	O	O	O			
61	4	4	outfit	O	I-event	O	O	O			
61	4	5	depending	O	O	O	O	O			
61	4	6	on	O	O	O	O	O			
61	4	7	the	O	O	O	O	O			
61	4	8	weather	O	O	O	O	O			
61	4	9	and	O	O	O	O	O			
61	4	10	my	O	O	O	O	O			
61	4	11	plans	O	O	O	O	O			
61	4	12	.	O	O	O	O	O			
61	5	1	Do	O	O	O	O	O			
61	5	2	you	O	O	O	O	O			
61	5	3	find	O	O	O	O	O			
61	5	4	it	O	O	O	O	O			
61	5	5	easy	O	O	O	O	O			
61	5	6	to	O	O	O	O	O			
61	5	7	put	O	O	O	O	O			
61	5	8	on	O	O	O	O	O			
61	5	9	your	O	O	O	O	O			
61	5	10	clothes	O	O	O	O	O			
61	5	11	by	O	O	O	O	O			
61	5	12	yourself	O	O	O	O	O			
61	5	13	?	O	O	O	O	O			
61	6	1	Most	O	O	O	O	O			
61	6	2	of	O	O	O	O	O			
61	6	3	the	O	O	O	O	O			
61	6	4	time	O	O	O	O	O			
61	6	5	,	O	O	O	O	O			
61	6	6	but	O	O	O	O	O			
61	6	7	my	O	O	O	O	O			
61	6	8	arthritis	O	O	O	O	O			
61	6	9	can	O	O	O	O	O			
61	6	10	make	O	O	O	O	O			
61	6	11	it	O	O	O	O	O			
61	6	12	difficult	O	O	O	O	O			
61	6	13	on	O	O	O	O	O			
61	6	14	some	O	O	O	O	O			
61	6	15	days	O	O	O	O	O			
61	6	16	.	O	O	O	O	O			
61	7	1	Have	O	O	O	O	O			
61	7	2	you	O	O	O	O	O			
61	7	3	ever	O	O	O	O	O			
61	7	4	thought	O	O	O	O	O			
61	7	5	of	O	O	O	O	O			
61	7	6	ways	O	O	O	O	O			
61	7	7	to	O	O	O	O	O			
61	7	8	make	O	O	O	O	O			
61	7	9	dressing	O	O	O	O	O			
61	7	10	easier	O	O	O	O	O			
61	7	11	for	O	O	O	O	O			
61	7	12	yourself	O	O	O	O	O			
61	7	13	?	O	O	O	O	O			
61	8	1	Yes	O	O	O	O	O			
61	8	2	,	O	O	O	O	O			
61	8	3	I	O	O	B-participants	O	O			
61	8	4	've	O	O	O	O	O			
61	8	5	started	O	O	B-event	O	O			
61	8	6	incorporating	O	O	I-event	O	O			
61	8	7	clothes	O	O	I-event	O	O			
61	8	8	with	O	O	I-event	O	O			
61	8	9	easy	O	O	I-event	O	O			
61	8	10	closures	O	O	I-event	O	O			
61	8	11	like	O	O	I-event	O	O			
61	8	12	Velcro	O	O	I-event	O	O			
61	8	13	.	O	O	I-event	O	O			
62	1	1	How	O	O	O	O	O			
62	1	2	do	O	O	O	O	O			
62	1	3	you	O	O	O	O	O			
62	1	4	usually	O	O	O	O	O			
62	1	5	put	O	O	O	O	O			
62	1	6	on	O	O	O	O	O			
62	1	7	your	O	O	O	O	O			
62	1	8	clothes	O	O	O	O	O			
62	1	9	in	O	O	O	O	O			
62	1	10	the	O	O	O	O	O			
62	1	11	morning	O	O	O	O	O			
62	1	12	?	O	O	O	O	O			
62	2	1	I	O	O	O	O	O			
62	2	2	sit	O	O	O	O	O			
62	2	3	on	O	O	O	O	O			
62	2	4	the	B-place	O	O	O	O			
62	2	5	edge	I-place	O	O	O	O			
62	2	6	of	I-place	O	O	O	O			
62	2	7	the	I-place	O	O	O	O			
62	2	8	bed	I-place	O	O	O	O			
62	2	9	to	O	O	O	O	O			
62	2	10	get	B-event	O	O	O	O			
62	2	11	dressed	I-event	O	O	O	O			
62	2	12	one	O	O	O	O	O			
62	2	13	piece	O	O	O	O	O			
62	2	14	at	O	O	O	O	O			
62	2	15	a	O	O	O	O	O			
62	2	16	time	O	O	O	O	O			
62	2	17	.	O	O	O	O	O			
62	3	1	And	O	O	O	O	O			
62	3	2	when	O	O	O	O	O			
62	3	3	do	O	O	O	O	O			
62	3	4	you	O	O	O	O	O			
62	3	5	usually	O	O	O	O	O			
62	3	6	eat	O	O	O	O	O			
62	3	7	your	O	O	O	O	O			
62	3	8	meals	O	O	O	O	O			
62	3	9	during	O	O	O	O	O			
62	3	10	the	O	O	O	O	O			
62	3	11	day	O	O	O	O	O			
62	3	12	?	O	O	O	O	O			
62	4	1	I	O	O	O	O	O			
62	4	2	eat	O	B-event	O	O	O			
62	4	3	breakfast	O	I-event	O	O	O			
62	4	4	in	O	B-time	O	O	O			
62	4	5	the	O	I-time	O	O	O			
62	4	6	morning	O	I-time	O	O	O			
62	4	7	and	O	O	O	O	O			
62	4	8	dinner	O	O	I-event	O	O			
62	4	9	early	O	O	B-time	O	O			
62	4	10	in	O	O	I-time	O	O			
62	4	11	the	O	O	I-time	O	O			
62	4	12	evening	O	O	I-time	O	O			
62	4	13	.	O	O	O	O	O			
62	5	1	How	O	O	O	O	O			
62	5	2	about	O	O	O	O	O			
62	5	3	removing	O	O	O	O	O			
62	5	4	your	O	O	O	O	O			
62	5	5	clothes	O	O	O	O	O			
62	5	6	at	O	O	O	O	O			
62	5	7	night	O	O	O	O	O			
62	5	8	,	O	O	O	O	O			
62	5	9	when	O	O	O	O	O			
62	5	10	do	O	O	O	O	O			
62	5	11	you	O	O	O	O	O			
62	5	12	usually	O	O	O	O	O			
62	5	13	do	O	O	O	O	O			
62	5	14	that	O	O	O	O	O			
62	5	15	?	O	O	O	O	O			
62	6	1	I	O	O	O	O	O			
62	6	2	undress	O	O	O	B-event	O			
62	6	3	before	O	O	O	B-time	O			
62	6	4	getting	O	O	O	I-time	O			
62	6	5	into	O	O	O	I-time	O			
62	6	6	bed	O	O	O	I-time	O			
62	6	7	,	O	O	O	O	O			
62	6	8	usually	O	O	O	O	O			
62	6	9	after	O	O	O	O	O			
62	6	10	my	O	O	O	O	O			
62	6	11	nighttime	O	O	O	O	O			
62	6	12	routine	O	O	O	O	O			
62	6	13	.	O	O	O	O	O			
62	7	1	Do	O	O	O	O	O			
62	7	2	you	O	O	O	O	O			
62	7	3	prefer	O	O	O	O	O			
62	7	4	to	O	O	O	O	O			
62	7	5	eat	O	O	O	O	O			
62	7	6	alone	O	O	O	O	O			
62	7	7	or	O	O	O	O	O			
62	7	8	with	O	O	O	O	O			
62	7	9	company	O	O	O	O	O			
62	7	10	most	O	O	O	O	O			
62	7	11	of	O	O	O	O	O			
62	7	12	the	O	O	O	O	O			
62	7	13	time	O	O	O	O	O			
62	7	14	?	O	O	O	O	O			
62	8	1	I	O	O	O	O	O			
62	8	2	enjoy	O	O	O	O	O			
62	8	3	having	O	O	O	O	B-event			
62	8	4	company	O	O	O	O	I-event			
62	8	5	during	O	O	O	O	I-event			
62	8	6	meals	O	O	O	O	I-event			
62	8	7	,	O	O	O	O	O			
62	8	8	it	O	O	O	O	O			
62	8	9	makes	O	O	O	O	O			
62	8	10	it	O	O	O	O	O			
62	8	11	more	O	O	O	O	O			
62	8	12	enjoyable	O	O	O	O	O			
62	8	13	.	O	O	O	O	O			
62	9	1	Do	O	O	O	O	O			
62	9	2	you	O	O	O	O	O			
62	9	3	find	O	O	O	O	O			
62	9	4	it	O	O	O	O	O			
62	9	5	easy	O	O	O	O	O			
62	9	6	to	O	O	O	O	O			
62	9	7	maintain	O	O	O	O	O			
62	9	8	your	O	O	O	O	O			
62	9	9	routine	O	O	O	O	O			
62	9	10	for	O	O	O	O	O			
62	9	11	eating	O	O	O	O	O			
62	9	12	times	O	O	O	O	O			
62	9	13	every	O	O	O	O	O			
62	9	14	day	O	O	O	O	O			
62	9	15	?	O	O	O	O	O			
62	10	1	I	O	O	O	O	O			
62	10	2	try	O	O	O	O	O			
62	10	3	my	O	O	O	O	O			
62	10	4	best	O	O	O	O	O			
63	1	1	When	O	O	O	O	O			
63	1	2	do	O	O	O	O	O			
63	1	3	you	O	O	O	O	O			
63	1	4	take	B-event	O	O	O	O			
63	1	5	your	I-event	O	O	O	O			
63	1	6	morning	I-event	O	O	O	O			
63	1	7	shower	I-event	O	O	O	O			
63	1	8	usually	O	O	O	O	O			
63	1	9	?	O	O	O	O	O			
63	2	1	I	O	O	O	O	O			
63	2	2	usually	O	O	O	O	O			
63	2	3	take	O	O	O	O	O			
63	2	4	my	O	O	O	O	O			
63	2	5	morning	O	O	O	O	O			
63	2	6	shower	O	O	O	O	O			
63	2	7	right	B-time	O	O	O	O			
63	2	8	after	I-time	O	O	O	O			
63	2	9	waking	I-time	O	O	O	O			
63	2	10	up	I-time	O	O	O	O			
63	2	11	.	O	O	O	O	O			
63	3	1	How	O	O	O	O	O			
63	3	2	do	O	O	O	O	O			
63	3	3	you	O	O	O	O	O			
63	3	4	manage	O	O	O	O	O			
63	3	5	to	O	O	O	O	O			
63	3	6	get	O	O	O	O	O			
63	3	7	dressed	O	B-event	O	O	O			
63	3	8	by	O	O	O	O	O			
63	3	9	yourself	O	B-participants	O	O	O			
63	3	10	?	O	O	O	O	O			
63	4	1	I	O	O	O	O	O			
63	4	2	put	O	O	O	O	O			
63	4	3	out	O	O	O	O	O			
63	4	4	my	O	O	O	O	O			
63	4	5	clothes	O	O	O	O	O			
63	4	6	the	O	O	O	O	O			
63	4	7	night	O	O	O	O	O			
63	4	8	before	O	O	O	O	O			
63	4	9	and	O	O	O	O	O			
63	4	10	then	O	O	O	O	O			
63	4	11	slowly	O	O	O	O	O			
63	4	12	dress	O	O	O	O	O			
63	4	13	myself	O	O	O	O	O			
63	4	14	.	O	O	O	O	O			
63	5	1	Do	O	O	O	O	O			
63	5	2	you	O	O	O	O	O			
63	5	3	have	O	O	O	O	O			
63	5	4	a	O	O	O	O	O			
63	5	5	routine	O	O	O	O	O			
63	5	6	for	O	O	O	O	O			
63	5	7	taking	O	O	O	O	O			
63	5	8	your	O	O	O	O	O			
63	5	9	medications	O	O	O	O	O			
63	5	10	?	O	O	O	O	O			
63	6	1	Yes	O	O	O	O	O			
63	6	2	,	O	O	O	O	O			
63	6	3	I	O	O	O	O	O			
63	6	4	always	O	O	O	O	O			
63	6	5	take	O	O	B-event	O	O			
63	6	6	my	O	O	I-event	O	O			
63	6	7	medications	O	O	I-event	O	O			
63	6	8	after	O	O	B-time	O	O			
63	6	9	breakfast	O	O	I-time	O	O			
63	6	10	and	O	O	I-time	O	O			
63	6	11	before	O	O	I-time	O	O			
63	6	12	bed	O	O	I-time	O	O			
63	6	13	.	O	O	O	O	O			
63	7	1	That	O	O	O	O	O			
63	7	2	's	O	O	O	O	O			
63	7	3	good	O	O	O	O	O			
63	7	4	to	O	O	O	O	O			
63	7	5	hear	O	O	O	O	O			
63	7	6	.	O	O	O	O	O			
63	7	7	How	O	O	O	O	O			
63	7	8	do	O	O	O	O	O			
63	7	9	you	O	O	O	O	O			
63	7	10	ensure	O	O	O	O	O			
63	7	11	you	O	O	O	O	O			
63	7	12	eat	O	O	O	O	O			
63	7	13	proper	O	O	O	O	O			
63	7	14	meals	O	O	O	O	O			
63	7	15	during	O	O	O	O	O			
63	7	16	the	O	O	O	O	O			
63	7	17	day	O	O	O	O	O			
63	7	18	?	O	O	O	O	O			
63	8	1	I	O	O	O	O	O			
63	8	2	prepare	O	O	O	B-event	O			
63	8	3	a	O	O	O	I-event	O			
63	8	4	meal	O	O	O	I-event	O			
63	8	5	plan	O	O	O	I-event	O			
