conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6	event7	event8	event9
58	3	12	diet	O	O	O	O	O				
58	3	13	?	O	O	O	O	O				
58	4	1	Yes	O	O	O	O	O				
58	4	2	,	O	O	O	O	O				
58	4	3	I	O	O	O	O	O				
58	4	4	make	O	O	O	O	O				
58	4	5	sure	O	O	O	O	O				
58	4	6	to	O	O	O	O	O				
58	4	7	eat	O	B-event	O	O	O				
58	4	8	a	O	I-event	O	O	O				
58	4	9	variety	O	I-event	O	O	O				
58	4	10	of	O	I-event	O	O	O				
58	4	11	fruits	O	I-event	O	O	O				
58	4	12	and	O	I-event	O	O	O				
58	4	13	vegetables	O	I-event	O	O	O				
58	4	14	daily	O	B-time	O	O	O				
58	4	15	.	O	O	O	O	O				
58	5	1	How	O	O	O	O	O				
58	5	2	about	O	O	O	O	O				
58	5	3	staying	O	O	O	O	O				
58	5	4	hydrated	O	O	O	O	O				
58	5	5	?	O	O	O	O	O				
58	6	1	I	O	O	O	O	O				
58	6	2	carry	O	O	B-event	O	O				
58	6	3	a	O	O	I-event	O	O				
58	6	4	water	O	O	I-event	O	O				
58	6	5	bottle	O	O	I-event	O	O				
58	6	6	with	O	O	O	O	O				
58	6	7	me	O	O	O	O	O				
58	6	8	wherever	O	O	B-place	O	O				
58	6	9	I	O	O	I-place	O	O				
58	6	10	go	O	O	I-place	O	O				
58	6	11	,	O	O	O	O	O				
58	6	12	so	O	O	O	O	O				
58	6	13	I	O	O	O	O	O				
58	6	14	drink	O	O	O	O	O				
58	6	15	enough	O	O	O	O	O				
58	6	16	water	O	O	O	O	O				
58	6	17	.	O	O	O	O	O				
58	7	1	Good	O	O	O	O	O				
58	7	2	practice	O	O	O	O	O				
58	7	3	!	O	O	O	O	O				
58	7	4	How	O	O	O	O	O				
58	7	5	do	O	O	O	O	O				
58	7	6	you	O	O	O	O	O				
58	7	7	make	O	O	O	O	O				
58	7	8	sure	O	O	O	O	O				
58	7	9	to	O	O	O	O	O				
58	7	10	rest	O	O	O	O	O				
58	7	11	well	O	O	O	O	O				
58	7	12	?	O	O	O	O	O				
58	8	1	I	O	O	O	O	O				
58	8	2	have	O	O	O	B-event	O				
58	8	3	a	O	O	O	I-event	O				
58	8	4	bedtime	O	O	O	I-event	O				
58	8	5	routine	O	O	O	I-event	O				
58	8	6	including	O	O	O	I-event	O				
58	8	7	reading	O	O	O	I-event	O				
58	8	8	which	O	O	O	I-event	O				
58	8	9	helps	O	O	O	O	O				
58	8	10	me	O	O	O	O	O				
58	8	11	drift	O	O	O	O	O				
58	8	12	off	O	O	O	O	O				
58	8	13	easily	O	O	O	O	O				
58	8	14	.	O	O	O	O	O				
58	9	1	It	O	O	O	O	O				
58	9	2	's	O	O	O	O	O				
58	9	3	wonderful	O	O	O	O	O				
58	9	4	that	O	O	O	O	O				
58	9	5	you	O	O	O	O	O				
58	9	6	prioritize	O	O	O	O	O				
58	9	7	your	O	O	O	O	O				
58	9	8	health	O	O	O	O	O				
58	9	9	like	O	O	O	O	O				
58	9	10	that	O	O	O	O	O				
58	9	11	!	O	O	O	O	O				
58	9	12	Keep	O	O	O	O	O				
58	9	13	it	O	O	O	O	O				
58	9	14	up	O	O	O	O	O				
58	9	15	!	O	O	O	O	O				
59	1	1	So	O	O	O	O	O				
59	1	2	,	O	O	O	O	O				
59	1	3	how	O	O	O	O	O				
59	1	4	do	O	O	O	O	O				
59	1	5	you	O	O	O	O	O				
59	1	6	make	O	O	O	O	O				
59	1	7	sure	O	O	O	O	O				
59	1	8	to	O	O	O	O	O				
59	1	9	maintain	O	O	O	O	O				
59	1	10	a	O	O	O	O	O				
59	1	11	balanced	O	O	O	O	O				
59	1	12	diet	O	O	O	O	O				
59	1	13	,	O	O	O	O	O				
59	1	14	especially	O	O	O	O	O				
59	1	15	at	O	O	O	O	O				
59	1	16	your	O	O	O	O	O				
59	1	17	age	O	O	O	O	O				
59	1	18	?	O	O	O	O	O				
59	2	1	I	O	O	O	O	O				
59	2	2	prepare	B-event	O	O	O	O				
59	2	3	nutritious	I-event	O	O	O	O				
59	2	4	meals	I-event	O	O	O	O				
59	2	5	with	I-event	O	O	O	O				
59	2	6	fruits	I-event	O	O	O	O				
59	2	7	and	I-event	O	O	O	O				
59	2	8	vegetables	I-event	O	O	O	O				
59	2	9	every	B-time	O	O	O	O				
59	2	10	day	I-time	O	O	O	O				
59	2	11	.	O	O	O	O	O				
59	3	1	That	O	O	O	O	O				
59	3	2	's	O	O	O	O	O				
59	3	3	great	O	O	O	O	O				
59	3	4	to	O	O	O	O	O				
59	3	5	hear	O	O	O	O	O				
59	3	6	!	O	O	O	O	O				
59	3	7	What	O	O	O	O	O				
59	3	8	about	O	O	O	O	O				
59	3	9	keeping	O	O	O	O	O				
59	3	10	yourself	O	O	O	O	O				
59	3	11	warm	O	O	O	O	O				
59	3	12	or	O	O	O	O	O				
59	3	13	cool	O	O	O	O	O				
59	3	14	depending	O	O	O	O	O				
59	3	15	on	O	O	O	O	O				
59	3	16	the	O	O	O	O	O				
59	3	17	weather	O	O	O	O	O				
59	3	18	?	O	O	O	O	O				
59	4	1	I	O	O	O	O	O				
59	4	2	dress	O	B-event	O	O	O				
59	4	3	in	O	I-event	O	O	O				
59	4	4	layers	O	I-event	O	O	O				
59	4	5	during	O	I-event	O	O	O				
59	4	6	winter	O	I-event	O	O	O				
59	4	7	and	O	I-event	O	O	O				
59	4	8	stay	O	I-event	O	O	O				
59	4	9	hydrated	O	I-event	O	O	O				
59	4	10	in	O	I-event	O	O	O				
59	4	11	summer	O	I-event	O	O	O				
59	4	12	to	O	I-event	O	O	O				
59	4	13	manage	O	I-event	O	O	O				
59	4	14	temperature	O	I-event	O	O	O				
59	4	15	.	O	O	O	O	O				
59	5	1	How	O	O	O	O	O				
59	5	2	do	O	O	O	O	O				
59	5	3	you	O	O	O	O	O				
59	5	4	ensure	O	O	O	O	O				
59	5	5	to	O	O	O	O	O				
59	5	6	include	O	O	O	O	O				
59	5	7	exercise	O	O	O	O	O				
59	5	8	in	O	O	O	O	O				
59	5	9	your	O	O	O	O	O				
59	5	10	daily	O	O	O	O	O				
59	5	11	routine	O	O	O	O	O				
59	5	12	?	O	O	O	O	O				
59	6	1	I	O	O	O	O	O				
59	6	2	take	O	O	B-event	O	O				
59	6	3	short	O	O	I-event	O	O				
59	6	4	walks	O	O	I-event	O	O				
59	6	5	in	O	O	B-time	O	O				
59	6	6	the	O	O	I-time	O	O				
59	6	7	evenings	O	O	I-time	O	O				
59	6	8	to	O	O	O	O	O				
59	6	9	stay	O	O	O	O	O				
59	6	10	active	O	O	O	O	O				
59	6	11	and	O	O	O	O	O				
59	6	12	healthy	O	O	O	O	O				
59	6	13	.	O	O	O	O	O				
60	1	1	Hey	O	O	O	O	O				
60	1	2	!	O	O	O	O	O				
60	1	3	How	O	O	O	O	O				
60	1	4	do	O	O	O	O	O				
60	1	5	you	O	O	O	O	O				
60	1	6	usually	O	O	O	O	O				
60	1	7	ensure	O	O	O	O	O				
60	1	8	to	O	O	O	O	O				
60	1	9	eat	O	O	O	O	O				
60	1	10	well	O	O	O	O	O				
60	1	11	throughout	O	O	O	O	O				
60	1	12	the	O	O	O	O	O				
60	1	13	day	O	O	O	O	O				
60	1	14	?	O	O	O	O	O				
60	2	1	Usually	O	O	O	O	O				
60	2	2	,	O	O	O	O	O				
60	2	3	I	B-participants	O	O	O	O				
60	2	4	have	B-event	O	O	O	O				
60	2	5	my	I-event	O	O	O	O				
60	2	6	breakfast	I-event	O	O	O	O				
60	2	7	around	B-time	O	O	O	O				
60	2	8	8	I-time	O	O	O	O				
60	2	9	am	I-time	O	O	O	O				
60	2	10	.	O	O	O	O	O				
60	3	1	And	O	O	O	O	O				
60	3	2	how	O	O	O	O	O				
60	3	3	about	O	O	O	O	O				
60	3	4	lunch	O	O	O	O	O				
60	3	5	and	O	O	O	O	O				
60	3	6	dinner	O	O	O	O	O				
60	3	7	?	O	O	O	O	O				
60	4	1	I	O	B-participants	O	O	O				
60	4	2	prefer	O	O	O	O	O				
60	4	3	having	O	B-event	O	O	O				
60	4	4	lunch	O	I-event	O	O	O				
60	4	5	around	O	B-time	O	O	O				
60	4	6	noon	O	I-time	O	O	O				
60	4	7	and	O	O	O	O	O				
60	4	8	dinner	O	O	I-event	O	O				
60	4	9	by	O	O	B-time	O	O				
60	4	10	6	O	O	I-time	O	O				
60	4	11	pm	O	O	I-time	O	O				
60	4	12	.	O	O	O	O	O				
60	5	1	Do	O	O	O	O	O				
60	5	2	you	O	O	O	O	O				
60	5	3	prepare	O	O	O	O	O				
60	5	4	your	O	O	O	O	O				
60	5	5	meals	O	O	O	O	O				
60	5	6	yourself	O	O	O	O	O				
60	5	7	?	O	O	O	O	O				
60	6	1	Sometimes	O	O	O	O	O				
60	6	2	,	O	O	O	O	O				
60	6	3	but	O	O	O	O	O				
60	6	4	often	O	O	O	O	O				
60	6	5	,	O	O	O	O	O				
60	6	6	I	O	O	O	B-participants	O				
60	6	7	order	O	O	O	B-event	O				
60	6	8	healthy	O	O	O	I-event	O				
60	6	9	options	O	O	O	I-event	O				
60	6	10	from	O	O	O	O	O				
60	6	11	a	O	O	O	B-place	O				
60	6	12	nearby	O	O	O	I-place	O				
60	6	13	restaurant	O	O	O	I-place	O				
60	6	14	.	O	O	O	O	O				
60	7	1	That	O	O	O	O	O				
60	7	2	sounds	O	O	O	O	O				
60	7	3	convenient	O	O	O	O	O				
60	7	4	.	O	O	O	O	O				
60	7	5	Do	O	O	O	O	O				
60	7	6	you	O	O	O	O	O				
60	7	7	have	O	O	O	O	O				
60	7	8	any	O	O	O	O	O				
60	7	9	favorite	O	O	O	O	O				
60	7	10	dishes	O	O	O	O	O				
60	7	11	?	O	O	O	O	O				
60	8	1	I	O	O	O	O	O				
60	8	2	particularly	O	O	O	O	O				
60	8	3	like	O	O	O	O	O				
60	8	4	fresh	O	O	O	O	O				
60	8	5	salads	O	O	O	O	O				
60	8	6	and	O	O	O	O	O				
60	8	7	grilled	O	O	O	O	O				
60	8	8	chicken	O	O	O	O	O				
60	8	9	.	O	O	O	O	O				
60	9	1	Those	O	O	O	O	O				
60	9	2	sound	O	O	O	O	O				
60	9	3	delicious	O	O	O	O	O				
60	9	4	and	O	O	O	O	O				
60	9	5	healthy	O	O	O	O	O				
60	9	6	!	O	O	O	O	O				
60	9	7	How	O	O	O	O	O				
60	9	8	do	O	O	O	O	O				
60	9	9	you	O	O	O	O	O				
60	9	10	ensure	O	O	O	O	O				
60	9	11	you	O	O	O	O	O				
60	9	12	stay	O	O	O	O	O				
60	9	13	hydrated	O	O	O	O	O				
60	9	14	?	O	O	O	O	O				
60	10	1	I	O	O	O	O	B-participants				
60	10	2	make	O	O	O	O	O				
60	10	3	sure	O	O	O	O	O				
60	10	4	to	O	O	O	O	O				
60	10	5	drink	O	O	O	O	B-event				
60	10	6	plenty	O	O	O	O	I-event				
60	10	7	of	O	O	O	O	I-event				
60	10	8	water	O	O	O	O	I-event				
60	10	9	throughout	O	O	O	O	B-time				
60	10	10	the	O	O	O	O	I-time				
60	10	11	day	O	O	O	O	I-time				
60	10	12	.	O	O	O	O	O				
61	1	1	How	O	O	O	O	O				
61	1	2	do	O	O	O	O	O				
61	1	3	you	O	O	O	O	O				
61	1	4	ensure	O	O	O	O	O				
61	1	5	you	O	O	O	O	O				
61	1	6	get	O	O	O	O	O				
61	1	7	enough	O	O	O	O	O				
61	1	8	physical	O	O	O	O	O				
61	1	9	activity	O	O	O	O	O				
61	1	10	every	O	O	O	O	O				
61	1	11	day	O	O	O	O	O				
61	1	12	?	O	O	O	O	O				
61	2	1	I	O	O	O	O	O				
61	2	2	go	B-event	O	O	O	O				
61	2	3	for	I-event	O	O	O	O				
61	2	4	a	I-event	O	O	O	O				
61	2	5	walk	I-event	O	O	O	O				
61	2	6	every	B-time	O	O	O	O				
61	2	7	morning	I-time	O	O	O	O				
61	2	8	in	O	O	O	O	O				
61	2	9	the	B-place	O	O	O	O				
61	2	10	park	I-place	O	O	O	O				
61	2	11	.	O	O	O	O	O				
61	3	1	That	O	O	O	O	O				
61	3	2	sounds	O	O	O	O	O				
61	3	3	like	O	O	O	O	O				
61	3	4	a	O	O	O	O	O				
61	3	5	great	O	O	O	O	O				
61	3	6	way	O	O	O	O	O				
61	3	7	to	O	O	O	O	O				
61	3	8	stay	O	O	O	O	O				
61	3	9	active	O	O	O	O	O				
61	3	10	.	O	O	O	O	O				
61	3	11	What	O	O	O	O	O				
61	3	12	about	O	O	O	O	O				
61	3	13	your	O	O	O	O	O				
61	3	14	meal	O	O	O	O	O				
61	3	15	times	O	O	O	O	O				
61	3	16	?	O	O	O	O	O				
61	4	1	I	O	O	O	O	O				
61	4	2	have	O	O	O	O	O				
61	4	3	set	O	O	O	O	O				
61	4	4	times	O	O	O	O	O				
61	4	5	for	O	O	O	O	O				
61	4	6	breakfast	O	O	O	O	O				
61	4	7	,	O	O	O	O	O				
61	4	8	lunch	O	O	O	O	O				
61	4	9	,	O	O	O	O	O				
61	4	10	and	O	O	O	O	O				
61	4	11	dinner	O	O	O	O	O				
61	4	12	.	O	O	O	O	O				
61	5	1	Consistency	O	O	O	O	O				
61	5	2	with	O	O	O	O	O				
61	5	3	meals	O	O	O	O	O				
61	5	4	is	O	O	O	O	O				
61	5	5	important	O	O	O	O	O				
61	5	6	.	O	O	O	O	O				
61	5	7	How	O	O	O	O	O				
61	5	8	do	O	O	O	O	O				
61	5	9	you	O	O	O	O	O				
61	5	10	stay	O	O	O	O	O				
61	5	11	hydrated	O	O	O	O	O				
61	5	12	throughout	O	O	O	O	O				
61	5	13	the	O	O	O	O	O				
61	5	14	day	O	O	O	O	O				
61	5	15	?	O	O	O	O	O				
61	6	1	I	O	O	O	O	O				
61	6	2	make	O	O	O	O	O				
61	6	3	sure	O	O	O	O	O				
61	6	4	to	O	O	O	O	O				
61	6	5	drink	O	O	O	O	O				
61	6	6	water	O	O	O	O	O				
61	6	7	regularly	O	O	O	O	O				
61	6	8	.	O	O	O	O	O				
61	7	1	That	O	O	O	O	O				
61	7	2	's	O	O	O	O	O				
61	7	3	great	O	O	O	O	O				
61	7	4	!	O	O	O	O	O				
61	7	5	And	O	O	O	O	O				
61	7	6	how	O	O	O	O	O				
61	7	7	about	O	O	O	O	O				
61	7	8	taking	O	O	O	O	O				
61	7	9	care	O	O	O	O	O				
61	7	10	of	O	O	O	O	O				
61	7	11	your	O	O	O	O	O				
61	7	12	grooming	O	O	O	O	O				
61	7	13	needs	O	O	O	O	O				
61	7	14	?	O	O	O	O	O				
61	8	1	I	O	O	O	O	O				
61	8	2	take	O	B-event	O	O	O				
61	8	3	a	O	I-event	O	O	O				
61	8	4	shower	O	I-event	O	O	O				
61	8	5	every	O	I-event	O	O	O				
61	8	6	evening	O	B-time	O	O	O				
61	8	7	before	O	I-time	O	O	O				
61	8	8	bed	O	I-time	O	O	O				
61	8	9	.	O	I-time	O	O	O				
61	9	1	That	O	O	O	O	O				
61	9	2	's	O	O	O	O	O				
61	9	3	a	O	O	O	O	O				
61	9	4	good	O	O	O	O	O				
61	9	5	routine	O	O	O	O	O				
61	9	6	.	O	O	O	O	O				
61	9	7	It	O	O	O	O	O				
61	9	8	sounds	O	O	O	O	O				
61	9	9	like	O	O	O	O	O				
61	9	10	you	O	O	O	O	O				
61	9	11	are	O	O	O	O	O				
61	9	12	managing	O	O	O	O	O				
61	9	13	your	O	O	O	O	O				
61	9	14	daily	O	O	O	O	O				
61	9	15	self	O	O	O	O	O				
61	9	16	-	O	O	O	O	O				
61	9	17	care	O	O	O	O	O				
61	9	18	quite	O	O	O	O	O				
61	9	19	well	O	O	O	O	O				
61	9	20	.	O	O	O	O	O				
62	1	1	Hey	O	O	O	O	O				
62	1	2	,	O	O	O	O	O				
62	1	3	how	O	O	O	O	O				
62	1	4	was	O	O	O	O	O				
62	1	5	your	O	O	O	O	O				
62	1	6	day	O	O	O	O	O				
62	1	7	today	O	O	O	O	O				
62	1	8	?	O	O	O	O	O				
62	2	1	Oh	O	O	O	O	O				
62	2	2	,	O	O	O	O	O				
62	2	3	not	O	O	O	O	O				
62	2	4	too	O	O	O	O	O				
62	2	5	bad	O	O	O	O	O				
62	2	6	.	O	O	O	O	O				
62	2	7	I	O	O	O	O	O				
62	2	8	wake	B-event	O	O	O	O				
62	2	9	up	I-event	O	O	O	O				
62	2	10	early	I-event	O	O	O	O				
62	2	11	and	I-event	O	O	O	O				
62	2	12	start	I-event	O	O	O	O				
62	2	13	my	I-event	O	O	O	O				
62	2	14	morning	I-event	O	O	O	O				
62	2	15	routines	I-event	O	O	O	O				
62	2	16	around	B-time	O	O	O	O				
62	2	17	7	I-time	O	O	O	O				
62	2	18	AM	I-time	O	O	O	O				
62	2	19	.	O	O	O	O	O				
62	3	1	That	O	O	O	O	O				
62	3	2	's	O	O	O	O	O				
62	3	3	great	O	O	O	O	O				
62	3	4	!	O	O	O	O	O				
62	3	5	When	O	O	O	O	O				
62	3	6	do	O	O	O	O	O				
62	3	7	you	O	O	O	O	O				
62	3	8	usually	O	O	O	O	O				
62	3	9	have	O	O	O	O	O				
62	3	10	your	O	O	O	O	O				
62	3	11	breakfast	O	O	O	O	O				
62	3	12	?	O	O	O	O	O				
62	4	1	I	O	O	O	O	O				
62	4	2	enjoy	O	B-event	O	O	O				
62	4	3	my	O	I-event	O	O	O				
62	4	4	breakfast	O	I-event	O	O	O				
62	4	5	around	O	B-time	O	O	O				
62	4	6	8	O	I-time	O	O	O				
62	4	7	AM	O	I-time	O	O	O				
62	4	8	.	O	O	O	O	O				
62	4	9	I	O	O	O	O	O				
62	4	10	make	O	O	O	O	O				
62	4	11	sure	O	O	O	O	O				
62	4	12	to	O	O	O	O	O				
62	4	13	have	O	O	O	O	O				
62	4	14	a	O	O	O	O	O				
62	4	15	balanced	O	O	O	O	O				
62	4	16	meal	O	O	O	O	O				
62	4	17	.	O	O	O	O	O				
62	5	1	Nice	O	O	O	O	O				
62	5	2	to	O	O	O	O	O				
62	5	3	hear	O	O	O	O	O				
62	5	4	that	O	O	O	O	O				
62	5	5	!	O	O	O	O	O				
62	5	6	How	O	O	O	O	O				
62	5	7	do	O	O	O	O	O				
62	5	8	you	O	O	O	O	O				
62	5	9	make	O	O	O	O	O				
62	5	10	time	O	O	O	O	O				
62	5	11	for	O	O	O	O	O				
62	5	12	exercise	O	O	O	O	O				
62	5	13	in	O	O	O	O	O				
62	5	14	your	O	O	O	O	O				
62	5	15	daily	O	O	O	O	O				
62	5	16	routine	O	O	O	O	O				
62	5	17	?	O	O	O	O	O				
62	6	1	I	O	O	O	O	O				
62	6	2	usually	O	O	O	O	O				
62	6	3	go	O	O	B-event	O	O				
62	6	4	for	O	O	I-event	O	O				
62	6	5	a	O	O	I-event	O	O				
62	6	6	walk	O	O	I-event	O	O				
62	6	7	in	O	O	I-event	O	O				
62	6	8	the	O	O	I-event	O	O				
62	6	9	park	O	O	I-event	O	O				
62	6	10	around	O	O	B-time	O	O				
62	6	11	10	O	O	I-time	O	O				
62	6	12	AM	O	O	I-time	O	O				
62	6	13	to	O	O	O	O	O				
62	6	14	keep	O	O	O	O	O				
62	6	15	myself	O	O	O	O	O				
62	6	16	active	O	O	O	O	O				
62	6	17	.	O	O	O	O	O				
62	7	1	That	O	O	O	O	O				
62	7	2	's	O	O	O	O	O				
62	7	3	a	O	O	O	O	O				
62	7	4	good	O	O	O	O	O				
62	7	5	way	O	O	O	O	O				
62	7	6	to	O	O	O	O	O				
62	7	7	stay	O	O	O	O	O				
62	7	8	healthy	O	O	O	O	O				
62	7	9	.	O	O	O	O	O				
62	7	10	What	O	O	O	O	O				
62	7	11	about	O	O	O	O	O				
62	7	12	looking	O	O	O	O	O				
62	7	13	after	O	O	O	O	O				
62	7	14	your	O	O	O	O	O				
62	7	15	health	O	O	O	O	O				
62	7	16	?	O	O	O	O	O				
62	8	1	I	O	O	O	O	O				
62	8	2	have	O	O	O	B-event	O				
62	8	3	a	O	O	O	I-event	O				
62	8	4	doctor	O	O	O	I-event	O				
62	8	5	’s	O	O	O	I-event	O				
62	8	6	appointment	O	O	O	I-event	O				
62	8	7	in	O	O	O	B-time	O				
62	8	8	the	O	O	O	I-time	O				
62	8	9	afternoon	O	O	O	I-time	O				
62	8	10	for	O	O	O	O	O				
62	8	11	a	O	O	O	O	O				
62	8	12	regular	O	O	O	O	O				
62	8	13	check	O	O	O	O	O				
62	8	14	-	O	O	O	O	O				
62	8	15	up	O	O	O	O	O				
62	8	16	.	O	O	O	O	O				
62	9	1	Sounds	O	O	O	O	O				
62	9	2	like	O	O	O	O	O				
62	9	3	you	O	O	O	O	O				
62	9	4	're	O	O	O	O	O				
62	9	5	taking	O	O	O	O	O				
62	9	6	good	O	O	O	O	O				
62	9	7	care	O	O	O	O	O				
62	9	8	of	O	O	O	O	O				
63	1	1	How	O	O	O	O	O				
63	1	2	are	O	O	O	O	O				
63	1	3	you	O	O	O	O	O				
63	1	4	feeling	O	O	O	O	O				
63	1	5	today	O	O	O	O	O				
63	1	6	?	O	O	O	O	O				
63	2	1	Bit	O	O	O	O	O				
63	2	2	tired	O	O	O	O	O				
63	2	3	lately	O	O	O	O	O				
63	2	4	.	O	O	O	O	O				
63	3	1	Have	O	O	O	O	O				
63	3	2	you	O	O	O	O	O				
63	3	3	been	O	O	O	O	O				
63	3	4	getting	O	O	O	O	O				
63	3	5	enough	O	O	O	O	O				
63	3	6	sleep	O	O	O	O	O				
63	3	7	?	O	O	O	O	O				
63	4	1	Some	O	O	O	O	O				
63	4	2	nights	O	O	O	O	O				
63	4	3	I	O	O	O	O	O				
63	4	4	struggle	O	O	O	O	O				
63	4	5	to	O	O	O	O	O				
63	4	6	fall	O	O	O	O	O				
63	4	7	asleep	O	O	O	O	O				
63	4	8	.	O	O	O	O	O				
63	5	1	When	O	O	O	O	O				
63	5	2	do	O	O	O	O	O				
63	5	3	you	O	O	O	O	O				
63	5	4	usually	O	O	O	O	O				
63	5	5	go	O	O	O	O	O				
63	5	6	to	O	O	O	O	O				
63	5	7	bed	O	O	O	O	O				
63	5	8	?	O	O	O	O	O				
63	6	1	Around	O	O	O	O	O				
63	6	2	10	O	O	O	O	O				
63	6	3	pm	O	O	O	O	O				
63	6	4	,	O	O	O	O	O				
63	6	5	but	O	O	O	O	O				
63	6	6	I	O	O	O	O	O				
63	6	7	end	O	O	O	O	O				
63	6	8	up	O	O	O	O	O				
63	6	9	tossing	O	O	O	O	O				
63	6	10	and	O	O	O	O	O				
63	6	11	turning	O	O	O	O	O				
63	6	12	.	O	O	O	O	O				
63	7	1	Have	O	O	O	O	O				
63	7	2	you	O	O	O	O	O				
63	7	3	tried	O	O	O	O	O				
63	7	4	reading	B-event	O	O	O	O				
63	7	5	before	B-time	O	O	O	O				
63	7	6	bed	I-time	O	O	O	O				
63	7	7	?	I-time	O	O	O	O				
63	8	1	Yes	O	O	O	O	O				
63	8	2	,	O	O	O	O	O				
63	8	3	but	O	O	O	O	O				
63	8	4	it	O	O	O	O	O				
63	8	5	does	O	O	O	O	O				
63	8	6	n't	O	O	O	O	O				
63	8	7	seem	O	O	O	O	O				
63	8	8	to	O	O	O	O	O				
63	8	9	help	O	O	O	O	O				
63	8	10	much	O	O	O	O	O				
63	8	11	.	O	O	O	O	O				
63	9	1	Maybe	O	O	O	O	O				
63	9	2	try	O	O	O	O	O				
63	9	3	a	O	O	O	O	O				
63	9	4	cup	O	B-event	O	O	O				
63	9	5	of	O	I-event	O	O	O				
63	9	6	herbal	O	I-event	O	O	O				
63	9	7	tea	O	I-event	O	O	O				
63	9	8	next	O	B-time	O	O	O				
63	9	9	time	O	I-time	O	O	O				
63	9	10	.	O	I-time	O	O	O				
64	1	1	How	O	O	O	O	O				
64	1	2	's	O	O	O	O	O				
64	1	3	your	O	O	O	O	O				
64	1	4	day	O	O	O	O	O				
64	1	5	going	O	O	O	O	O				
64	1	6	?	O	O	O	O	O				
64	1	7	Have	O	O	O	O	O				
64	1	8	you	O	O	O	O	O				
64	1	9	been	O	O	O	O	O				
64	1	10	keeping	O	O	O	O	O				
64	1	11	up	O	O	O	O	O				
64	1	12	with	O	O	O	O	O				
64	1	13	your	O	O	O	O	O				
64	1	14	daily	O	O	O	O	O				
64	1	15	routine	O	O	O	O	O				
64	1	16	?	O	O	O	O	O				
64	2	1	Oh	O	O	O	O	O				
64	2	2	yes	O	O	O	O	O				
64	2	3	,	O	O	O	O	O				
64	2	4	I	O	O	O	O	O				
64	2	5	make	O	O	O	O	O				
64	2	6	sure	O	O	O	O	O				
64	2	7	to	O	O	O	O	O				
64	2	8	take	B-event	O	O	O	O				
64	2	9	my	I-event	O	O	O	O				
64	2	10	medication	I-event	O	O	O	O				
64	2	11	with	B-time	O	O	O	O				
64	2	12	breakfast	I-time	O	O	O	O				
64	2	13	every	I-time	O	O	O	O				
64	2	14	morning	I-time	O	O	O	O				
64	2	15	.	O	O	O	O	O				
64	3	1	That	O	O	O	O	O				
64	3	2	's	O	O	O	O	O				
64	3	3	great	O	O	O	O	O				
64	3	4	!	O	O	O	O	O				
64	3	5	When	O	O	O	O	O				
64	3	6	do	O	O	O	O	O				
64	3	7	you	O	O	O	O	O				
64	3	8	usually	O	O	O	O	O				
64	3	9	have	O	O	O	O	O				
64	3	10	your	O	O	O	O	O				
64	3	11	meals	O	O	O	O	O				
64	3	12	throughout	O	O	O	O	O				
64	3	13	the	O	O	O	O	O				
64	3	14	day	O	O	O	O	O				
64	3	15	?	O	O	O	O	O				
64	4	1	I	O	O	O	O	O				
64	4	2	have	O	B-event	O	O	O				
64	4	3	a	O	I-event	O	O	O				
64	4	4	light	O	I-event	O	O	O				
64	4	5	lunch	O	I-event	O	O	O				
64	4	6	around	O	B-time	O	O	O				
64	4	7	midday	O	I-time	O	O	O				
64	4	8	and	O	O	O	O	O				
64	4	9	a	O	O	O	O	O				
64	4	10	balanced	O	O	I-event	O	O				
64	4	11	dinner	O	O	I-event	O	O				
64	4	12	in	O	O	B-time	O	O				
64	4	13	the	O	O	I-time	O	O				
64	4	14	early	O	O	I-time	O	O				
64	4	15	evening	O	O	I-time	O	O				
64	4	16	.	O	O	O	O	O				
64	5	1	Do	O	O	O	O	O				
64	5	2	you	O	O	O	O	O				
64	5	3	also	O	O	O	O	O				
64	5	4	take	O	O	O	O	O				
64	5	5	breaks	O	O	O	O	O				
64	5	6	to	O	O	O	O	O				
64	5	7	rest	O	O	O	O	O				
64	5	8	and	O	O	O	O	O				
64	5	9	relax	O	O	O	O	O				
64	5	10	during	O	O	O	O	O				
64	5	11	the	O	O	O	O	O				
64	5	12	day	O	O	O	O	O				
64	5	13	?	O	O	O	O	O				
64	6	1	Yes	O	O	O	O	O				
64	6	2	,	O	O	O	O	O				
64	6	3	I	O	O	O	O	O				
64	6	4	usually	O	O	O	O	O				
64	6	5	set	O	O	O	O	O				
64	6	6	aside	O	O	O	O	O				
64	6	7	some	O	O	O	O	O				
64	6	8	time	O	O	O	O	O				
64	6	9	after	O	O	O	B-time	O				
64	6	10	lunch	O	O	O	I-time	O				
64	6	11	to	O	O	O	O	O				
64	6	12	unwind	O	O	O	B-event	O				
64	6	13	and	O	O	O	I-event	O				
64	6	14	read	O	O	O	I-event	O				
64	6	15	.	O	O	O	O	O				
64	7	1	How	O	O	O	O	O				
64	7	2	about	O	O	O	O	O				
64	7	3	staying	O	O	O	O	O				
64	7	4	active	O	O	O	O	O				
64	7	5	?	O	O	O	O	O				
64	7	6	Do	O	O	O	O	O				
64	7	7	you	O	O	O	O	O				
64	7	8	engage	O	O	O	O	O				
64	7	9	in	O	O	O	O	O				
64	7	10	any	O	O	O	O	O				
64	7	11	physical	O	O	O	O	O				
