conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6	event7	event8	event9
20	1	4	day	O	O	O	O	O				
20	1	5	going	O	O	O	O	O				
20	1	6	,	O	O	O	O	O				
20	1	7	doing	O	O	O	O	O				
20	1	8	any	O	O	O	O	O				
20	1	9	household	O	O	O	O	O				
20	1	10	tasks	O	O	O	O	O				
20	1	11	today	O	O	O	O	O				
20	1	12	?	O	O	O	O	O				
20	2	1	I	O	O	O	O	O				
20	2	2	spent	O	O	O	O	O				
20	2	3	the	O	O	O	O	O				
20	2	4	morning	O	O	O	O	O				
20	2	5	watering	B-event	O	O	O	O				
20	2	6	my	I-event	O	O	O	O				
20	2	7	plants	I-event	O	O	O	O				
20	2	8	in	O	O	O	O	O				
20	2	9	the	O	O	O	O	O				
20	2	10	garden	B-place	O	O	O	O				
20	2	11	.	O	O	O	O	O				
20	3	1	That	O	O	O	O	O				
20	3	2	sounds	O	O	O	O	O				
20	3	3	lovely	O	O	O	O	O				
20	3	4	!	O	O	O	O	O				
20	3	5	When	O	O	O	O	O				
20	3	6	do	O	O	O	O	O				
20	3	7	you	O	O	O	O	O				
20	3	8	usually	O	O	O	O	O				
20	3	9	tend	O	O	O	O	O				
20	3	10	to	O	O	O	O	O				
20	3	11	them	O	O	O	O	O				
20	3	12	?	O	O	O	O	O				
20	4	1	I	O	O	O	O	O				
20	4	2	try	O	O	O	O	O				
20	4	3	to	O	O	O	O	O				
20	4	4	water	O	O	O	O	O				
20	4	5	them	O	O	O	O	O				
20	4	6	every	O	O	O	O	O				
20	4	7	morning	B-time	O	O	O	O				
20	4	8	before	O	O	O	O	O				
20	4	9	it	O	O	O	O	O				
20	4	10	gets	O	O	O	O	O				
20	4	11	too	O	O	O	O	O				
20	4	12	hot	O	O	O	O	O				
20	4	13	outside	O	O	O	O	O				
20	4	14	.	O	O	O	O	O				
20	5	1	That	O	O	O	O	O				
20	5	2	's	O	O	O	O	O				
20	5	3	a	O	O	O	O	O				
20	5	4	good	O	O	O	O	O				
20	5	5	routine	O	O	O	O	O				
20	5	6	.	O	O	O	O	O				
20	5	7	Do	O	O	O	O	O				
20	5	8	you	O	O	O	O	O				
20	5	9	enjoy	O	O	O	O	O				
20	5	10	gardening	O	O	O	O	O				
20	5	11	?	O	O	O	O	O				
20	6	1	Yes	O	O	O	O	O				
20	6	2	,	O	O	O	O	O				
20	6	3	it	O	O	O	O	O				
20	6	4	's	O	O	O	O	O				
20	6	5	a	O	O	O	O	O				
20	6	6	peaceful	O	O	O	O	O				
20	6	7	activity	O	O	O	O	O				
20	6	8	that	O	O	O	O	O				
20	6	9	I	O	O	O	O	O				
20	6	10	look	O	O	O	O	O				
20	6	11	forward	O	O	O	O	O				
20	6	12	to	O	O	O	O	O				
20	6	13	each	O	O	O	O	O				
20	6	14	day	O	O	O	O	O				
20	6	15	.	O	O	O	O	O				
20	7	1	It	O	O	O	O	O				
20	7	2	's	O	O	O	O	O				
20	7	3	nice	O	O	O	O	O				
20	7	4	to	O	O	O	O	O				
20	7	5	have	O	O	O	O	O				
20	7	6	hobbies	O	O	O	O	O				
20	7	7	that	O	O	O	O	O				
20	7	8	bring	O	O	O	O	O				
20	7	9	you	O	O	O	O	O				
20	7	10	joy	O	O	O	O	O				
20	7	11	.	O	O	O	O	O				
20	7	12	Anything	O	O	O	O	O				
20	7	13	else	O	O	O	O	O				
20	7	14	you	O	O	O	O	O				
20	7	15	like	O	O	O	O	O				
20	7	16	to	O	O	O	O	O				
20	7	17	do	O	O	O	O	O				
20	7	18	around	O	O	O	O	O				
20	7	19	the	O	O	O	O	O				
20	7	20	house	O	O	O	O	O				
20	7	21	?	O	O	O	O	O				
20	8	1	I	O	O	O	O	O				
20	8	2	also	O	O	O	O	O				
20	8	3	knit	O	B-event	O	O	O				
20	8	4	in	O	O	O	O	O				
20	8	5	the	O	B-time	O	O	O				
20	8	6	evenings	O	I-time	O	O	O				
20	8	7	while	O	O	O	O	O				
20	8	8	watching	O	O	O	O	O				
20	8	9	TV	O	O	O	O	O				
20	8	10	to	O	O	O	O	O				
20	8	11	relax	O	O	O	O	O				
20	8	12	.	O	O	O	O	O				
21	1	1	How	O	O	O	O	O				
21	1	2	are	O	O	O	O	O				
21	1	3	you	O	O	O	O	O				
21	1	4	finding	O	O	O	O	O				
21	1	5	the	O	O	O	O	O				
21	1	6	task	O	O	O	O	O				
21	1	7	of	O	O	O	O	O				
21	1	8	maintaining	O	O	O	O	O				
21	1	9	your	O	O	O	O	O				
21	1	10	household	O	O	O	O	O				
21	1	11	these	O	O	O	O	O				
21	1	12	days	O	O	O	O	O				
21	1	13	?	O	O	O	O	O				
21	2	1	Well	O	O	O	O	O				
21	2	2	,	O	O	O	O	O				
21	2	3	I	O	O	O	O	O				
21	2	4	usually	B-event	O	O	O	O				
21	2	5	tend	I-event	O	O	O	O				
21	2	6	to	I-event	O	O	O	O				
21	2	7	it	I-event	O	O	O	O				
21	2	8	on	I-event	O	O	O	O				
21	2	9	Monday	B-time	O	O	O	O				
21	2	10	mornings	I-time	O	O	O	O				
21	2	11	when	O	O	O	O	O				
21	2	12	it	O	O	O	O	O				
21	2	13	's	O	O	O	O	O				
21	2	14	quieter	O	O	O	O	O				
21	2	15	and	O	O	O	O	O				
21	2	16	I	O	O	O	O	O				
21	2	17	have	O	O	O	O	O				
21	2	18	more	O	O	O	O	O				
21	2	19	time	O	O	O	O	O				
21	2	20	.	O	O	O	O	O				
21	3	1	It	O	O	O	O	O				
21	3	2	's	O	O	O	O	O				
21	3	3	good	O	O	O	O	O				
21	3	4	to	O	O	O	O	O				
21	3	5	have	O	O	O	O	O				
21	3	6	a	O	O	O	O	O				
21	3	7	set	O	O	O	O	O				
21	3	8	routine	O	O	O	O	O				
21	3	9	for	O	O	O	O	O				
21	3	10	that	O	O	O	O	O				
21	3	11	.	O	O	O	O	O				
21	3	12	How	O	O	O	O	O				
21	3	13	about	O	O	O	O	O				
21	3	14	repairing	O	B-event	O	O	O				
21	3	15	household	O	I-event	O	O	O				
21	3	16	items	O	I-event	O	O	O				
21	3	17	?	O	O	O	O	O				
21	4	1	I	O	O	O	O	O				
21	4	2	try	O	O	O	O	O				
21	4	3	to	O	O	O	O	O				
21	4	4	take	O	O	O	O	O				
21	4	5	care	O	O	O	O	O				
21	4	6	of	O	O	O	O	O				
21	4	7	it	O	O	O	O	O				
21	4	8	right	O	O	O	O	O				
21	4	9	away	O	O	O	O	O				
21	4	10	.	O	O	O	O	O				
21	4	11	Usually	O	O	O	O	O				
21	4	12	,	O	O	O	O	O				
21	4	13	after	O	B-time	O	O	O				
21	4	14	breakfast	O	I-time	O	O	O				
21	4	15	or	O	I-time	O	O	O				
21	4	16	before	O	I-time	O	O	O				
21	4	17	dinner	O	I-time	O	O	O				
21	4	18	.	O	I-time	O	O	O				
21	5	1	That	O	O	O	O	O				
21	5	2	's	O	O	O	O	O				
21	5	3	efficient	O	O	O	O	O				
21	5	4	.	O	O	O	O	O				
21	5	5	Do	O	O	O	O	O				
21	5	6	you	O	O	O	O	O				
21	5	7	also	O	O	O	O	O				
21	5	8	take	O	O	O	O	O				
21	5	9	time	O	O	O	O	O				
21	5	10	to	O	O	O	O	O				
21	5	11	care	O	O	O	O	O				
21	5	12	for	O	O	O	O	O				
21	5	13	any	O	O	O	O	O				
21	5	14	plants	O	O	O	O	O				
21	5	15	or	O	O	O	O	O				
21	5	16	animals	O	O	O	O	O				
21	5	17	in	O	O	O	O	O				
21	5	18	your	O	O	O	O	O				
21	5	19	home	O	O	O	O	O				
21	5	20	?	O	O	O	O	O				
21	6	1	Yes	O	O	O	O	O				
21	6	2	,	O	O	O	O	O				
21	6	3	I	O	O	O	O	O				
21	6	4	enjoy	O	O	O	O	O				
21	6	5	checking	O	O	B-event	O	O				
21	6	6	on	O	O	I-event	O	O				
21	6	7	the	O	O	I-event	O	O				
21	6	8	plants	O	O	I-event	O	O				
21	6	9	in	O	O	I-event	O	O				
21	6	10	the	O	O	I-event	O	O				
21	6	11	evening	O	O	I-event	O	O				
21	6	12	after	O	O	I-time	O	O				
21	6	13	I	O	O	I-time	O	O				
21	6	14	finish	O	O	I-time	O	O				
21	6	15	my	O	O	I-time	O	O				
21	6	16	chores	O	O	I-time	O	O				
21	6	17	.	O	O	I-time	O	O				
21	7	1	That	O	O	O	O	O				
21	7	2	must	O	O	O	O	O				
21	7	3	be	O	O	O	O	O				
21	7	4	quite	O	O	O	O	O				
21	7	5	calming	O	O	O	O	O				
21	7	6	.	O	O	O	O	O				
21	7	7	And	O	O	O	O	O				
21	7	8	how	O	O	O	O	O				
21	7	9	about	O	O	O	O	O				
21	7	10	assisting	O	O	O	B-event	O				
21	7	11	other	O	O	O	I-event	O				
21	7	12	household	O	O	O	I-event	O				
21	7	13	members	O	O	O	I-event	O				
21	7	14	if	O	O	O	I-event	O				
21	7	15	needed	O	O	O	I-event	O				
21	7	16	?	O	O	O	I-event	O				
21	8	1	I	O	O	O	O	O				
21	8	2	'm	O	O	O	O	O				
21	8	3	always	O	O	O	O	O				
21	8	4	there	O	O	O	O	O				
21	8	5	to	O	O	O	O	O				
21	8	6	help	O	O	O	O	O				
22	1	1	How	O	O	O	O	O				
22	1	2	's	O	O	O	O	O				
22	1	3	the	O	O	O	O	O				
22	1	4	weather	O	O	O	O	O				
22	1	5	today	O	O	O	O	O				
22	1	6	?	O	O	O	O	O				
22	1	7	Did	O	O	O	O	O				
22	1	8	you	O	O	O	O	O				
22	1	9	get	O	O	O	O	O				
22	1	10	a	O	O	O	O	O				
22	1	11	chance	O	O	O	O	O				
22	1	12	to	O	O	O	O	O				
22	1	13	water	O	O	O	O	O				
22	1	14	your	O	O	O	O	O				
22	1	15	plants	O	O	O	O	O				
22	1	16	?	O	O	O	O	O				
22	2	1	Yes	O	O	O	O	O				
22	2	2	,	O	O	O	O	O				
22	2	3	the	O	O	O	O	O				
22	2	4	weather	O	O	O	O	O				
22	2	5	is	O	O	O	O	O				
22	2	6	lovely	O	O	O	O	O				
22	2	7	.	O	O	O	O	O				
22	2	8	I	O	O	O	O	O				
22	2	9	watered	B-event	O	O	O	O				
22	2	10	the	I-event	O	O	O	O				
22	2	11	plants	I-event	O	O	O	O				
22	2	12	this	B-time	O	O	O	O				
22	2	13	morning	I-time	O	O	O	O				
22	2	14	.	O	O	O	O	O				
22	3	1	That	O	O	O	O	O				
22	3	2	's	O	O	O	O	O				
22	3	3	nice	O	O	O	O	O				
22	3	4	.	O	O	O	O	O				
22	3	5	How	O	O	O	O	O				
22	3	6	about	O	O	O	O	O				
22	3	7	your	O	O	O	O	O				
22	3	8	granddaughter	O	O	O	O	O				
22	3	9	's	O	O	O	O	O				
22	3	10	visit	O	O	O	O	O				
22	3	11	,	O	O	O	O	O				
22	3	12	did	O	O	O	O	O				
22	3	13	she	O	O	O	O	O				
22	3	14	enjoy	O	O	O	O	O				
22	3	15	staying	O	O	O	O	O				
22	3	16	with	O	O	O	O	O				
22	3	17	you	O	O	O	O	O				
22	3	18	?	O	O	O	O	O				
22	4	1	She	O	O	O	O	O				
22	4	2	had	O	O	O	O	O				
22	4	3	a	O	O	O	O	O				
22	4	4	great	O	O	O	O	O				
22	4	5	time	O	O	O	O	O				
22	4	6	.	O	O	O	O	O				
22	4	7	We	O	B-participants	O	O	O				
22	4	8	baked	O	B-event	O	O	O				
22	4	9	cookies	O	I-event	O	O	O				
22	4	10	together	O	O	O	O	O				
22	4	11	in	O	B-time	O	O	O				
22	4	12	the	O	I-time	O	O	O				
22	4	13	afternoon	O	I-time	O	O	O				
22	4	14	.	O	I-time	O	O	O				
23	1	1	How	O	O	O	O	O				
23	1	2	often	O	O	O	O	O				
23	1	3	do	O	O	O	O	O				
23	1	4	you	O	O	O	O	O				
23	1	5	water	O	O	O	O	O				
23	1	6	your	O	O	O	O	O				
23	1	7	plants	O	O	O	O	O				
23	1	8	at	B-place	O	O	O	O				
23	1	9	home	I-place	O	O	O	O				
23	1	10	?	O	O	O	O	O				
23	2	1	I	O	O	O	O	O				
23	2	2	make	O	O	O	O	O				
23	2	3	sure	O	O	O	O	O				
23	2	4	to	O	O	O	O	O				
23	2	5	water	B-event	O	O	O	O				
23	2	6	them	I-event	O	O	O	O				
23	2	7	every	B-time	O	O	O	O				
23	2	8	morning	I-time	O	O	O	O				
23	2	9	before	I-time	O	O	O	O				
23	2	10	breakfast	I-time	O	O	O	O				
23	2	11	.	O	O	O	O	O				
23	3	1	Do	O	O	O	O	O				
23	3	2	you	O	O	O	O	O				
23	3	3	handle	O	O	O	O	O				
23	3	4	the	O	O	O	O	O				
23	3	5	household	O	O	O	O	O				
23	3	6	repairs	O	O	O	O	O				
23	3	7	by	O	O	O	O	O				
23	3	8	yourself	O	O	O	O	O				
23	3	9	?	O	O	O	O	O				
23	4	1	No	O	O	O	O	O				
23	4	2	,	O	O	O	O	O				
23	4	3	my	O	O	O	O	O				
23	4	4	son	O	B-participants	O	O	O				
23	4	5	helps	O	B-event	O	O	O				
23	4	6	me	O	I-event	O	O	O				
23	4	7	with	O	I-event	O	O	O				
23	4	8	all	O	I-event	O	O	O				
23	4	9	the	O	I-event	O	O	O				
23	4	10	repairs	O	I-event	O	O	O				
23	4	11	around	O	B-place	O	O	O				
23	4	12	the	O	I-place	O	O	O				
23	4	13	house	O	I-place	O	O	O				
23	4	14	.	O	O	O	O	O				
23	5	1	That	O	O	O	O	O				
23	5	2	's	O	O	O	O	O				
23	5	3	nice	O	O	O	O	O				
23	5	4	of	O	O	O	O	O				
23	5	5	him	O	O	O	O	O				
23	5	6	.	O	O	O	O	O				
23	5	7	When	O	O	O	O	O				
23	5	8	do	O	O	O	O	O				
23	5	9	you	O	O	O	O	O				
23	5	10	usually	O	O	O	O	O				
23	5	11	cook	O	O	O	O	O				
23	5	12	dinner	O	O	O	O	O				
23	5	13	?	O	O	O	O	O				
23	6	1	I	O	O	O	O	O				
23	6	2	start	O	O	B-event	O	O				
23	6	3	preparing	O	O	I-event	O	O				
23	6	4	dinner	O	O	I-event	O	O				
23	6	5	around	O	O	B-time	O	O				
23	6	6	5	O	O	I-time	O	O				
23	6	7	o'clock	O	O	I-time	O	O				
23	6	8	in	O	O	I-time	O	O				
23	6	9	the	O	O	I-time	O	O				
23	6	10	evening	O	O	I-time	O	O				
23	6	11	.	O	O	O	O	O				
23	7	1	Do	O	O	O	O	O				
23	7	2	you	O	O	O	O	O				
23	7	3	take	O	O	O	O	O				
23	7	4	care	O	O	O	O	O				
23	7	5	of	O	O	O	O	O				
23	7	6	any	O	O	O	O	O				
23	7	7	pets	O	O	O	O	O				
23	7	8	at	O	O	O	O	O				
23	7	9	home	O	O	O	O	O				
23	7	10	?	O	O	O	O	O				
23	8	1	Yes	O	O	O	O	O				
23	8	2	,	O	O	O	O	O				
23	8	3	I	O	O	O	O	O				
23	8	4	have	O	O	O	O	O				
23	8	5	a	O	O	O	O	O				
23	8	6	cat	O	O	O	B-participants	O				
23	8	7	that	O	O	O	O	O				
23	8	8	I	O	O	O	O	O				
23	8	9	feed	O	O	O	B-event	O				
23	8	10	and	O	O	O	I-event	O				
23	8	11	play	O	O	O	I-event	O				
23	8	12	with	O	O	O	I-event	O				
23	8	13	every	O	O	O	B-time	O				
23	8	14	day	O	O	O	I-time	O				
23	8	15	.	O	O	O	O	O				
23	9	1	It	O	O	O	O	O				
23	9	2	must	O	O	O	O	O				
23	9	3	be	O	O	O	O	O				
23	9	4	lovely	O	O	O	O	O				
23	9	5	to	O	O	O	O	O				
23	9	6	have	O	O	O	O	O				
23	9	7	a	O	O	O	O	O				
23	9	8	furry	O	O	O	O	O				
23	9	9	companion	O	O	O	O	O				
23	9	10	.	O	O	O	O	O				
23	9	11	How	O	O	O	O	O				
23	9	12	do	O	O	O	O	O				
23	9	13	you	O	O	O	O	O				
23	9	14	keep	O	O	O	O	O				
23	9	15	your	O	O	O	O	O				
23	9	16	house	O	O	O	O	O				
23	9	17	clean	O	O	O	O	O				
23	9	18	?	O	O	O	O	O				
23	10	1	I	O	O	O	O	O				
23	10	2	clean	O	O	O	O	B-event				
23	10	3	a	O	O	O	O	I-event				
23	10	4	little	O	O	O	O	I-event				
23	10	5	bit	O	O	O	O	I-event				
23	10	6	every	O	O	O	O	B-time				
23	10	7	day	O	O	O	O	I-time				
23	10	8	to	O	O	O	O	O				
23	10	9	make	O	O	O	O	O				
23	10	10	sure	O	O	O	O	O				
23	10	11	everything	O	O	O	O	O				
23	10	12	stays	O	O	O	O	O				
23	10	13	tidy	O	O	O	O	O				
23	10	14	.	O	O	O	O	O				
24	1	1	How	O	O	O	O	O				
24	1	2	have	O	O	O	O	O				
24	1	3	you	O	O	O	O	O				
24	1	4	been	O	O	O	O	O				
24	1	5	managing	O	O	O	O	O				
24	1	6	the	O	O	O	O	O				
24	1	7	household	O	O	O	O	O				
24	1	8	repairs	O	O	O	O	O				
24	1	9	lately	O	O	O	O	O				
24	1	10	?	O	O	O	O	O				
24	2	1	I	O	O	O	O	O				
24	2	2	've	O	O	O	O	O				
24	2	3	been	O	O	O	O	O				
24	2	4	setting	O	O	O	O	O				
24	2	5	aside	O	O	O	O	O				
24	2	6	mornings	B-time	O	O	O	O				
24	2	7	on	I-time	O	O	O	O				
24	2	8	weekends	I-time	O	O	O	O				
24	2	9	to	O	O	O	O	O				
24	2	10	fix	B-event	O	O	O	O				
24	2	11	minor	I-event	O	O	O	O				
24	2	12	issues	I-event	O	O	O	O				
24	2	13	myself	B-participants	O	O	O	O				
24	2	14	.	O	O	O	O	O				
24	3	1	That	O	O	O	O	O				
24	3	2	sounds	O	O	O	O	O				
24	3	3	productive	O	O	O	O	O				
24	3	4	.	O	O	O	O	O				
24	3	5	When	O	O	O	O	O				
24	3	6	do	O	O	O	O	O				
24	3	7	you	O	O	O	O	O				
24	3	8	usually	O	O	O	O	O				
24	3	9	tackle	O	O	O	O	O				
24	3	10	the	O	O	O	O	O				
24	3	11	household	O	O	O	O	O				
24	3	12	chores	O	O	O	O	O				
24	3	13	?	O	O	O	O	O				
24	4	1	Oh	O	O	O	O	O				
24	4	2	,	O	O	O	O	O				
24	4	3	I	O	O	O	O	O				
24	4	4	prefer	O	O	O	O	O				
24	4	5	doing	O	B-event	O	O	O				
24	4	6	chores	O	I-event	O	O	O				
24	4	7	in	O	O	O	O	O				
24	4	8	the	O	O	O	O	O				
24	4	9	afternoon	O	B-time	O	O	O				
24	4	10	after	O	I-time	O	O	O				
24	4	11	my	O	I-time	O	O	O				
24	4	12	short	O	I-time	O	O	O				
24	4	13	nap	O	I-time	O	O	O				
24	4	14	.	O	O	O	O	O				
24	5	1	And	O	O	O	O	O				
24	5	2	how	O	O	O	O	O				
24	5	3	about	O	O	O	O	O				
24	5	4	taking	O	O	O	O	O				
24	5	5	care	O	O	O	O	O				
24	5	6	of	O	O	O	O	O				
24	5	7	your	O	O	O	O	O				
24	5	8	plants	O	O	O	O	O				
24	5	9	and	O	O	O	O	O				
24	5	10	gardening	O	O	O	O	O				
24	5	11	?	O	O	O	O	O				
24	5	12	When	O	O	O	O	O				
24	5	13	do	O	O	O	O	O				
24	5	14	you	O	O	O	O	O				
24	5	15	usually	O	O	O	O	O				
24	5	16	do	O	O	O	O	O				
24	5	17	that	O	O	O	O	O				
24	5	18	?	O	O	O	O	O				
24	6	1	I	O	O	O	O	O				
24	6	2	love	O	O	O	O	O				
24	6	3	spending	O	O	O	O	O				
24	6	4	my	O	O	O	O	O				
24	6	5	mornings	O	O	B-time	O	O				
24	6	6	tending	O	O	O	O	O				
24	6	7	to	O	O	B-event	O	O				
24	6	8	the	O	O	I-event	O	O				
24	6	9	plants	O	O	I-event	O	O				
24	6	10	in	O	O	O	O	O				
24	6	11	my	O	O	B-place	O	O				
24	6	12	backyard	O	O	I-place	O	O				
24	6	13	garden	O	O	I-place	O	O				
24	6	14	.	O	O	O	O	O				
24	7	1	It	O	O	O	O	O				
24	7	2	must	O	O	O	O	O				
24	7	3	be	O	O	O	O	O				
24	7	4	relaxing	O	O	O	O	O				
24	7	5	.	O	O	O	O	O				
24	7	6	When	O	O	O	O	O				
24	7	7	do	O	O	O	O	O				
24	7	8	you	O	O	O	O	O				
24	7	9	usually	O	O	O	O	O				
24	7	10	assist	O	O	O	O	O				
24	7	11	your	O	O	O	O	O				
24	7	12	household	O	O	O	O	O				
24	7	13	members	O	O	O	O	O				
24	7	14	with	O	O	O	O	O				
24	7	15	tasks	O	O	O	O	O				
24	7	16	?	O	O	O	O	O				
24	8	1	I	O	O	O	O	O				
24	8	2	help	O	O	O	O	O				
24	8	3	out	O	O	O	O	O				
24	8	4	during	O	O	O	O	O				
24	8	5	dinner	O	O	O	B-time	O				
24	8	6	time	O	O	O	I-time	O				
24	8	7	with	O	O	O	O	O				
24	8	8	setting	O	O	O	B-event	O				
24	8	9	the	O	O	O	I-event	O				
24	8	10	table	O	O	O	I-event	O				
24	8	11	and	O	O	O	I-event	O				
24	8	12	small	O	O	O	I-event	O				
24	8	13	preparations	O	O	O	I-event	O				
24	8	14	.	O	O	O	O	O				
24	9	1	That	O	O	O	O	O				
24	9	2	's	O	O	O	O	O				
24	9	3	great	O	O	O	O	O				
24	9	4	to	O	O	O	O	O				
24	9	5	hear	O	O	O	O	O				
24	9	6	.	O	O	O	O	O				
24	9	7	It	O	O	O	O	O				
24	9	8	seems	O	O	O	O	O				
24	9	9	like	O	O	O	O	O				
24	9	10	you	O	O	O	O	O				
25	1	1	How	O	O	O	O	O				
25	1	2	have	O	O	O	O	O				
25	1	3	you	O	O	O	O	O				
25	1	4	been	O	O	O	O	O				
25	1	5	managing	B-event	O	O	O	O				
25	1	6	the	I-event	O	O	O	O				
25	1	7	household	I-event	O	O	O	O				
25	1	8	chores	I-event	O	O	O	O				
25	1	9	lately	B-time	O	O	O	O				
25	1	10	?	O	O	O	O	O				
25	2	1	I	O	B-participants	O	O	O				
25	2	2	usually	O	O	O	O	O				
25	2	3	do	O	B-event	O	O	O				
25	2	4	most	O	I-event	O	O	O				
25	2	5	of	O	I-event	O	O	O				
25	2	6	them	O	I-event	O	O	O				
25	2	7	during	O	B-time	O	O	O				
25	2	8	the	O	I-time	O	O	O				
25	2	9	morning	O	I-time	O	O	O				
25	2	10	.	O	O	O	O	O				
25	3	1	What	O	O	O	O	O				
25	3	2	do	O	O	O	O	O				
25	3	3	you	O	O	O	O	O				
25	3	4	find	O	O	O	O	O				
25	3	5	most	O	O	O	O	O				
25	3	6	challenging	O	O	O	O	O				
25	3	7	about	O	O	O	O	O				
25	3	8	your	O	O	O	O	O				
25	3	9	daily	O	O	O	O	O				
25	3	10	household	O	O	O	O	O				
25	3	11	tasks	O	O	O	O	O				
25	3	12	?	O	O	O	O	O				
25	4	1	It	O	O	O	O	O				
25	4	2	's	O	O	O	O	O				
25	4	3	hard	O	O	O	O	O				
25	4	4	to	O	O	O	O	O				
25	4	5	bend	O	O	O	O	O				
25	4	6	down	O	O	O	O	O				
25	4	7	for	O	O	O	O	O				
25	4	8	cleaning	O	O	O	O	O				
25	4	9	and	O	O	O	O	O				
25	4	10	reaching	O	O	O	O	O				
25	4	11	high	O	O	O	O	O				
25	4	12	for	O	O	O	O	O				
25	4	13	organizing	O	O	O	O	O				
25	4	14	.	O	O	O	O	O				
25	5	1	Have	O	O	O	O	O				
25	5	2	you	O	O	O	O	O				
25	5	3	thought	O	O	O	O	O				
25	5	4	about	O	O	O	O	O				
25	5	5	adjusting	O	O	O	O	O				
25	5	6	your	O	O	O	O	O				
25	5	7	tasks	O	O	O	O	O				
25	5	8	for	O	O	O	O	O				
25	5	9	more	O	O	O	O	O				
25	5	10	convenience	O	O	O	O	O				
25	5	11	?	O	O	O	O	O				
25	6	1	Yes	O	O	O	O	O				
25	6	2	,	O	O	O	O	O				
25	6	3	I	O	O	B-participants	O	O				
25	6	4	started	O	O	O	O	O				
25	6	5	using	O	O	B-event	O	O				
25	6	6	tools	O	O	I-event	O	O				
25	6	7	like	O	O	I-event	O	O				
25	6	8	long	O	O	I-event	O	O				
25	6	9	-	O	O	I-event	O	O				
25	6	10	handled	O	O	I-event	O	O				
25	6	11	dusters	O	O	I-event	O	O				
25	6	12	and	O	O	I-event	O	O				
25	6	13	grippers	O	O	I-event	O	O				
25	6	14	.	O	O	I-event	O	O				
25	7	1	That	O	O	O	O	O				
25	7	2	sounds	O	O	O	O	O				
25	7	3	like	O	O	O	O	O				
25	7	4	a	O	O	O	O	O				
25	7	5	good	O	O	O	O	O				
25	7	6	idea	O	O	O	O	O				
25	7	7	to	O	O	O	O	O				
25	7	8	reduce	O	O	O	O	O				
25	7	9	strain	O	O	O	O	O				
25	7	10	on	O	O	O	O	O				
25	7	11	your	O	O	O	O	O				
25	7	12	body	O	O	O	O	O				
25	7	13	.	O	O	O	O	O				
25	8	1	Absolutely	O	O	O	O	O				
25	8	2	,	O	O	O	O	O				
25	8	3	it	O	O	O	O	O				
25	8	4	's	O	O	O	O	O				
25	8	5	helping	O	O	O	O	O				
25	8	6	me	O	O	O	O	O				
25	8	7	stay	O	O	O	O	O				
25	8	8	on	O	O	O	O	O				
25	8	9	top	O	O	O	O	O				
25	8	10	of	O	O	O	O	O				
25	8	11	things	O	O	O	O	O				
25	8	12	more	O	O	O	O	O				
25	8	13	comfortably	O	O	O	O	O				
25	8	14	.	O	O	O	O	O				
26	1	1	How	O	O	O	O	O				
26	1	2	have	O	O	O	O	O				
26	1	3	you	O	O	O	O	O				
26	1	4	been	O	O	O	O	O				
26	1	5	managing	O	O	O	O	O				
26	1	6	with	O	O	O	O	O				
26	1	7	your	O	O	O	O	O				
26	1	8	plants	O	O	O	O	O				
26	1	9	these	O	O	O	O	O				
26	1	10	days	O	O	O	O	O				
26	1	11	?	O	O	O	O	O				
26	2	1	I	O	O	O	O	O				
26	2	2	have	O	O	O	O	O				
26	2	3	been	O	O	O	O	O				
26	2	4	watering	B-event	O	O	O	O				
26	2	5	the	I-event	O	O	O	O				
26	2	6	plants	I-event	O	O	O	O				
26	2	7	every	B-time	O	O	O	O				
26	2	8	morning	I-time	O	O	O	O				
26	2	9	and	O	O	O	O	O				
26	2	10	talking	O	B-event	O	O	O				
26	2	11	to	O	I-event	O	O	O				
26	2	12	them	O	I-event	O	O	O				
26	2	13	.	O	O	O	O	O				
26	3	1	That	O	O	O	O	O				
26	3	2	's	O	O	O	O	O				
26	3	3	great	O	O	O	O	O				
26	3	4	to	O	O	O	O	O				
26	3	5	hear	O	O	O	O	O				
26	3	6	!	O	O	O	O	O				
26	3	7	How	O	O	O	O	O				
26	3	8	long	O	O	O	O	O				
26	3	9	have	O	O	O	O	O				
26	3	10	you	O	O	O	O	O				
26	3	11	had	O	O	O	O	O				
26	3	12	your	O	O	O	O	O				
26	3	13	plant	O	O	O	O	O				
26	3	14	babies	O	O	O	O	O				
26	3	15	?	O	O	O	O	O				
26	4	1	Oh	O	O	O	O	O				
26	4	2	,	O	O	O	O	O				
26	4	3	they	O	O	O	O	O				
26	4	4	are	O	O	O	O	O				
26	4	5	not	O	O	O	O	O				
26	4	6	babies	O	O	O	O	O				
26	4	7	anymore	O	O	O	O	O				
26	4	8	.	O	O	O	O	O				
26	4	9	I	O	O	O	O	O				
26	4	10	've	O	O	O	O	O				
26	4	11	had	O	O	O	O	O				
26	4	12	some	O	O	O	O	O				
26	4	13	of	O	O	O	O	O				
26	4	14	them	O	O	O	O	O				
26	4	15	for	O	O	O	O	O				
26	4	16	years	O	O	O	O	O				
26	4	17	.	O	O	O	O	O				
26	5	1	Impressive	O	O	O	O	O				
26	5	2	!	O	O	O	O	O				
26	5	3	Do	O	O	O	O	O				
26	5	4	you	O	O	O	O	O				
26	5	5	have	O	O	O	O	O				
26	5	6	any	O	O	O	O	O				
