conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6
21	1	3	your	O	O	O	O	O	
21	1	4	daily	O	O	O	O	O	
21	1	5	routine	O	O	O	O	O	
21	1	6	been	O	O	O	O	O	
21	1	7	lately	O	O	O	O	O	
21	1	8	?	O	O	O	O	O	
21	2	1	Well	O	O	O	O	O	
21	2	2	,	O	O	O	O	O	
21	2	3	I	O	O	O	O	O	
21	2	4	've	O	O	O	O	O	
21	2	5	been	O	O	O	O	O	
21	2	6	trying	O	O	O	O	O	
21	2	7	to	O	O	O	O	O	
21	2	8	do	O	O	O	O	O	
21	2	9	some	O	O	O	O	O	
21	2	10	gardening	B-event	O	O	O	O	
21	2	11	every	B-time	O	O	O	O	
21	2	12	morning	I-time	O	O	O	O	
21	2	13	.	O	O	O	O	O	
21	3	1	Do	O	O	O	O	O	
21	3	2	you	O	O	O	O	O	
21	3	3	usually	O	O	O	O	O	
21	3	4	garden	O	O	O	O	O	
21	3	5	by	O	O	O	O	O	
21	3	6	yourself	O	O	O	O	O	
21	3	7	?	O	O	O	O	O	
21	4	1	No	O	O	O	O	O	
21	4	2	,	O	O	O	O	O	
21	4	3	my	O	O	O	O	O	
21	4	4	neighbor	B-participants	O	O	O	O	
21	4	5	comes	I-participants	O	O	O	O	
21	4	6	over	O	O	O	O	O	
21	4	7	to	O	O	O	O	O	
21	4	8	help	O	O	O	O	O	
21	4	9	me	O	O	O	O	O	
21	4	10	every	O	O	O	O	O	
21	4	11	now	O	O	O	O	O	
21	4	12	and	O	O	O	O	O	
21	4	13	then	O	O	O	O	O	
21	4	14	.	O	O	O	O	O	
21	5	1	That	O	O	O	O	O	
21	5	2	's	O	O	O	O	O	
21	5	3	nice	O	O	O	O	O	
21	5	4	of	O	O	O	O	O	
21	5	5	them	O	O	O	O	O	
21	5	6	to	O	O	O	O	O	
21	5	7	lend	O	O	O	O	O	
21	5	8	a	O	O	O	O	O	
21	5	9	hand	O	O	O	O	O	
21	5	10	.	O	O	O	O	O	
21	5	11	When	O	O	O	O	O	
21	5	12	do	O	O	O	O	O	
21	5	13	you	O	O	O	O	O	
21	5	14	typically	O	O	O	O	O	
21	5	15	start	O	O	O	O	O	
21	5	16	gardening	O	O	O	O	O	
21	5	17	?	O	O	O	O	O	
21	6	1	We	O	B-participants	O	O	O	
21	6	2	usually	O	O	O	O	O	
21	6	3	start	O	O	O	O	O	
21	6	4	around	O	B-time	O	O	O	
21	6	5	8	O	I-time	O	O	O	
21	6	6	a.m.	O	I-time	O	O	O	
21	6	7	,	O	O	O	O	O	
21	6	8	before	O	O	O	O	O	
21	6	9	it	O	O	O	O	O	
21	6	10	gets	O	O	O	O	O	
21	6	11	too	O	O	O	O	O	
21	6	12	hot	O	O	O	O	O	
21	6	13	.	O	O	O	O	O	
21	7	1	It	O	O	O	O	O	
21	7	2	's	O	O	O	O	O	
21	7	3	good	O	O	O	O	O	
21	7	4	to	O	O	O	O	O	
21	7	5	avoid	O	O	O	O	O	
21	7	6	the	O	O	O	O	O	
21	7	7	heat	O	O	O	O	O	
21	7	8	.	O	O	O	O	O	
21	7	9	What	O	O	O	O	O	
21	7	10	do	O	O	O	O	O	
21	7	11	you	O	O	O	O	O	
21	7	12	enjoy	O	O	O	O	O	
21	7	13	planting	O	O	O	O	O	
21	7	14	the	O	O	O	O	O	
21	7	15	most	O	O	O	O	O	
21	7	16	?	O	O	O	O	O	
21	8	1	I	O	O	O	O	O	
21	8	2	love	O	O	O	O	O	
21	8	3	growing	O	O	O	O	O	
21	8	4	tomatoes	O	O	O	O	O	
21	8	5	and	O	O	O	O	O	
21	8	6	roses	O	O	O	O	O	
21	8	7	the	O	O	O	O	O	
21	8	8	most	O	O	O	O	O	
21	8	9	.	O	O	O	O	O	
21	9	1	I	O	O	O	O	O	
21	9	2	bet	O	O	O	O	O	
21	9	3	your	O	O	O	O	O	
21	9	4	garden	O	O	O	O	O	
21	9	5	must	O	O	O	O	O	
21	9	6	look	O	O	O	O	O	
21	9	7	lovely	O	O	O	O	O	
21	9	8	with	O	O	O	O	O	
21	9	9	all	O	O	O	O	O	
21	9	10	those	O	O	O	O	O	
21	9	11	tomatoes	O	O	O	O	O	
21	9	12	and	O	O	O	O	O	
21	9	13	roses	O	O	O	O	O	
21	9	14	!	O	O	O	O	O	
22	1	1	How	O	O	O	O	O	
22	1	2	was	O	O	O	O	O	
22	1	3	your	O	O	O	O	O	
22	1	4	day	O	O	O	O	O	
22	1	5	,	O	O	O	O	O	
22	1	6	did	O	O	O	O	O	
22	1	7	you	O	O	O	O	O	
22	1	8	manage	O	O	O	O	O	
22	1	9	to	O	O	O	O	O	
22	1	10	complete	O	O	O	O	O	
22	1	11	all	O	O	O	O	O	
22	1	12	your	O	O	O	O	O	
22	1	13	daily	O	O	O	O	O	
22	1	14	tasks	O	O	O	O	O	
22	1	15	?	O	O	O	O	O	
22	2	1	Yes	O	O	O	O	O	
22	2	2	,	O	O	O	O	O	
22	2	3	I	O	O	O	O	O	
22	2	4	did	O	O	O	O	O	
22	2	5	.	O	O	O	O	O	
22	2	6	I	O	O	O	O	O	
22	2	7	spent	O	O	O	O	O	
22	2	8	the	O	O	O	O	O	
22	2	9	morning	B-time	O	O	O	O	
22	2	10	cleaning	B-event	O	O	O	O	
22	2	11	the	I-event	O	O	O	O	
22	2	12	house	I-event	O	O	O	O	
22	2	13	and	I-event	O	O	O	O	
22	2	14	doing	I-event	O	O	O	O	
22	2	15	the	I-event	O	O	O	O	
22	2	16	laundry	I-event	O	O	O	O	
22	2	17	.	O	O	O	O	O	
22	3	1	Sounds	O	O	O	O	O	
22	3	2	productive	O	O	O	O	O	
22	3	3	!	O	O	O	O	O	
22	3	4	When	O	O	O	O	O	
22	3	5	do	O	O	O	O	O	
22	3	6	you	O	O	O	O	O	
22	3	7	usually	O	O	O	O	O	
22	3	8	find	O	O	O	O	O	
22	3	9	time	O	O	O	O	O	
22	3	10	to	O	O	O	O	O	
22	3	11	do	O	O	O	O	O	
22	3	12	your	O	O	O	O	O	
22	3	13	grocery	O	O	O	O	O	
22	3	14	shopping	O	O	O	O	O	
22	3	15	?	O	O	O	O	O	
22	4	1	I	O	O	O	O	O	
22	4	2	prefer	O	O	O	O	O	
22	4	3	going	O	B-event	O	O	O	
22	4	4	to	O	I-event	O	O	O	
22	4	5	the	O	I-event	O	O	O	
22	4	6	store	O	I-event	O	O	O	
22	4	7	early	O	B-time	O	O	O	
22	4	8	in	O	I-time	O	O	O	
22	4	9	the	O	I-time	O	O	O	
22	4	10	morning	O	I-time	O	O	O	
22	4	11	to	O	O	O	O	O	
22	4	12	avoid	O	O	O	O	O	
22	4	13	the	O	O	O	O	O	
22	4	14	crowds	O	O	O	O	O	
22	4	15	.	O	O	O	O	O	
22	5	1	Smart	O	O	O	O	O	
22	5	2	choice	O	O	O	O	O	
22	5	3	!	O	O	O	O	O	
22	5	4	How	O	O	O	O	O	
22	5	5	about	O	O	O	O	O	
22	5	6	organizing	O	O	O	O	O	
22	5	7	your	O	O	O	O	O	
22	5	8	personal	O	O	O	O	O	
22	5	9	belongings	O	O	O	O	O	
22	5	10	at	O	O	O	O	O	
22	5	11	home	O	O	O	O	O	
22	5	12	,	O	O	O	O	O	
22	5	13	when	O	O	O	O	O	
22	5	14	do	O	O	O	O	O	
22	5	15	you	O	O	O	O	O	
22	5	16	usually	O	O	O	O	O	
22	5	17	do	O	O	O	O	O	
22	5	18	that	O	O	O	O	O	
22	5	19	?	O	O	O	O	O	
22	6	1	I	O	O	O	O	O	
22	6	2	usually	O	O	O	O	O	
22	6	3	take	O	O	O	O	O	
22	6	4	some	O	O	O	O	O	
22	6	5	time	O	O	O	O	O	
22	6	6	in	O	O	O	O	O	
22	6	7	the	O	O	B-time	O	O	
22	6	8	evenings	O	O	I-time	O	O	
22	6	9	to	O	O	O	O	O	
22	6	10	tidy	O	O	B-event	O	O	
22	6	11	up	O	O	I-event	O	O	
22	6	12	and	O	O	I-event	O	O	
22	6	13	organize	O	O	I-event	O	O	
22	6	14	my	O	O	I-event	O	O	
22	6	15	things	O	O	I-event	O	O	
22	6	16	.	O	O	O	O	O	
22	7	1	That	O	O	O	O	O	
22	7	2	's	O	O	O	O	O	
22	7	3	a	O	O	O	O	O	
22	7	4	good	O	O	O	O	O	
22	7	5	routine	O	O	O	O	O	
22	7	6	.	O	O	O	O	O	
22	7	7	How	O	O	O	O	O	
22	7	8	frequently	O	O	O	O	O	
22	7	9	do	O	O	O	O	O	
22	7	10	you	O	O	O	O	O	
22	7	11	plan	O	O	O	O	O	
22	7	12	your	O	O	O	O	O	
22	7	13	meals	O	O	O	O	O	
22	7	14	for	O	O	O	O	O	
22	7	15	the	O	O	O	O	O	
22	7	16	week	O	O	O	O	O	
22	7	17	?	O	O	O	O	O	
22	8	1	I	O	O	O	O	O	
22	8	2	plan	O	O	O	B-event	O	
22	8	3	my	O	O	O	I-event	O	
22	8	4	meals	O	O	O	I-event	O	
22	8	5	every	O	O	O	B-time	O	
22	8	6	Sunday	O	O	O	I-time	O	
22	8	7	,	O	O	O	O	O	
22	8	8	it	O	O	O	O	O	
22	8	9	helps	O	O	O	O	O	
22	8	10	me	O	O	O	O	O	
22	8	11	stay	O	O	O	O	O	
22	8	12	organized	O	O	O	O	O	
22	8	13	and	O	O	O	O	O	
22	8	14	saves	O	O	O	O	O	
22	8	15	time	O	O	O	O	O	
22	8	16	during	O	O	O	O	O	
22	8	17	the	O	O	O	O	O	
22	8	18	week	O	O	O	O	O	
22	8	19	.	O	O	O	O	O	
23	1	1	How	O	O	O	O	O	
23	1	2	has	O	O	O	O	O	
23	1	3	your	O	O	O	O	O	
23	1	4	day	O	O	O	O	O	
23	1	5	been	O	O	O	O	O	
23	1	6	,	O	O	O	O	O	
23	1	7	keeping	B-event	O	O	O	O	
23	1	8	up	I-event	O	O	O	O	
23	1	9	with	I-event	O	O	O	O	
23	1	10	household	I-event	O	O	O	O	
23	1	11	chores	I-event	O	O	O	O	
23	1	12	?	I-event	O	O	O	O	
23	2	1	Not	O	O	O	O	O	
23	2	2	the	O	O	O	O	O	
23	2	3	best	O	O	O	O	O	
23	2	4	.	O	O	O	O	O	
23	2	5	I	O	O	O	O	O	
23	2	6	'm	O	O	O	O	O	
23	2	7	struggling	O	O	O	O	O	
23	2	8	with	O	O	O	O	O	
23	2	9	keeping	O	B-event	O	O	O	
23	2	10	up	O	I-event	O	O	O	
23	2	11	with	O	I-event	O	O	O	
23	2	12	the	O	I-event	O	O	O	
23	2	13	laundry	O	I-event	O	O	O	
23	2	14	these	O	I-event	O	O	O	
23	2	15	days	O	B-time	O	O	O	
23	2	16	.	O	I-time	O	O	O	
23	3	1	When	O	O	O	O	O	
23	3	2	do	O	O	O	O	O	
23	3	3	you	O	O	O	O	O	
23	3	4	usually	O	O	O	O	O	
23	3	5	tackle	O	O	O	O	O	
23	3	6	the	O	O	O	O	O	
23	3	7	laundry	O	O	O	O	O	
23	3	8	?	O	O	O	O	O	
23	4	1	I	O	O	O	O	O	
23	4	2	used	O	O	O	O	O	
23	4	3	to	O	O	O	O	O	
23	4	4	do	O	O	B-event	O	O	
23	4	5	it	O	O	I-event	O	O	
23	4	6	on	O	O	B-time	O	O	
23	4	7	weekends	O	O	I-time	O	O	
23	4	8	,	O	O	O	O	O	
23	4	9	but	O	O	O	O	O	
23	4	10	lately	O	O	O	B-time	O	
23	4	11	I	O	O	O	I-time	O	
23	4	12	find	O	O	O	O	O	
23	4	13	myself	O	O	O	O	O	
23	4	14	postponing	O	O	O	B-event	O	
23	4	15	it	O	O	O	I-event	O	
23	4	16	until	O	O	O	O	O	
23	4	17	it	O	O	O	O	O	
23	4	18	piles	O	O	O	O	O	
23	4	19	up	O	O	O	O	O	
23	4	20	.	O	O	O	O	O	
23	5	1	Maybe	O	O	O	O	O	
23	5	2	you	O	O	O	O	O	
23	5	3	can	O	O	O	O	O	
23	5	4	try	O	O	O	O	O	
23	5	5	a	O	O	O	O	O	
23	5	6	little	O	O	O	O	O	
23	5	7	bit	O	O	O	O	O	
23	5	8	each	O	O	O	O	O	
23	5	9	day	O	O	O	O	O	
23	5	10	instead	O	O	O	O	O	
23	5	11	?	O	O	O	O	O	
23	6	1	That	O	O	O	O	O	
23	6	2	's	O	O	O	O	O	
23	6	3	a	O	O	O	O	O	
23	6	4	good	O	O	O	O	O	
23	6	5	idea	O	O	O	O	O	
23	6	6	,	O	O	O	O	O	
23	6	7	I	O	O	O	O	O	
23	6	8	should	O	O	O	O	O	
23	6	9	prioritize	O	O	O	O	O	
23	6	10	it	O	O	O	O	O	
23	6	11	better	O	O	O	O	O	
23	6	12	.	O	O	O	O	O	
23	7	1	Do	O	O	O	O	O	
23	7	2	you	O	O	O	O	O	
23	7	3	have	O	O	O	O	O	
23	7	4	help	O	O	O	O	O	
23	7	5	around	O	O	O	O	O	
23	7	6	the	O	O	O	O	O	
23	7	7	house	O	O	O	O	O	
23	7	8	with	O	O	O	O	O	
23	7	9	these	O	O	O	O	O	
23	7	10	tasks	O	O	O	O	O	
23	7	11	?	O	O	O	O	O	
23	8	1	Not	O	O	O	O	O	
23	8	2	really	O	O	O	O	O	
23	8	3	,	O	O	O	O	O	
23	8	4	it	O	O	O	O	O	
23	8	5	's	O	O	O	O	O	
23	8	6	just	O	O	O	O	O	
23	8	7	me	O	O	O	O	B-participants	
23	8	8	managing	O	O	O	O	B-event	
23	8	9	everything	O	O	O	O	I-event	
23	8	10	on	O	O	O	O	O	
23	8	11	my	O	O	O	O	O	
23	8	12	own	O	O	O	O	O	
23	8	13	lately	O	O	O	O	B-time	
23	8	14	.	O	O	O	O	I-time	
23	9	1	It	O	O	O	O	O	
23	9	2	must	O	O	O	O	O	
23	9	3	be	O	O	O	O	O	
23	9	4	exhausting	O	O	O	O	O	
23	9	5	,	O	O	O	O	O	
23	9	6	but	O	O	O	O	O	
23	9	7	I	O	O	O	O	O	
23	9	8	believe	O	O	O	O	O	
23	9	9	you	O	O	O	O	O	
23	9	10	'll	O	O	O	O	O	
23	9	11	find	O	O	O	O	O	
23	9	12	a	O	O	O	O	O	
23	9	13	way	O	O	O	O	O	
23	9	14	to	O	O	O	O	O	
23	9	15	handle	O	O	O	O	O	
23	9	16	it	O	O	O	O	O	
23	9	17	well	O	O	O	O	O	
23	9	18	.	O	O	O	O	O	
24	1	1	How	O	O	O	O	O	
24	1	2	have	O	O	O	O	O	
24	1	3	you	O	O	O	O	O	
24	1	4	been	O	O	O	O	O	
24	1	5	spending	O	O	O	O	O	
24	1	6	your	O	O	O	O	O	
24	1	7	days	O	O	O	O	O	
24	1	8	lately	O	O	O	O	O	
24	1	9	?	O	O	O	O	O	
24	2	1	I	O	O	O	O	O	
24	2	2	've	O	O	O	O	O	
24	2	3	been	O	O	O	O	O	
24	2	4	rearranging	B-event	O	O	O	O	
24	2	5	my	I-event	O	O	O	O	
24	2	6	living	I-event	O	O	O	O	
24	2	7	room	I-event	O	O	O	O	
24	2	8	furniture	I-event	O	O	O	O	
24	2	9	.	O	O	O	O	O	
24	3	1	Oh	O	O	O	O	O	
24	3	2	,	O	O	O	O	O	
24	3	3	when	O	O	O	O	O	
24	3	4	did	O	O	O	O	O	
24	3	5	you	O	O	O	O	O	
24	3	6	decide	O	O	O	O	O	
24	3	7	to	O	O	O	O	O	
24	3	8	do	O	O	O	O	O	
24	3	9	that	O	O	O	O	O	
24	3	10	?	O	O	O	O	O	
24	4	1	Last	B-time	O	O	O	O	
24	4	2	weekend	I-time	O	O	O	O	
24	4	3	,	O	O	O	O	O	
24	4	4	I	O	O	O	O	O	
24	4	5	felt	O	O	O	O	O	
24	4	6	it	O	O	O	O	O	
24	4	7	needed	O	O	O	O	O	
24	4	8	a	O	O	O	O	O	
24	4	9	change	O	O	O	O	O	
24	4	10	.	O	O	O	O	O	
24	5	1	That	O	O	O	O	O	
24	5	2	sounds	O	O	O	O	O	
24	5	3	like	O	O	O	O	O	
24	5	4	a	O	O	O	O	O	
24	5	5	good	O	O	O	O	O	
24	5	6	way	O	O	O	O	O	
24	5	7	to	O	O	O	O	O	
24	5	8	freshen	O	O	O	O	O	
24	5	9	things	O	O	O	O	O	
24	5	10	up	O	O	O	O	O	
24	5	11	at	O	O	O	O	O	
24	5	12	home	O	O	O	O	O	
24	5	13	.	O	O	O	O	O	
24	6	1	Yes	O	O	O	O	O	
24	6	2	,	O	O	O	O	O	
24	6	3	it	O	O	O	O	O	
24	6	4	feels	O	O	O	O	O	
24	6	5	more	O	O	O	O	O	
24	6	6	spacious	O	O	O	O	O	
24	6	7	now	O	O	O	O	O	
24	6	8	.	O	O	O	O	O	
24	7	1	Are	O	O	O	O	O	
24	7	2	you	O	O	O	O	O	
24	7	3	planning	O	O	O	O	O	
24	7	4	on	O	O	O	O	O	
24	7	5	any	O	O	O	O	O	
24	7	6	more	O	O	O	O	O	
24	7	7	changes	O	O	O	O	O	
24	7	8	around	O	O	O	O	O	
24	7	9	the	O	O	O	O	O	
24	7	10	house	O	O	O	O	O	
24	7	11	?	O	O	O	O	O	
24	8	1	I	O	O	O	O	O	
24	8	2	might	O	O	O	O	O	
24	8	3	repaint	O	B-event	O	O	O	
24	8	4	the	O	I-event	O	O	O	
24	8	5	kitchen	O	I-event	O	O	O	
24	8	6	next	O	B-time	O	O	O	
24	8	7	month	O	I-time	O	O	O	
24	8	8	.	O	O	O	O	O	
24	9	1	That	O	O	O	O	O	
24	9	2	's	O	O	O	O	O	
24	9	3	exciting	O	O	O	O	O	
24	9	4	!	O	O	O	O	O	
24	9	5	What	O	O	O	O	O	
24	9	6	color	O	O	O	O	O	
24	9	7	are	O	O	O	O	O	
24	9	8	you	O	O	O	O	O	
24	9	9	thinking	O	O	O	O	O	
24	9	10	of	O	O	O	O	O	
24	9	11	?	O	O	O	O	O	
24	10	1	I	O	O	O	O	O	
24	10	2	'm	O	O	O	O	O	
24	10	3	considering	O	O	O	O	O	
24	10	4	a	O	O	O	O	O	
24	10	5	soft	O	O	O	O	O	
24	10	6	blue	O	O	O	O	O	
24	10	7	to	O	O	O	O	O	
24	10	8	brighten	O	O	O	O	O	
24	10	9	up	O	O	O	O	O	
24	10	10	the	O	O	O	O	O	
24	10	11	space	O	O	O	O	O	
24	10	12	.	O	O	O	O	O	
25	1	1	How	O	O	O	O	O	
25	1	2	was	O	O	O	O	O	
25	1	3	your	O	O	O	O	O	
25	1	4	day	O	O	O	O	O	
25	1	5	today	O	O	O	O	O	
25	1	6	,	O	O	O	O	O	
25	1	7	?	O	O	O	O	O	
25	1	8	Did	O	O	O	O	O	
25	1	9	you	O	O	O	O	O	
25	1	10	manage	O	O	O	O	O	
25	1	11	to	O	O	O	O	O	
25	1	12	cook	O	O	O	O	O	
25	1	13	your	O	O	O	O	O	
25	1	14	favorite	O	O	O	O	O	
25	1	15	dish	O	O	O	O	O	
25	1	16	?	O	O	O	O	O	
25	2	1	I	O	O	O	O	O	
25	2	2	cooked	B-event	O	O	O	O	
25	2	3	my	I-event	O	O	O	O	
25	2	4	favorite	I-event	O	O	O	O	
25	2	5	meatloaf	I-event	O	O	O	O	
25	2	6	tonight	B-time	O	O	O	O	
25	2	7	.	O	O	O	O	O	
25	2	8	I	O	O	O	O	O	
25	2	9	always	O	O	O	O	O	
25	2	10	cook	O	O	O	O	O	
25	2	11	it	O	O	O	O	O	
25	2	12	for	O	O	O	O	O	
25	2	13	dinner	O	O	O	O	O	
25	2	14	.	O	O	O	O	O	
25	3	1	Sounds	O	O	O	O	O	
25	3	2	delicious	O	O	O	O	O	
25	3	3	!	O	O	O	O	O	
25	3	4	When	O	O	O	O	O	
25	3	5	did	O	O	O	O	O	
25	3	6	you	O	O	O	O	O	
25	3	7	first	O	O	O	O	O	
25	3	8	learn	O	O	O	O	O	
25	3	9	to	O	O	O	O	O	
25	3	10	cook	O	O	O	O	O	
25	3	11	meatloaf	O	O	O	O	O	
25	3	12	?	O	O	O	O	O	
25	4	1	Oh	O	O	O	O	O	
25	4	2	,	O	O	O	O	O	
25	4	3	I	O	O	O	O	O	
25	4	4	learned	O	O	O	O	O	
25	4	5	how	O	O	O	O	O	
25	4	6	to	O	O	O	O	O	
25	4	7	cook	O	O	O	O	O	
25	4	8	meatloaf	O	O	O	O	O	
25	4	9	from	O	O	O	O	O	
25	4	10	my	O	O	O	O	O	
25	4	11	mother	O	O	O	O	O	
25	4	12	when	O	O	O	O	O	
25	4	13	I	O	O	O	O	O	
25	4	14	was	O	O	O	O	O	
25	4	15	a	O	O	O	O	O	
25	4	16	teenager	O	O	O	O	O	
25	4	17	.	O	O	O	O	O	
25	5	1	That	O	O	O	O	O	
25	5	2	's	O	O	O	O	O	
25	5	3	wonderful	O	O	O	O	O	
25	5	4	.	O	O	O	O	O	
25	5	5	Do	O	O	O	O	O	
25	5	6	you	O	O	O	O	O	
25	5	7	often	O	O	O	O	O	
25	5	8	experiment	O	O	O	O	O	
25	5	9	with	O	O	O	O	O	
25	5	10	new	O	O	O	O	O	
25	5	11	recipes	O	O	O	O	O	
25	5	12	or	O	O	O	O	O	
25	5	13	do	O	O	O	O	O	
25	5	14	you	O	O	O	O	O	
25	5	15	prefer	O	O	O	O	O	
25	5	16	sticking	O	O	O	O	O	
25	5	17	to	O	O	O	O	O	
25	5	18	the	O	O	O	O	O	
25	5	19	classics	O	O	O	O	O	
25	5	20	?	O	O	O	O	O	
25	6	1	I	O	O	O	O	O	
25	6	2	mostly	O	O	O	O	O	
25	6	3	stick	O	O	O	O	O	
25	6	4	to	O	O	O	O	O	
25	6	5	the	O	O	O	O	O	
25	6	6	classics	O	O	O	O	O	
25	6	7	like	O	O	O	O	O	
25	6	8	meatloaf	O	O	O	O	O	
25	6	9	and	O	O	O	O	O	
25	6	10	pot	O	O	O	O	O	
25	6	11	roast	O	O	O	O	O	
25	6	12	.	O	O	O	O	O	
25	6	13	I	O	O	O	O	O	
25	6	14	'm	O	O	O	O	O	
25	6	15	not	O	O	O	O	O	
25	6	16	much	O	O	O	O	O	
25	6	17	of	O	O	O	O	O	
25	6	18	an	O	O	O	O	O	
25	6	19	adventurous	O	O	O	O	O	
25	6	20	cook	O	O	O	O	O	
25	6	21	.	O	O	O	O	O	
25	7	1	That	O	O	O	O	O	
25	7	2	's	O	O	O	O	O	
25	7	3	totally	O	O	O	O	O	
25	7	4	fine	O	O	O	O	O	
25	7	5	.	O	O	O	O	O	
25	7	6	Sometimes	O	O	O	O	O	
25	7	7	the	O	O	O	O	O	
25	7	8	classic	O	O	O	O	O	
25	7	9	recipes	O	O	O	O	O	
25	7	10	are	O	O	O	O	O	
25	7	11	the	O	O	O	O	O	
25	7	12	best	O	O	O	O	O	
25	7	13	.	O	O	O	O	O	
25	7	14	Do	O	O	O	O	O	
25	7	15	you	O	O	O	O	O	
25	7	16	enjoy	O	O	O	O	O	
25	7	17	the	O	O	O	O	O	
25	7	18	process	O	O	O	O	O	
25	7	19	of	O	O	O	O	O	
25	7	20	cooking	O	O	O	O	O	
25	7	21	?	O	O	O	O	O	
25	8	1	Yes	O	O	O	O	O	
25	8	2	,	O	O	O	O	O	
25	8	3	I	O	O	O	O	O	
25	8	4	find	O	O	O	O	O	
25	8	5	it	O	O	O	O	O	
26	1	1	How	O	O	O	O	O	
26	1	2	have	O	O	O	O	O	
26	1	3	you	O	O	O	O	O	
26	1	4	been	O	O	O	O	O	
26	1	5	managing	O	O	O	O	O	
26	1	6	your	O	O	O	O	O	
26	1	7	household	O	O	O	O	O	
26	1	8	chores	O	O	O	O	O	
26	1	9	,	O	O	O	O	O	
26	1	10	lately	O	O	O	O	O	
26	1	11	?	O	O	O	O	O	
26	2	1	It	O	O	O	O	O	
26	2	2	's	O	O	O	O	O	
26	2	3	become	O	O	O	O	O	
26	2	4	challenging	O	O	O	O	O	
26	2	5	due	O	O	O	O	O	
26	2	6	to	O	O	O	O	O	
26	2	7	my	O	O	O	O	O	
26	2	8	knee	O	O	O	O	O	
26	2	9	injury	O	O	O	O	O	
26	2	10	.	O	O	O	O	O	
26	3	1	Have	O	O	O	O	O	
26	3	2	you	O	O	O	O	O	
26	3	3	considered	O	O	O	O	O	
26	3	4	hiring	O	O	O	O	O	
26	3	5	some	O	O	O	O	O	
26	3	6	help	O	O	O	O	O	
26	3	7	around	O	O	O	O	O	
26	3	8	the	O	O	O	O	O	
26	3	9	house	O	O	O	O	O	
26	3	10	?	O	O	O	O	O	
26	4	1	I	O	O	O	O	O	
26	4	2	have	O	O	O	O	O	
26	4	3	n't	O	O	O	O	O	
26	4	4	thought	O	O	O	O	O	
26	4	5	about	O	O	O	O	O	
26	4	6	it	O	O	O	O	O	
26	4	7	.	O	O	O	O	O	
26	4	8	What	O	O	O	O	O	
26	4	9	types	O	O	O	O	O	
26	4	10	of	O	O	O	O	O	
26	4	11	services	O	O	O	O	O	
26	4	12	could	O	O	O	O	O	
26	4	13	I	O	O	O	O	O	
26	4	14	get	O	O	O	O	O	
26	4	15	?	O	O	O	O	O	
26	5	1	You	O	O	O	O	O	
26	5	2	can	O	O	O	O	O	
26	5	3	hire	O	O	O	O	O	
26	5	4	someone	B-participants	O	O	O	O	
26	5	5	for	O	O	O	O	O	
26	5	6	cleaning	B-event	O	O	O	O	
26	5	7	,	O	O	O	O	O	
26	5	8	cooking	O	B-event	O	O	O	
26	5	9	,	O	O	O	O	O	
26	5	10	or	O	O	O	O	O	
26	5	11	even	O	O	O	O	O	
26	5	12	running	O	O	B-event	O	O	
26	5	13	errands	O	O	I-event	O	O	
26	5	14	for	O	O	O	O	O	
26	5	15	you	O	O	O	O	O	
26	5	16	.	O	O	O	O	O	
26	6	1	Sounds	O	O	O	O	O	
26	6	2	like	O	O	O	O	O	
26	6	3	a	O	O	O	O	O	
26	6	4	good	O	O	O	O	O	
26	6	5	idea	O	O	O	O	O	
26	6	6	.	O	O	O	O	O	
26	6	7	When	O	O	O	O	O	
26	6	8	should	O	O	O	O	O	
26	6	9	I	O	O	O	O	O	
26	6	10	start	O	O	O	O	O	
26	6	11	considering	O	O	O	O	O	
26	6	12	this	O	O	O	O	O	
26	6	13	?	O	O	O	O	O	
26	7	1	I	O	O	O	O	O	
26	7	2	'd	O	O	O	O	O	
26	7	3	say	O	O	O	O	O	
26	7	4	sooner	O	O	O	O	O	
26	7	5	rather	O	O	O	O	O	
26	7	6	than	O	O	O	O	O	
26	7	7	later	O	O	O	O	O	
26	7	8	,	O	O	O	O	O	
26	7	9	especially	O	O	O	O	O	
26	7	10	with	O	O	O	O	O	
26	7	11	your	O	O	O	O	O	
26	7	12	injury	O	O	O	O	O	
26	7	13	.	O	O	O	O	O	
26	7	14	Would	O	O	O	O	O	
26	7	15	you	O	O	O	O	O	
26	7	16	like	O	O	O	O	O	
26	7	17	some	O	O	O	O	O	
26	7	18	recommendations	O	O	O	O	O	
26	7	19	?	O	O	O	O	O	
26	8	1	Yes	O	O	O	O	O	
26	8	2	,	O	O	O	O	O	
26	8	3	please	O	O	O	O	O	
26	8	4	.	O	O	O	O	O	
26	8	5	I	O	O	O	O	O	
26	8	6	appreciate	O	O	O	O	O	
26	8	7	your	O	O	O	O	O	
26	8	8	help	O	O	O	O	O	
26	8	9	.	O	O	O	O	O	
27	1	1	How	O	O	O	O	O	
27	1	2	has	O	O	O	O	O	
27	1	3	your	O	O	O	O	O	
27	1	4	morning	O	O	O	O	O	
27	1	5	routine	O	O	O	O	O	
27	1	6	been	O	O	O	O	O	
27	1	7	going	O	O	O	O	O	
27	1	8	lately	O	O	O	O	O	
27	1	9	,	O	O	O	O	O	
27	1	10	any	O	O	O	O	O	
27	1	11	changes	O	O	O	O	O	
27	1	12	?	O	O	O	O	O	
27	2	1	I	O	O	O	O	O	
27	2	2	usually	O	O	O	O	O	
