conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6	event7
56	6	11	and	O	I-time	O	O	O		
56	6	12	before	O	I-time	O	O	O		
56	6	13	bed	O	I-time	O	O	O		
56	6	14	.	O	O	O	O	O		
56	7	1	How	O	O	O	O	O		
56	7	2	about	O	O	O	O	O		
56	7	3	cutting	O	O	O	O	O		
56	7	4	your	O	O	O	O	O		
56	7	5	nails	O	O	O	O	O		
56	7	6	,	O	O	O	O	O		
56	7	7	when	O	O	O	O	O		
56	7	8	do	O	O	O	O	O		
56	7	9	you	O	O	O	O	O		
56	7	10	usually	O	O	O	O	O		
56	7	11	do	O	O	O	O	O		
56	7	12	that	O	O	O	O	O		
56	7	13	?	O	O	O	O	O		
56	8	1	I	O	O	O	O	O		
56	8	2	cut	O	O	B-event	O	O		
56	8	3	my	O	O	I-event	O	O		
56	8	4	nails	O	O	I-event	O	O		
56	8	5	every	O	O	B-time	O	O		
56	8	6	Sunday	O	O	I-time	O	O		
56	8	7	during	O	O	I-time	O	O		
56	8	8	midday	O	O	I-time	O	O		
56	8	9	.	O	O	I-time	O	O		
57	1	1	How	O	O	O	O	O		
57	1	2	often	O	O	O	O	O		
57	1	3	do	O	O	O	O	O		
57	1	4	you	O	O	O	O	O		
57	1	5	usually	O	O	O	O	O		
57	1	6	do	O	O	O	O	O		
57	1	7	your	O	O	O	O	O		
57	1	8	skincare	O	O	O	O	O		
57	1	9	routine	O	O	O	O	O		
57	1	10	?	O	O	O	O	O		
57	2	1	I	O	O	O	O	O		
57	2	2	do	B-event	O	O	O	O		
57	2	3	my	I-event	O	O	O	O		
57	2	4	skincare	I-event	O	O	O	O		
57	2	5	routine	I-event	O	O	O	O		
57	2	6	twice	B-time	O	O	O	O		
57	2	7	a	I-time	O	O	O	O		
57	2	8	day	I-time	O	O	O	O		
57	2	9	,	O	O	O	O	O		
57	2	10	once	I-time	O	O	O	O		
57	2	11	in	I-time	O	O	O	O		
57	2	12	the	I-time	O	O	O	O		
57	2	13	morning	I-time	O	O	O	O		
57	2	14	and	O	O	O	O	O		
57	2	15	once	I-time	O	O	O	O		
57	2	16	at	I-time	O	O	O	O		
57	2	17	night	I-time	O	O	O	O		
57	2	18	.	O	O	O	O	O		
57	3	1	What	O	O	O	O	O		
57	3	2	does	O	O	O	O	O		
57	3	3	your	O	O	O	O	O		
57	3	4	skincare	O	O	O	O	O		
57	3	5	routine	O	O	O	O	O		
57	3	6	consist	O	O	O	O	O		
57	3	7	of	O	O	O	O	O		
57	3	8	?	O	O	O	O	O		
57	4	1	I	O	O	O	O	O		
57	4	2	use	O	O	O	O	O		
57	4	3	a	O	O	O	O	O		
57	4	4	gentle	O	O	O	O	O		
57	4	5	cleanser	O	O	O	O	O		
57	4	6	,	O	O	O	O	O		
57	4	7	apply	O	O	O	O	O		
57	4	8	moisturizer	O	O	O	O	O		
57	4	9	,	O	O	O	O	O		
57	4	10	and	O	O	O	O	O		
57	4	11	sunscreen	O	O	O	O	O		
57	4	12	every	O	O	O	O	O		
57	4	13	day	O	O	O	O	O		
57	4	14	.	O	O	O	O	O		
57	5	1	How	O	O	O	O	O		
57	5	2	about	O	O	O	O	O		
57	5	3	brushing	O	O	O	O	O		
57	5	4	your	O	O	O	O	O		
57	5	5	teeth	O	O	O	O	O		
57	5	6	?	O	O	O	O	O		
57	5	7	How	O	O	O	O	O		
57	5	8	often	O	O	O	O	O		
57	5	9	do	O	O	O	O	O		
57	5	10	you	O	O	O	O	O		
57	5	11	do	O	O	O	O	O		
57	5	12	it	O	O	O	O	O		
57	5	13	?	O	O	O	O	O		
57	6	1	I	O	O	O	O	O		
57	6	2	brush	O	B-event	O	O	O		
57	6	3	my	O	I-event	O	O	O		
57	6	4	teeth	O	I-event	O	O	O		
57	6	5	after	O	I-event	O	O	O		
57	6	6	every	O	I-time	O	O	O		
57	6	7	meal	O	I-time	O	O	O		
57	6	8	and	O	I-time	O	O	O		
57	6	9	before	O	I-time	O	O	O		
57	6	10	going	O	I-time	O	O	O		
57	6	11	to	O	I-time	O	O	O		
57	6	12	bed	O	I-time	O	O	O		
57	6	13	.	O	I-time	O	O	O		
57	7	1	Nice	O	O	O	O	O		
57	7	2	!	O	O	O	O	O		
57	7	3	What	O	O	O	O	O		
57	7	4	kind	O	O	O	O	O		
57	7	5	of	O	O	O	O	O		
57	7	6	toothpaste	O	O	O	O	O		
57	7	7	do	O	O	O	O	O		
57	7	8	you	O	O	O	O	O		
57	7	9	use	O	O	O	O	O		
57	7	10	for	O	O	O	O	O		
57	7	11	brushing	O	O	O	O	O		
57	7	12	?	O	O	O	O	O		
57	8	1	I	O	O	O	O	O		
57	8	2	use	O	O	O	O	O		
57	8	3	a	O	O	O	O	O		
57	8	4	fluoride	O	O	O	O	O		
57	8	5	toothpaste	O	O	O	O	O		
57	8	6	recommended	O	O	O	O	O		
57	8	7	by	O	O	O	O	O		
57	8	8	my	O	O	O	O	O		
57	8	9	dentist	O	O	O	O	O		
57	8	10	for	O	O	O	O	O		
57	8	11	good	O	O	O	O	O		
57	8	12	oral	O	O	O	O	O		
57	8	13	health	O	O	O	O	O		
57	8	14	.	O	O	O	O	O		
57	9	1	That	O	O	O	O	O		
57	9	2	's	O	O	O	O	O		
57	9	3	great	O	O	O	O	O		
57	9	4	to	O	O	O	O	O		
57	9	5	hear	O	O	O	O	O		
57	9	6	!	O	O	O	O	O		
57	9	7	How	O	O	O	O	O		
57	9	8	do	O	O	O	O	O		
57	9	9	you	O	O	O	O	O		
57	9	10	usually	O	O	O	O	O		
57	9	11	feel	O	O	O	O	O		
57	9	12	about	O	O	O	O	O		
57	9	13	maintaining	O	O	O	O	O		
57	9	14	dental	O	O	O	O	O		
57	9	15	and	O	O	O	O	O		
57	9	16	skincare	O	O	O	O	O		
57	9	17	routines	O	O	O	O	O		
57	9	18	?	O	O	O	O	O		
58	1	1	When	O	O	O	O	O		
58	1	2	do	O	O	O	O	O		
58	1	3	you	O	O	O	O	O		
58	1	4	usually	O	O	O	O	O		
58	1	5	do	O	O	O	O	O		
58	1	6	your	O	O	O	O	O		
58	1	7	skincare	B-event	O	O	O	O		
58	1	8	routine	I-event	O	O	O	O		
58	1	9	?	O	O	O	O	O		
58	2	1	I	O	O	O	O	O		
58	2	2	do	O	O	O	O	O		
58	2	3	it	O	O	O	O	O		
58	2	4	every	B-time	O	O	O	O		
58	2	5	morning	I-time	O	O	O	O		
58	2	6	after	I-time	O	O	O	O		
58	2	7	I	I-time	O	O	O	O		
58	2	8	wake	I-time	O	O	O	O		
58	2	9	up	I-time	O	O	O	O		
58	2	10	.	O	O	O	O	O		
58	3	1	That	O	O	O	O	O		
58	3	2	's	O	O	O	O	O		
58	3	3	great	O	O	O	O	O		
58	3	4	!	O	O	O	O	O		
58	3	5	How	O	O	O	O	O		
58	3	6	about	O	O	O	O	O		
58	3	7	brushing	O	B-event	O	O	O		
58	3	8	your	O	I-event	O	O	O		
58	3	9	teeth	O	I-event	O	O	O		
58	3	10	?	O	O	O	O	O		
58	4	1	I	O	O	O	O	O		
58	4	2	brush	O	O	O	O	O		
58	4	3	my	O	O	O	O	O		
58	4	4	teeth	O	O	O	O	O		
58	4	5	before	O	B-time	O	O	O		
58	4	6	going	O	I-time	O	O	O		
58	4	7	to	O	I-time	O	O	O		
58	4	8	bed	O	I-time	O	O	O		
58	4	9	.	O	I-time	O	O	O		
58	5	1	Good	O	O	O	O	O		
58	5	2	habit	O	O	O	O	O		
58	5	3	!	O	O	O	O	O		
58	5	4	What	O	O	O	O	O		
58	5	5	about	O	O	O	O	O		
58	5	6	cutting	O	O	B-event	O	O		
58	5	7	your	O	O	I-event	O	O		
58	5	8	nails	O	O	I-event	O	O		
58	5	9	?	O	O	I-event	O	O		
58	6	1	I	O	O	O	O	O		
58	6	2	trim	O	O	O	O	O		
58	6	3	my	O	O	O	O	O		
58	6	4	nails	O	O	O	O	O		
58	6	5	every	O	O	B-time	O	O		
58	6	6	Sunday	O	O	I-time	O	O		
58	6	7	afternoon	O	O	I-time	O	O		
58	6	8	.	O	O	I-time	O	O		
58	7	1	Nice	O	O	O	O	O		
58	7	2	routine	O	O	O	O	O		
58	7	3	!	O	O	O	O	O		
58	7	4	Do	O	O	O	O	O		
58	7	5	you	O	O	O	O	O		
58	7	6	also	O	O	O	O	O		
58	7	7	take	O	O	O	O	O		
58	7	8	care	O	O	O	O	O		
58	7	9	of	O	O	O	O	O		
58	7	10	your	O	O	O	O	O		
58	7	11	overall	O	O	O	O	O		
58	7	12	hygiene	O	O	O	O	O		
58	7	13	?	O	O	O	O	O		
58	8	1	Yes	O	O	O	O	O		
58	8	2	,	O	O	O	O	O		
58	8	3	I	O	O	O	O	O		
58	8	4	make	O	O	O	O	O		
58	8	5	sure	O	O	O	O	O		
58	8	6	to	O	O	O	O	O		
58	8	7	shower	O	O	O	B-event	O		
58	8	8	every	O	O	O	B-time	O		
58	8	9	day	O	O	O	I-time	O		
58	8	10	and	O	O	O	O	O		
58	8	11	keep	O	O	O	O	O		
58	8	12	myself	O	O	O	O	O		
58	8	13	clean	O	O	O	O	O		
58	8	14	.	O	O	O	O	O		
59	1	1	How	O	O	O	O	O		
59	1	2	often	O	O	O	O	O		
59	1	3	do	O	O	O	O	O		
59	1	4	you	O	O	O	O	O		
59	1	5	do	O	O	O	O	O		
59	1	6	your	O	O	O	O	O		
59	1	7	skincare	O	O	O	O	O		
59	1	8	routine	O	O	O	O	O		
59	1	9	?	O	O	O	O	O		
59	2	1	Every	B-time	O	O	O	O		
59	2	2	morning	I-time	O	O	O	O		
59	2	3	and	I-time	O	O	O	O		
59	2	4	before	I-time	O	O	O	O		
59	2	5	bed	I-time	O	O	O	O		
59	2	6	,	I-time	O	O	O	O		
59	2	7	I	B-participants	O	O	O	O		
59	2	8	wash	B-event	O	O	O	O		
59	2	9	my	I-event	O	O	O	O		
59	2	10	face	I-event	O	O	O	O		
59	2	11	with	I-event	O	O	O	O		
59	2	12	a	I-event	O	O	O	O		
59	2	13	gentle	I-event	O	O	O	O		
59	2	14	cleanser	I-event	O	O	O	O		
59	2	15	.	O	O	O	O	O		
59	3	1	That	O	O	O	O	O		
59	3	2	's	O	O	O	O	O		
59	3	3	great	O	O	O	O	O		
59	3	4	!	O	O	O	O	O		
59	3	5	Do	O	O	O	O	O		
59	3	6	you	O	O	O	O	O		
59	3	7	also	O	O	O	O	O		
59	3	8	remember	O	O	O	O	O		
59	3	9	to	O	O	O	O	O		
59	3	10	apply	O	O	O	O	O		
59	3	11	moisturizer	O	O	O	O	O		
59	3	12	afterwards	O	O	O	O	O		
59	3	13	?	O	O	O	O	O		
59	4	1	Yes	O	O	O	O	O		
59	4	2	,	O	O	O	O	O		
59	4	3	I	O	B-participants	O	O	O		
59	4	4	use	O	B-event	O	O	O		
59	4	5	a	O	I-event	O	O	O		
59	4	6	moisturizer	O	I-event	O	O	O		
59	4	7	after	O	I-event	O	O	O		
59	4	8	washing	O	I-event	O	O	O		
59	4	9	my	O	I-event	O	O	O		
59	4	10	face	O	I-event	O	O	O		
59	4	11	to	O	O	O	O	O		
59	4	12	keep	O	O	O	O	O		
59	4	13	my	O	O	O	O	O		
59	4	14	skin	O	O	O	O	O		
59	4	15	hydrated	O	O	O	O	O		
59	4	16	.	O	O	O	O	O		
59	5	1	Good	O	O	O	O	O		
59	5	2	to	O	O	O	O	O		
59	5	3	hear	O	O	O	O	O		
59	5	4	.	O	O	O	O	O		
59	5	5	What	O	O	O	O	O		
59	5	6	about	O	O	O	O	O		
59	5	7	brushing	O	O	O	O	O		
59	5	8	your	O	O	O	O	O		
59	5	9	teeth	O	O	O	O	O		
59	5	10	?	O	O	O	O	O		
59	6	1	I	O	O	B-participants	O	O		
59	6	2	brush	O	O	B-event	O	O		
59	6	3	my	O	O	I-event	O	O		
59	6	4	teeth	O	O	I-event	O	O		
59	6	5	twice	O	O	I-event	O	O		
59	6	6	a	O	O	I-time	O	O		
59	6	7	day	O	O	I-time	O	O		
59	6	8	,	O	O	O	O	O		
59	6	9	after	O	O	I-time	O	O		
59	6	10	breakfast	O	O	I-time	O	O		
59	6	11	and	O	O	I-time	O	O		
59	6	12	before	O	O	I-time	O	O		
59	6	13	bed	O	O	I-time	O	O		
59	6	14	.	O	O	I-time	O	O		
59	7	1	Perfect	O	O	O	O	O		
59	7	2	,	O	O	O	O	O		
59	7	3	you	O	O	O	O	O		
59	7	4	're	O	O	O	O	O		
59	7	5	taking	O	O	O	O	O		
59	7	6	good	O	O	O	O	O		
59	7	7	care	O	O	O	O	O		
59	7	8	of	O	O	O	O	O		
59	7	9	your	O	O	O	O	O		
59	7	10	oral	O	O	O	O	O		
59	7	11	health	O	O	O	O	O		
59	7	12	too	O	O	O	O	O		
59	7	13	.	O	O	O	O	O		
59	7	14	How	O	O	O	O	O		
59	7	15	about	O	O	O	O	O		
59	7	16	cutting	O	O	O	B-event	O		
59	7	17	your	O	O	O	I-event	O		
59	7	18	nails	O	O	O	I-event	O		
59	7	19	?	O	O	O	I-event	O		
59	8	1	I	O	O	O	O	B-participants		
59	8	2	do	O	O	O	O	B-event		
59	8	3	it	O	O	O	O	I-event		
59	8	4	every	O	O	O	O	I-event		
59	8	5	week	O	O	O	O	B-time		
59	8	6	on	O	O	O	O	I-time		
59	8	7	Sunday	O	O	O	O	I-time		
59	8	8	morning	O	O	O	O	I-time		
59	8	9	,	O	O	O	O	I-time		
59	8	10	helps	O	O	O	O	O		
59	8	11	me	O	O	O	O	O		
59	8	12	keep	O	O	O	O	O		
59	8	13	them	O	O	O	O	O		
59	8	14	neat	O	O	O	O	O		
59	8	15	and	O	O	O	O	O		
59	8	16	tidy	O	O	O	O	O		
59	8	17	.	O	O	O	O	O		
59	9	1	That	O	O	O	O	O		
59	9	2	's	O	O	O	O	O		
59	9	3	a	O	O	O	O	O		
59	9	4	good	O	O	O	O	O		
59	9	5	weekly	O	O	O	O	O		
59	9	6	routine	O	O	O	O	O		
59	9	7	.	O	O	O	O	O		
59	9	8	How	O	O	O	O	O		
59	9	9	about	O	O	O	O	O		
59	9	10	doing	O	O	O	O	O		
59	9	11	genital	O	O	O	O	O		
59	9	12	care	O	O	O	O	O		
59	9	13	?	O	O	O	O	O		
60	1	1	How	O	O	O	O	O		
60	1	2	often	O	O	O	O	O		
60	1	3	do	O	O	O	O	O		
60	1	4	you	O	O	O	O	O		
60	1	5	do	O	O	O	O	O		
60	1	6	your	O	O	O	O	O		
60	1	7	skincare	B-event	O	O	O	O		
60	1	8	routine	I-event	O	O	O	O		
60	1	9	?	O	O	O	O	O		
60	2	1	I	O	O	O	O	O		
60	2	2	do	O	O	O	O	O		
60	2	3	it	O	O	O	O	O		
60	2	4	every	B-time	O	O	O	O		
60	2	5	night	I-time	O	O	O	O		
60	2	6	before	I-time	O	O	O	O		
60	2	7	going	I-time	O	O	O	O		
60	2	8	to	I-time	O	O	O	O		
60	2	9	bed	I-time	O	O	O	O		
60	2	10	.	O	O	O	O	O		
60	3	1	That	O	O	O	O	O		
60	3	2	's	O	O	O	O	O		
60	3	3	great	O	O	O	O	O		
60	3	4	!	O	O	O	O	O		
60	3	5	What	O	O	O	O	O		
60	3	6	products	O	O	O	O	O		
60	3	7	do	O	O	O	O	O		
60	3	8	you	O	O	O	O	O		
60	3	9	use	O	O	O	O	O		
60	3	10	?	O	O	O	O	O		
60	4	1	I	O	O	O	O	O		
60	4	2	use	O	O	O	O	O		
60	4	3	a	O	O	O	O	O		
60	4	4	gentle	O	O	O	O	O		
60	4	5	cleanser	O	O	O	O	O		
60	4	6	,	O	O	O	O	O		
60	4	7	moisturizer	O	O	O	O	O		
60	4	8	,	O	O	O	O	O		
60	4	9	and	O	O	O	O	O		
60	4	10	eye	O	O	O	O	O		
60	4	11	cream	O	O	O	O	O		
60	4	12	.	O	O	O	O	O		
60	5	1	Nice	O	O	O	O	O		
60	5	2	routine	O	O	O	O	O		
60	5	3	!	O	O	O	O	O		
60	5	4	How	O	O	O	O	O		
60	5	5	about	O	O	O	O	O		
60	5	6	brushing	O	B-event	O	O	O		
60	5	7	your	O	I-event	O	O	O		
60	5	8	teeth	O	I-event	O	O	O		
60	5	9	?	O	O	O	O	O		
60	6	1	I	O	O	O	O	O		
60	6	2	brush	O	O	O	O	O		
60	6	3	my	O	O	O	O	O		
60	6	4	teeth	O	O	O	O	O		
60	6	5	after	O	B-time	O	O	O		
60	6	6	every	O	I-time	O	O	O		
60	6	7	meal	O	I-time	O	O	O		
60	6	8	.	O	I-time	O	O	O		
60	7	1	Good	O	O	O	O	O		
60	7	2	habit	O	O	O	O	O		
60	7	3	!	O	O	O	O	O		
60	7	4	When	O	O	O	O	O		
60	7	5	do	O	O	O	O	O		
60	7	6	you	O	O	O	O	O		
60	7	7	typically	O	O	O	O	O		
60	7	8	cut	O	O	O	O	O		
60	7	9	your	O	O	O	O	O		
60	7	10	nails	O	O	O	O	O		
60	7	11	?	O	O	O	O	O		
60	8	1	I	O	O	O	O	O		
60	8	2	usually	O	O	O	O	O		
60	8	3	cut	O	O	B-event	O	O		
60	8	4	my	O	O	I-event	O	O		
60	8	5	nails	O	O	I-event	O	O		
60	8	6	on	O	O	B-time	O	O		
60	8	7	Sundays	O	O	I-time	O	O		
60	8	8	.	O	O	I-time	O	O		
60	9	1	Sounds	O	O	O	O	O		
60	9	2	like	O	O	O	O	O		
60	9	3	a	O	O	O	O	O		
60	9	4	nice	O	O	O	O	O		
60	9	5	schedule	O	O	O	O	O		
60	9	6	!	O	O	O	O	O		
60	9	7	And	O	O	O	O	O		
60	9	8	how	O	O	O	O	O		
60	9	9	do	O	O	O	O	O		
60	9	10	you	O	O	O	O	O		
60	9	11	take	O	O	O	O	O		
60	9	12	care	O	O	O	O	O		
60	9	13	of	O	O	O	O	O		
60	9	14	your	O	O	O	O	O		
60	9	15	genital	O	O	O	O	O		
60	9	16	area	O	O	O	O	O		
60	9	17	?	O	O	O	O	O		
60	10	1	I	O	O	O	O	O		
60	10	2	clean	O	O	O	B-event	O		
60	10	3	it	O	O	O	I-event	O		
60	10	4	daily	O	O	O	B-time	O		
60	10	5	during	O	O	O	B-place	O		
60	10	6	my	O	O	O	I-place	O		
60	10	7	showers	O	O	O	I-place	O		
60	10	8	and	O	O	O	O	O		
60	10	9	change	O	O	O	O	O		
60	10	10	my	O	O	O	O	O		
60	10	11	undergarments	O	O	O	O	O		
60	10	12	often	O	O	O	O	O		
60	10	13	.	O	O	O	O	O		
61	1	1	How	O	O	O	O	O		
61	1	2	are	O	O	O	O	O		
61	1	3	you	O	O	O	O	O		
61	1	4	feeling	O	O	O	O	O		
61	1	5	today	O	O	O	O	O		
61	1	6	?	O	O	O	O	O		
61	2	1	I	O	O	O	O	O		
61	2	2	'm	O	O	O	O	O		
61	2	3	doing	O	O	O	O	O		
61	2	4	alright	O	O	O	O	O		
61	2	5	,	O	O	O	O	O		
61	2	6	thank	O	O	O	O	O		
61	2	7	you	O	O	O	O	O		
61	2	8	for	O	O	O	O	O		
61	2	9	asking	O	O	O	O	O		
61	2	10	.	O	O	O	O	O		
61	3	1	When	O	O	O	O	O		
61	3	2	do	O	O	O	O	O		
61	3	3	you	O	O	O	O	O		
61	3	4	usually	O	O	O	O	O		
61	3	5	do	O	O	O	O	O		
61	3	6	your	O	O	O	O	O		
61	3	7	skincare	B-event	O	O	O	O		
61	3	8	routine	I-event	O	O	O	O		
61	3	9	?	O	O	O	O	O		
61	4	1	I	O	O	O	O	O		
61	4	2	do	O	O	O	O	O		
61	4	3	it	O	O	O	O	O		
61	4	4	in	B-time	O	O	O	O		
61	4	5	the	I-time	O	O	O	O		
61	4	6	morning	I-time	O	O	O	O		
61	4	7	after	I-time	O	O	O	O		
61	4	8	washing	I-time	O	O	O	O		
61	4	9	my	I-time	O	O	O	O		
61	4	10	face	I-time	O	O	O	O		
61	4	11	.	I-time	O	O	O	O		
61	5	1	That	O	O	O	O	O		
61	5	2	's	O	O	O	O	O		
61	5	3	great	O	O	O	O	O		
61	5	4	.	O	O	O	O	O		
61	5	5	And	O	O	O	O	O		
61	5	6	how	O	O	O	O	O		
61	5	7	about	O	O	O	O	O		
61	5	8	brushing	O	B-event	O	O	O		
61	5	9	your	O	I-event	O	O	O		
61	5	10	teeth	O	I-event	O	O	O		
61	5	11	?	O	O	O	O	O		
61	6	1	I	O	O	O	O	O		
61	6	2	brush	O	O	O	O	O		
61	6	3	my	O	O	O	O	O		
61	6	4	teeth	O	O	O	O	O		
61	6	5	after	O	B-time	O	O	O		
61	6	6	breakfast	O	I-time	O	O	O		
61	6	7	and	O	I-time	O	O	O		
61	6	8	before	O	I-time	O	O	O		
61	6	9	going	O	I-time	O	O	O		
61	6	10	to	O	I-time	O	O	O		
61	6	11	bed	O	I-time	O	O	O		
61	6	12	.	O	I-time	O	O	O		
61	7	1	Good	O	O	O	O	O		
61	7	2	hygiene	O	O	O	O	O		
61	7	3	is	O	O	O	O	O		
61	7	4	important	O	O	O	O	O		
61	7	5	!	O	O	O	O	O		
61	7	6	Do	O	O	O	O	O		
61	7	7	you	O	O	O	O	O		
61	7	8	have	O	O	O	O	O		
61	7	9	a	O	O	O	O	O		
61	7	10	routine	O	O	O	O	O		
61	7	11	for	O	O	O	O	O		
61	7	12	cutting	O	O	B-event	O	O		
61	7	13	your	O	O	I-event	O	O		
61	7	14	nails	O	O	I-event	O	O		
61	7	15	?	O	O	I-event	O	O		
61	8	1	I	O	O	O	O	O		
61	8	2	trim	O	O	O	O	O		
61	8	3	my	O	O	O	O	O		
61	8	4	nails	O	O	O	O	O		
61	8	5	every	O	O	B-time	O	O		
61	8	6	Sunday	O	O	I-time	O	O		
61	8	7	morning	O	O	I-time	O	O		
61	8	8	.	O	O	I-time	O	O		
61	9	1	And	O	O	O	O	O		
61	9	2	how	O	O	O	O	O		
61	9	3	do	O	O	O	O	O		
61	9	4	you	O	O	O	O	O		
61	9	5	take	O	O	O	O	O		
61	9	6	care	O	O	O	O	O		
61	9	7	of	O	O	O	O	O		
61	9	8	your	O	O	O	O	O		
61	9	9	genital	O	O	O	O	O		
61	9	10	area	O	O	O	O	O		
61	9	11	?	O	O	O	O	O		
61	10	1	I	O	O	O	O	O		
61	10	2	make	O	O	O	O	O		
61	10	3	sure	O	O	O	O	O		
61	10	4	to	O	O	O	O	O		
61	10	5	clean	O	O	O	B-event	O		
61	10	6	and	O	O	O	I-event	O		
61	10	7	dry	O	O	O	I-event	O		
61	10	8	the	O	O	O	I-event	O		
61	10	9	area	O	O	O	I-event	O		
61	10	10	properly	O	O	O	I-event	O		
61	10	11	every	O	O	O	B-time	O		
61	10	12	day	O	O	O	I-time	O		
61	10	13	after	O	O	O	I-time	O		
61	10	14	bathing	O	O	O	I-time	O		
61	10	15	.	O	O	O	I-time	O		
62	1	1	How	O	O	O	O	O		
62	1	2	do	O	O	O	O	O		
62	1	3	you	O	O	O	O	O		
62	1	4	usually	O	O	O	O	O		
62	1	5	take	O	O	O	O	O		
62	1	6	care	O	O	O	O	O		
62	1	7	of	O	O	O	O	O		
62	1	8	your	O	O	O	O	O		
62	1	9	skin	O	O	O	O	O		
62	1	10	,	O	O	O	O	O		
62	1	11	especially	O	O	O	O	O		
62	1	12	in	O	O	O	O	O		
62	1	13	the	O	O	O	O	O		
62	1	14	evening	O	O	O	O	O		
62	1	15	?	O	O	O	O	O		
62	2	1	Well	O	O	O	O	O		
62	2	2	,	O	O	O	O	O		
62	2	3	I	O	O	O	O	O		
62	2	4	make	O	O	O	O	O		
62	2	5	sure	O	O	O	O	O		
62	2	6	to	O	O	O	O	O		
62	2	7	cleanse	B-event	O	O	O	O		
62	2	8	and	O	O	O	O	O		
62	2	9	moisturize	I-event	O	O	O	O		
62	2	10	before	B-time	O	O	O	O		
62	2	11	bedtime	I-time	O	O	O	O		
62	2	12	.	O	O	O	O	O		
62	3	1	That	O	O	O	O	O		
62	3	2	's	O	O	O	O	O		
62	3	3	great	O	O	O	O	O		
62	3	4	!	O	O	O	O	O		
62	3	5	How	O	O	O	O	O		
62	3	6	about	O	O	O	O	O		
62	3	7	your	O	O	O	O	O		
62	3	8	nail	O	O	O	O	O		
62	3	9	care	O	O	O	O	O		
62	3	10	routine	O	O	O	O	O		
62	3	11	?	O	O	O	O	O		
62	4	1	I	O	O	O	O	O		
62	4	2	trim	O	B-event	O	O	O		
62	4	3	my	O	O	O	O	O		
62	4	4	nails	O	I-event	O	O	O		
62	4	5	every	O	B-time	O	O	O		
62	4	6	Sunday	O	I-time	O	O	O		
62	4	7	morning	O	I-time	O	O	O		
62	4	8	after	O	I-time	O	O	O		
62	4	9	my	O	I-time	O	O	O		
62	4	10	shower	O	I-time	O	O	O		
62	4	11	.	O	I-time	O	O	O		
62	5	1	That	O	O	O	O	O		
62	5	2	sounds	O	O	O	O	O		
62	5	3	like	O	O	O	O	O		
62	5	4	a	O	O	O	O	O		
62	5	5	nice	O	O	O	O	O		
62	5	6	routine	O	O	O	O	O		
62	5	7	.	O	O	O	O	O		
62	5	8	When	O	O	O	O	O		
62	5	9	do	O	O	O	O	O		
62	5	10	you	O	O	O	O	O		
62	5	11	usually	O	O	O	O	O		
62	5	12	brush	O	O	O	O	O		
62	5	13	your	O	O	O	O	O		
62	5	14	teeth	O	O	O	O	O		
62	5	15	?	O	O	O	O	O		
62	6	1	I	O	O	O	O	O		
62	6	2	brush	O	O	B-event	O	O		
62	6	3	my	O	O	O	O	O		
62	6	4	teeth	O	O	I-event	O	O		
62	6	5	after	O	O	B-time	O	O		
62	6	6	breakfast	O	O	I-time	O	O		
62	6	7	and	O	O	I-time	O	O		
62	6	8	again	O	O	I-time	O	O		
62	6	9	before	O	O	I-time	O	O		
62	6	10	bed	O	O	I-time	O	O		
62	6	11	.	O	O	O	O	O		
62	7	1	Good	O	O	O	O	O		
62	7	2	habits	O	O	O	O	O		
62	7	3	!	O	O	O	O	O		
62	7	4	How	O	O	O	O	O		
62	7	5	do	O	O	O	O	O		
62	7	6	you	O	O	O	O	O		
62	7	7	take	O	O	O	O	O		
62	7	8	care	O	O	O	O	O		
62	7	9	of	O	O	O	O	O		
62	7	10	your	O	O	O	O	O		
62	7	11	overall	O	O	O	O	O		
62	7	12	body	O	O	O	O	O		
62	7	13	hygiene	O	O	O	O	O		
62	7	14	?	O	O	O	O	O		
62	8	1	I	O	O	O	O	O		
62	8	2	take	O	O	O	B-event	O		
62	8	3	a	O	O	O	I-event	O		
62	8	4	warm	O	O	O	I-event	O		
62	8	5	shower	O	O	O	I-event	O		
62	8	6	every	O	O	O	I-event	O		
62	8	7	evening	O	O	O	I-event	O		
62	8	8	and	O	O	O	I-event	O		
62	8	9	then	O	O	O	I-event	O		
62	8	10	use	O	O	O	I-event	O		
62	8	11	lotion	O	O	O	I-event	O		
62	8	12	on	O	O	O	I-event	O		
62	8	13	my	O	O	O	I-event	O		
62	8	14	skin	O	O	O	I-event	O		
62	8	15	.	O	O	O	I-event	O		
62	9	1	It	O	O	O	O	O		
62	9	2	's	O	O	O	O	O		
62	9	3	wonderful	O	O	O	O	O		
62	9	4	to	O	O	O	O	O		
62	9	5	hear	O	O	O	O	O		
62	9	6	about	O	O	O	O	O		
62	9	7	your	O	O	O	O	O		
62	9	8	self	O	O	O	O	O		
62	9	9	-	O	O	O	O	O		
62	9	10	care	O	O	O	O	O		
62	9	11	routines	O	O	O	O	O		
62	9	12	.	O	O	O	O	O		
62	9	13	Thank	O	O	O	O	O		
62	9	14	you	O	O	O	O	O		
62	9	15	for	O	O	O	O	O		
62	9	16	sharing	O	O	O	O	O		
62	9	17	!	O	O	O	O	O		
63	1	1	How	O	O	O	O	O		
63	1	2	have	O	O	O	O	O		
63	1	3	you	O	O	O	O	O		
63	1	4	been	O	O	O	O	O		
