conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6	event7
19	10	14	.	O	O	O	O	O		
20	1	1	How	O	O	O	O	O		
20	1	2	was	O	O	O	O	O		
20	1	3	your	O	O	O	O	O		
20	1	4	day	O	O	O	O	O		
20	1	5	today	O	O	O	O	O		
20	1	6	,	O	O	O	O	O		
20	1	7	did	O	O	O	O	O		
20	1	8	you	O	O	O	O	O		
20	1	9	do	O	O	O	O	O		
20	1	10	anything	O	O	O	O	O		
20	1	11	interesting	O	O	O	O	O		
20	1	12	?	O	O	O	O	O		
20	2	1	Oh	O	O	O	O	O		
20	2	2	,	O	O	O	O	O		
20	2	3	I	O	O	O	O	O		
20	2	4	woke	O	O	O	O	O		
20	2	5	up	O	O	O	O	O		
20	2	6	early	B-time	O	O	O	O		
20	2	7	to	O	O	O	O	O		
20	2	8	prepare	B-event	O	O	O	O		
20	2	9	breakfast	I-event	O	O	O	O		
20	2	10	for	O	O	O	O	O		
20	2	11	my	B-participants	O	O	O	O		
20	2	12	grandchildren	I-participants	O	O	O	O		
20	2	13	.	O	O	O	O	O		
20	3	1	That	O	O	O	O	O		
20	3	2	's	O	O	O	O	O		
20	3	3	nice	O	O	O	O	O		
20	3	4	of	O	O	O	O	O		
20	3	5	you	O	O	O	O	O		
20	3	6	.	O	O	O	O	O		
20	3	7	What	O	O	O	O	O		
20	3	8	did	O	O	O	O	O		
20	3	9	you	O	O	O	O	O		
20	3	10	make	O	O	O	O	O		
20	3	11	for	O	O	O	O	O		
20	3	12	them	O	O	O	O	O		
20	3	13	?	O	O	O	O	O		
20	4	1	I	O	O	O	O	O		
20	4	2	made	O	O	O	O	O		
20	4	3	scrambled	O	O	O	O	O		
20	4	4	eggs	O	O	O	O	O		
20	4	5	and	O	O	O	O	O		
20	4	6	toast	O	O	O	O	O		
20	4	7	with	O	O	O	O	O		
20	4	8	some	O	O	O	O	O		
20	4	9	fresh	O	O	O	O	O		
20	4	10	fruit	O	O	O	O	O		
20	4	11	.	O	O	O	O	O		
20	5	1	Sounds	O	O	O	O	O		
20	5	2	like	O	O	O	O	O		
20	5	3	a	O	O	O	O	O		
20	5	4	delicious	O	O	O	O	O		
20	5	5	and	O	O	O	O	O		
20	5	6	healthy	O	O	O	O	O		
20	5	7	breakfast	O	O	O	O	O		
20	5	8	.	O	O	O	O	O		
20	5	9	What	O	O	O	O	O		
20	5	10	did	O	O	O	O	O		
20	5	11	you	O	O	O	O	O		
20	5	12	do	O	O	O	O	O		
20	5	13	after	O	O	O	O	O		
20	5	14	that	O	O	O	O	O		
20	5	15	?	O	O	O	O	O		
20	6	1	I	O	O	O	O	O		
20	6	2	spent	O	O	O	O	O		
20	6	3	the	O	B-time	O	O	O		
20	6	4	morning	O	I-time	O	O	O		
20	6	5	doing	O	B-event	O	O	O		
20	6	6	laundry	O	I-event	O	O	O		
20	6	7	and	O	O	O	O	O		
20	6	8	tidying	O	I-event	O	O	O		
20	6	9	up	O	I-event	O	O	O		
20	6	10	the	O	I-event	O	O	O		
20	6	11	house	O	I-event	O	O	O		
20	6	12	.	O	O	O	O	O		
20	7	1	It	O	O	O	O	O		
20	7	2	's	O	O	O	O	O		
20	7	3	good	O	O	O	O	O		
20	7	4	to	O	O	O	O	O		
20	7	5	stay	O	O	O	O	O		
20	7	6	on	O	O	O	O	O		
20	7	7	top	O	O	O	O	O		
20	7	8	of	O	O	O	O	O		
20	7	9	things	O	O	O	O	O		
20	7	10	.	O	O	O	O	O		
20	7	11	Is	O	O	O	O	O		
20	7	12	there	O	O	O	O	O		
20	7	13	anything	O	O	O	O	O		
20	7	14	else	O	O	O	O	O		
20	7	15	you	O	O	O	O	O		
20	7	16	did	O	O	O	O	O		
20	7	17	later	O	O	O	O	O		
20	7	18	in	O	O	O	O	O		
20	7	19	the	O	O	O	O	O		
20	7	20	day	O	O	O	O	O		
20	7	21	?	O	O	O	O	O		
20	8	1	I	O	O	O	O	O		
20	8	2	took	O	O	B-event	O	O		
20	8	3	a	O	O	I-event	O	O		
20	8	4	walk	O	O	I-event	O	O		
20	8	5	in	O	O	I-event	O	O		
20	8	6	the	O	O	I-event	O	O		
20	8	7	garden	O	O	I-event	O	O		
20	8	8	and	O	O	I-event	O	O		
20	8	9	planted	O	O	I-event	O	O		
20	8	10	some	O	O	I-event	O	O		
20	8	11	new	O	O	I-event	O	O		
20	8	12	flowers	O	O	I-event	O	O		
20	8	13	.	O	O	I-event	O	O		
20	9	1	That	O	O	O	O	O		
20	9	2	sounds	O	O	O	O	O		
20	9	3	like	O	O	O	O	O		
20	9	4	a	O	O	O	O	O		
20	9	5	relaxing	O	O	O	O	O		
20	9	6	way	O	O	O	O	O		
20	9	7	to	O	O	O	O	O		
20	9	8	end	O	O	O	O	O		
20	9	9	the	O	O	O	O	O		
20	9	10	day	O	O	O	O	O		
20	9	11	.	O	O	O	O	O		
21	1	1	How	O	O	O	O	O		
21	1	2	often	O	O	O	O	O		
21	1	3	do	O	O	O	O	O		
21	1	4	you	O	O	O	O	O		
21	1	5	prepare	O	O	O	O	O		
21	1	6	your	O	O	O	O	O		
21	1	7	meals	O	O	O	O	O		
21	1	8	,	O	O	O	O	O		
21	1	9	Mrs.	O	O	O	O	O		
21	1	10	Johnson	O	O	O	O	O		
21	1	11	?	O	O	O	O	O		
21	2	1	I	O	O	O	O	O		
21	2	2	cook	B-event	O	O	O	O		
21	2	3	my	I-event	O	O	O	O		
21	2	4	meals	I-event	O	O	O	O		
21	2	5	every	B-time	O	O	O	O		
21	2	6	day	I-time	O	O	O	O		
21	2	7	,	I-time	O	O	O	O		
21	2	8	usually	I-time	O	O	O	O		
21	2	9	in	I-time	O	O	O	O		
21	2	10	the	I-time	O	O	O	O		
21	2	11	evening	I-time	O	O	O	O		
21	2	12	.	O	O	O	O	O		
21	3	1	Do	O	O	O	O	O		
21	3	2	you	O	O	O	O	O		
21	3	3	have	O	O	O	O	O		
21	3	4	a	O	O	O	O	O		
21	3	5	favorite	O	O	O	O	O		
21	3	6	dish	O	O	O	O	O		
21	3	7	that	O	O	O	O	O		
21	3	8	you	O	O	O	O	O		
21	3	9	like	O	O	O	O	O		
21	3	10	to	O	O	O	O	O		
21	3	11	make	O	O	O	O	O		
21	3	12	?	O	O	O	O	O		
21	4	1	I	O	O	O	O	O		
21	4	2	love	O	O	O	O	O		
21	4	3	preparing	O	B-event	O	O	O		
21	4	4	spaghetti	O	I-event	O	O	O		
21	4	5	bolognese	O	I-event	O	O	O		
21	4	6	for	O	I-event	O	O	O		
21	4	7	dinner	O	I-event	O	O	O		
21	4	8	.	O	O	O	O	O		
21	5	1	How	O	O	O	O	O		
21	5	2	do	O	O	O	O	O		
21	5	3	you	O	O	O	O	O		
21	5	4	usually	O	O	O	O	O		
21	5	5	plan	O	O	O	O	O		
21	5	6	out	O	O	O	O	O		
21	5	7	your	O	O	O	O	O		
21	5	8	meals	O	O	O	O	O		
21	5	9	for	O	O	O	O	O		
21	5	10	the	O	O	O	O	O		
21	5	11	week	O	O	O	O	O		
21	5	12	?	O	O	O	O	O		
21	6	1	I	O	O	O	O	O		
21	6	2	usually	O	O	O	O	O		
21	6	3	make	O	O	B-event	O	O		
21	6	4	a	O	O	I-event	O	O		
21	6	5	menu	O	O	I-event	O	O		
21	6	6	on	O	O	B-time	O	O		
21	6	7	Sunday	O	O	I-time	O	O		
21	6	8	and	O	O	O	O	O		
21	6	9	buy	O	O	O	B-event	O		
21	6	10	groceries	O	O	O	I-event	O		
21	6	11	accordingly	O	O	O	O	O		
21	6	12	.	O	O	O	O	O		
21	7	1	That	O	O	O	O	O		
21	7	2	's	O	O	O	O	O		
21	7	3	very	O	O	O	O	O		
21	7	4	organized	O	O	O	O	O		
21	7	5	of	O	O	O	O	O		
21	7	6	you	O	O	O	O	O		
21	7	7	.	O	O	O	O	O		
21	7	8	How	O	O	O	O	O		
21	7	9	do	O	O	O	O	O		
21	7	10	you	O	O	O	O	O		
21	7	11	manage	O	O	O	O	O		
21	7	12	to	O	O	O	O	O		
21	7	13	keep	O	O	O	O	O		
21	7	14	your	O	O	O	O	O		
21	7	15	kitchen	O	O	O	O	O		
21	7	16	clean	O	O	O	O	O		
21	7	17	while	O	O	O	O	O		
21	7	18	cooking	O	O	O	O	O		
21	7	19	?	O	O	O	O	O		
21	8	1	I	O	O	O	O	O		
21	8	2	clean	O	O	O	O	B-event		
21	8	3	as	O	O	O	O	I-event		
21	8	4	I	O	O	O	O	I-event		
21	8	5	go	O	O	O	O	I-event		
21	8	6	and	O	O	O	O	I-event		
21	8	7	ensure	O	O	O	O	I-event		
21	8	8	to	O	O	O	O	I-event		
21	8	9	wash	O	O	O	O	I-event		
21	8	10	the	O	O	O	O	I-event		
21	8	11	dishes	O	O	O	O	I-event		
21	8	12	right	O	O	O	O	I-event		
21	8	13	after	O	O	O	O	I-event		
21	8	14	eating	O	O	O	O	I-event		
21	8	15	.	O	O	O	O	I-event		
22	1	1	How	O	O	O	O	O		
22	1	2	was	O	O	O	O	O		
22	1	3	your	O	O	O	O	O		
22	1	4	morning	O	O	O	O	O		
22	1	5	today	O	O	O	O	O		
22	1	6	?	O	O	O	O	O		
22	2	1	I	O	O	O	O	O		
22	2	2	woke	O	O	O	O	O		
22	2	3	up	O	O	O	O	O		
22	2	4	early	B-time	O	O	O	O		
22	2	5	and	O	O	O	O	O		
22	2	6	prepared	B-event	O	O	O	O		
22	2	7	breakfast	I-event	O	O	O	O		
22	2	8	for	O	O	O	O	O		
22	2	9	myself	B-participants	O	O	O	O		
22	2	10	.	O	O	O	O	O		
22	3	1	What	O	O	O	O	O		
22	3	2	did	O	O	O	O	O		
22	3	3	you	O	O	O	O	O		
22	3	4	have	O	O	O	O	O		
22	3	5	for	O	O	O	O	O		
22	3	6	breakfast	O	O	O	O	O		
22	3	7	?	O	O	O	O	O		
22	4	1	I	O	O	O	O	O		
22	4	2	had	O	O	O	O	O		
22	4	3	some	O	O	O	O	O		
22	4	4	toast	O	O	O	O	O		
22	4	5	and	O	O	O	O	O		
22	4	6	a	O	O	O	O	O		
22	4	7	cup	O	O	O	O	O		
22	4	8	of	O	O	O	O	O		
22	4	9	coffee	O	O	O	O	O		
22	4	10	.	O	O	O	O	O		
22	5	1	When	O	O	O	O	O		
22	5	2	do	O	O	O	O	O		
22	5	3	you	O	O	O	O	O		
22	5	4	usually	O	O	O	O	O		
22	5	5	have	O	O	O	O	O		
22	5	6	breakfast	O	O	O	O	O		
22	5	7	?	O	O	O	O	O		
22	6	1	I	O	O	O	O	O		
22	6	2	usually	O	O	O	O	O		
22	6	3	have	O	O	O	O	O		
22	6	4	it	O	O	O	O	O		
22	6	5	around	O	O	O	O	O		
22	6	6	7:30	O	O	O	O	O		
22	6	7	in	O	O	O	O	O		
22	6	8	the	O	O	O	O	O		
22	6	9	morning	O	O	O	O	O		
22	6	10	.	O	O	O	O	O		
22	7	1	What	O	O	O	O	O		
22	7	2	did	O	O	O	O	O		
22	7	3	you	O	O	O	O	O		
22	7	4	do	O	O	O	O	O		
22	7	5	after	O	O	O	O	O		
22	7	6	breakfast	O	O	O	O	O		
22	7	7	today	O	O	O	O	O		
22	7	8	?	O	O	O	O	O		
22	8	1	After	O	B-time	O	O	O		
22	8	2	breakfast	O	I-time	O	O	O		
22	8	3	,	O	O	O	O	O		
22	8	4	I	O	O	O	O	O		
22	8	5	cleaned	O	B-event	O	O	O		
22	8	6	up	O	I-event	O	O	O		
22	8	7	the	O	I-event	O	O	O		
22	8	8	kitchen	O	I-event	O	O	O		
22	8	9	.	O	O	O	O	O		
22	9	1	Do	O	O	O	O	O		
22	9	2	you	O	O	O	O	O		
22	9	3	clean	O	O	O	O	O		
22	9	4	up	O	O	O	O	O		
22	9	5	the	O	O	O	O	O		
22	9	6	kitchen	O	O	O	O	O		
22	9	7	right	O	O	O	O	O		
22	9	8	after	O	O	O	O	O		
22	9	9	every	O	O	O	O	O		
22	9	10	meal	O	O	O	O	O		
22	9	11	?	O	O	O	O	O		
22	10	1	Yes	O	O	O	O	O		
22	10	2	,	O	O	O	O	O		
22	10	3	I	O	O	O	O	O		
22	10	4	like	O	O	O	O	O		
22	10	5	to	O	O	O	O	O		
22	10	6	clean	O	O	O	O	O		
22	10	7	up	O	O	O	O	O		
22	10	8	right	O	O	O	O	O		
22	10	9	away	O	O	O	O	O		
22	10	10	to	O	O	O	O	O		
22	10	11	keep	O	O	O	O	O		
22	10	12	things	O	O	O	O	O		
22	10	13	tidy	O	O	O	O	O		
22	10	14	.	O	O	O	O	O		
23	1	1	What	O	O	O	O	O		
23	1	2	do	O	O	O	O	O		
23	1	3	you	O	O	O	O	O		
23	1	4	usually	O	O	O	O	O		
23	1	5	do	O	O	O	O	O		
23	1	6	on	O	O	O	O	O		
23	1	7	Sundays	O	O	O	O	O		
23	1	8	,	O	O	O	O	O		
23	1	9	Mrs.	O	O	O	O	O		
23	1	10	Johnson	O	O	O	O	O		
23	1	11	?	O	O	O	O	O		
23	2	1	I	O	O	O	O	O		
23	2	2	like	O	O	O	O	O		
23	2	3	to	O	O	O	O	O		
23	2	4	prepare	B-event	O	O	O	O		
23	2	5	a	I-event	O	O	O	O		
23	2	6	big	I-event	O	O	O	O		
23	2	7	family	I-event	O	O	O	O		
23	2	8	brunch	I-event	O	O	O	O		
23	2	9	on	O	O	O	O	O		
23	2	10	Sunday	B-time	O	O	O	O		
23	2	11	mornings	I-time	O	O	O	O		
23	2	12	.	O	O	O	O	O		
23	3	1	Sounds	O	O	O	O	O		
23	3	2	delightful	O	O	O	O	O		
23	3	3	!	O	O	O	O	O		
23	3	4	When	O	O	O	O	O		
23	3	5	do	O	O	O	O	O		
23	3	6	you	O	O	O	O	O		
23	3	7	usually	O	O	O	O	O		
23	3	8	start	O	O	O	O	O		
23	3	9	preparing	O	O	O	O	O		
23	3	10	for	O	O	O	O	O		
23	3	11	that	O	O	O	O	O		
23	3	12	?	O	O	O	O	O		
23	4	1	I	O	O	O	O	O		
23	4	2	usually	O	O	O	O	O		
23	4	3	start	O	B-event	O	O	O		
23	4	4	prepping	O	I-event	O	O	O		
23	4	5	on	O	O	O	O	O		
23	4	6	Saturday	O	B-time	O	O	O		
23	4	7	afternoon	O	I-time	O	O	O		
23	4	8	.	O	O	O	O	O		
23	5	1	And	O	O	O	O	O		
23	5	2	what	O	O	O	O	O		
23	5	3	does	O	O	O	O	O		
23	5	4	your	O	O	O	O	O		
23	5	5	family	O	O	O	O	O		
23	5	6	like	O	O	O	O	O		
23	5	7	to	O	O	O	O	O		
23	5	8	have	O	O	O	O	O		
23	5	9	for	O	O	O	O	O		
23	5	10	brunch	O	O	O	O	O		
23	5	11	?	O	O	O	O	O		
23	6	1	They	O	O	O	O	O		
23	6	2	love	O	O	O	O	O		
23	6	3	homemade	O	O	O	O	O		
23	6	4	waffles	O	O	O	O	O		
23	6	5	with	O	O	O	O	O		
23	6	6	fresh	O	O	O	O	O		
23	6	7	fruit	O	O	O	O	O		
23	6	8	and	O	O	O	O	O		
23	6	9	whipped	O	O	O	O	O		
23	6	10	cream	O	O	O	O	O		
23	6	11	.	O	O	O	O	O		
23	7	1	That	O	O	O	O	O		
23	7	2	sounds	O	O	O	O	O		
23	7	3	delicious	O	O	O	O	O		
23	7	4	!	O	O	O	O	O		
23	7	5	How	O	O	O	O	O		
23	7	6	do	O	O	O	O	O		
23	7	7	you	O	O	O	O	O		
23	7	8	balance	O	O	O	O	O		
23	7	9	preparing	O	O	O	O	O		
23	7	10	all	O	O	O	O	O		
23	7	11	that	O	O	O	O	O		
23	7	12	food	O	O	O	O	O		
23	7	13	?	O	O	O	O	O		
23	8	1	It	O	O	O	O	O		
23	8	2	's	O	O	O	O	O		
23	8	3	all	O	O	O	O	O		
23	8	4	about	O	O	O	O	O		
23	8	5	planning	O	O	O	O	O		
23	8	6	and	O	O	O	O	O		
23	8	7	starting	O	O	O	O	O		
23	8	8	early	O	O	O	O	O		
23	8	9	,	O	O	O	O	O		
23	8	10	dear	O	O	O	O	O		
23	8	11	.	O	O	O	O	O		
24	1	1	How	O	O	O	O	O		
24	1	2	are	O	O	O	O	O		
24	1	3	you	O	O	O	O	O		
24	1	4	feeling	O	O	O	O	O		
24	1	5	today	O	O	O	O	O		
24	1	6	?	O	O	O	O	O		
24	2	1	I	O	O	O	O	O		
24	2	2	'm	O	O	O	O	O		
24	2	3	feeling	O	O	O	O	O		
24	2	4	well	O	O	O	O	O		
24	2	5	,	O	O	O	O	O		
24	2	6	thank	O	O	O	O	O		
24	2	7	you	O	O	O	O	O		
24	2	8	.	O	O	O	O	O		
24	2	9	I	B-participants	O	O	O	O		
24	2	10	start	O	O	O	O	O		
24	2	11	my	O	O	O	O	O		
24	2	12	day	O	O	O	O	O		
24	2	13	by	O	O	O	O	O		
24	2	14	making	B-event	O	O	O	O		
24	2	15	breakfast	I-event	O	O	O	O		
24	2	16	around	B-time	O	O	O	O		
24	2	17	7	I-time	O	O	O	O		
24	2	18	am	I-time	O	O	O	O		
24	2	19	.	O	O	O	O	O		
24	3	1	What	O	O	O	O	O		
24	3	2	do	O	O	O	O	O		
24	3	3	you	O	O	O	O	O		
24	3	4	usually	O	O	O	O	O		
24	3	5	have	O	O	O	O	O		
24	3	6	for	O	O	O	O	O		
24	3	7	breakfast	O	O	O	O	O		
24	3	8	?	O	O	O	O	O		
24	4	1	I	O	O	O	O	O		
24	4	2	usually	O	O	O	O	O		
24	4	3	have	O	O	O	O	O		
24	4	4	toast	O	O	O	O	O		
24	4	5	and	O	O	O	O	O		
24	4	6	a	O	O	O	O	O		
24	4	7	cup	O	O	O	O	O		
24	4	8	of	O	O	O	O	O		
24	4	9	tea	O	O	O	O	O		
24	4	10	.	O	O	O	O	O		
24	4	11	I	O	O	O	O	O		
24	4	12	like	O	O	O	O	O		
24	4	13	to	O	O	O	O	O		
24	4	14	keep	O	O	O	O	O		
24	4	15	it	O	O	O	O	O		
24	4	16	simple	O	O	O	O	O		
24	4	17	in	O	O	O	O	O		
24	4	18	the	O	O	O	O	O		
24	4	19	mornings	O	O	O	O	O		
24	4	20	.	O	O	O	O	O		
24	5	1	And	O	O	O	O	O		
24	5	2	what	O	O	O	O	O		
24	5	3	about	O	O	O	O	O		
24	5	4	lunch	O	O	O	O	O		
24	5	5	?	O	O	O	O	O		
24	5	6	Do	O	O	O	O	O		
24	5	7	you	O	O	O	O	O		
24	5	8	prepare	O	O	O	O	O		
24	5	9	it	O	O	O	O	O		
24	5	10	as	O	O	O	O	O		
24	5	11	well	O	O	O	O	O		
24	5	12	?	O	O	O	O	O		
24	6	1	Yes	O	O	O	O	O		
24	6	2	,	O	O	O	O	O		
24	6	3	I	O	B-participants	O	O	O		
24	6	4	usually	O	O	O	O	O		
24	6	5	prepare	O	B-event	O	O	O		
24	6	6	my	O	I-event	O	O	O		
24	6	7	own	O	I-event	O	O	O		
24	6	8	lunch	O	I-event	O	O	O		
24	6	9	around	O	B-time	O	O	O		
24	6	10	noon	O	I-time	O	O	O		
24	6	11	.	O	O	O	O	O		
24	6	12	Sometimes	O	O	O	O	O		
24	6	13	I	O	O	O	O	O		
24	6	14	have	O	O	O	O	O		
24	6	15	a	O	O	O	O	O		
24	6	16	salad	O	O	O	O	O		
24	6	17	or	O	O	O	O	O		
24	6	18	a	O	O	O	O	O		
24	6	19	sandwich	O	O	O	O	O		
24	6	20	.	O	O	O	O	O		
24	7	1	Do	O	O	O	O	O		
24	7	2	you	O	O	O	O	O		
24	7	3	enjoy	O	O	O	O	O		
24	7	4	cooking	O	O	O	O	O		
24	7	5	your	O	O	O	O	O		
24	7	6	meals	O	O	O	O	O		
24	7	7	?	O	O	O	O	O		
24	8	1	Cooking	O	O	B-event	O	O		
24	8	2	has	O	O	O	O	O		
24	8	3	been	O	O	O	O	O		
24	8	4	a	O	O	O	O	O		
24	8	5	passion	O	O	O	O	O		
24	8	6	of	O	O	O	O	O		
24	8	7	mine	O	O	O	O	O		
24	8	8	for	O	O	O	O	O		
24	8	9	many	O	O	O	O	O		
24	8	10	years	O	O	O	O	O		
24	8	11	.	O	O	O	O	O		
24	8	12	I	O	O	O	O	O		
24	8	13	find	O	O	O	O	O		
24	8	14	it	O	O	O	O	O		
24	8	15	a	O	O	O	O	O		
24	8	16	therapeutic	O	O	O	O	O		
24	8	17	activity	O	O	O	O	O		
24	8	18	.	O	O	O	O	O		
24	9	1	That	O	O	O	O	O		
24	9	2	's	O	O	O	O	O		
24	9	3	wonderful	O	O	O	O	O		
24	9	4	to	O	O	O	O	O		
24	9	5	hear	O	O	O	O	O		
24	9	6	.	O	O	O	O	O		
24	9	7	How	O	O	O	O	O		
24	9	8	often	O	O	O	O	O		
24	9	9	do	O	O	O	O	O		
24	9	10	you	O	O	O	O	O		
24	9	11	do	O	O	O	O	O		
24	9	12	your	O	O	O	O	O		
24	9	13	house	O	O	O	O	O		
25	1	1	How	O	O	O	O	O		
25	1	2	do	O	O	O	O	O		
25	1	3	you	O	O	O	O	O		
25	1	4	usually	O	O	O	O	O		
25	1	5	start	O	O	O	O	O		
25	1	6	your	O	O	O	O	O		
25	1	7	day	O	O	O	O	O		
25	1	8	at	O	O	O	O	O		
25	1	9	home	O	O	O	O	O		
25	1	10	,	O	O	O	O	O		
25	1	11	in	O	O	O	O	O		
25	1	12	terms	O	O	O	O	O		
25	1	13	of	O	O	O	O	O		
25	1	14	your	O	O	O	O	O		
25	1	15	domestic	O	O	O	O	O		
25	1	16	routine	O	O	O	O	O		
25	1	17	?	O	O	O	O	O		
25	2	1	Oh	O	O	O	O	O		
25	2	2	,	O	O	O	O	O		
25	2	3	I	O	O	O	O	O		
25	2	4	wake	O	O	O	O	O		
25	2	5	up	O	O	O	O	O		
25	2	6	early	B-time	O	O	O	O		
25	2	7	to	O	O	O	O	O		
25	2	8	prepare	B-event	O	O	O	O		
25	2	9	breakfast	I-event	O	O	O	O		
25	2	10	for	O	O	O	O	O		
25	2	11	my	B-participants	O	O	O	O		
25	2	12	family	I-participants	O	O	O	O		
25	2	13	.	O	O	O	O	O		
25	3	1	What	O	O	O	O	O		
25	3	2	's	O	O	O	O	O		
25	3	3	your	O	O	O	O	O		
25	3	4	favorite	O	O	O	O	O		
25	3	5	dish	O	O	O	O	O		
25	3	6	to	O	O	O	O	O		
25	3	7	cook	O	O	O	O	O		
25	3	8	for	O	O	O	O	O		
25	3	9	breakfast	O	O	O	O	O		
25	3	10	?	O	O	O	O	O		
25	4	1	I	O	O	O	O	O		
25	4	2	like	O	O	O	O	O		
25	4	3	making	O	O	O	O	O		
25	4	4	pancakes	O	O	O	O	O		
25	4	5	and	O	O	O	O	O		
25	4	6	fresh	O	O	O	O	O		
25	4	7	fruit	O	O	O	O	O		
25	4	8	salad	O	O	O	O	O		
25	4	9	the	O	O	O	O	O		
25	4	10	most	O	O	O	O	O		
25	4	11	.	O	O	O	O	O		
25	5	1	Sounds	O	O	O	O	O		
25	5	2	delicious	O	O	O	O	O		
25	5	3	!	O	O	O	O	O		
25	5	4	What	O	O	O	O	O		
25	5	5	do	O	O	O	O	O		
25	5	6	you	O	O	O	O	O		
25	5	7	do	O	O	O	O	O		
25	5	8	after	O	O	O	O	O		
25	5	9	breakfast	O	O	O	O	O		
25	5	10	?	O	O	O	O	O		
25	6	1	I	O	O	O	O	O		
25	6	2	tidy	O	B-event	O	O	O		
25	6	3	up	O	I-event	O	O	O		
25	6	4	the	O	I-event	O	O	O		
25	6	5	kitchen	O	I-event	O	O	O		
25	6	6	and	O	O	O	O	O		
25	6	7	then	O	O	O	O	O		
25	6	8	plan	O	O	B-event	O	O		
25	6	9	the	O	O	I-event	O	O		
25	6	10	meals	O	O	I-event	O	O		
25	6	11	for	O	O	I-event	O	O		
25	6	12	the	O	O	I-event	O	O		
25	6	13	day	O	O	I-event	O	O		
25	6	14	.	O	O	O	O	O		
25	7	1	How	O	O	O	O	O		
25	7	2	about	O	O	O	O	O		
25	7	3	lunch	O	O	O	O	O		
25	7	4	and	O	O	O	O	O		
25	7	5	dinner	O	O	O	O	O		
25	7	6	?	O	O	O	O	O		
25	7	7	When	O	O	O	O	O		
25	7	8	do	O	O	O	O	O		
25	7	9	you	O	O	O	O	O		
25	7	10	typically	O	O	O	O	O		
25	7	11	start	O	O	O	O	O		
25	7	12	cooking	O	O	O	O	O		
25	7	13	?	O	O	O	O	O		
25	8	1	I	O	O	O	O	O		
25	8	2	start	O	O	O	B-event	O		
25	8	3	preparing	O	O	O	I-event	O		
25	8	4	lunch	O	O	O	I-event	O		
25	8	5	around	O	O	O	B-time	O		
25	8	6	midday	O	O	O	I-time	O		
25	8	7	and	O	O	O	O	O		
25	8	8	then	O	O	O	O	O		
25	8	9	dinner	O	O	O	O	I-event		
25	8	10	a	O	O	O	O	I-event		
25	8	11	few	O	O	O	O	B-time		
25	8	12	hours	O	O	O	O	I-time		
25	8	13	before	O	O	O	O	I-time		
25	8	14	we	O	O	O	O	I-time		
25	8	15	eat	O	O	O	O	I-time		
25	8	16	.	O	O	O	O	I-time		
25	9	1	It	O	O	O	O	O		
25	9	2	sounds	O	O	O	O	O		
25	9	3	like	O	O	O	O	O		
25	9	4	you	O	O	O	O	O		
25	9	5	have	O	O	O	O	O		
25	9	6	a	O	O	O	O	O		
25	9	7	well	O	O	O	O	O		
25	9	8	-	O	O	O	O	O		
25	9	9	organized	O	O	O	O	O		
25	9	10	routine	O	O	O	O	O		
25	9	11	throughout	O	O	O	O	O		
25	9	12	the	O	O	O	O	O		
25	9	13	day	O	O	O	O	O		
25	9	14	.	O	O	O	O	O		
26	1	1	How	O	O	O	O	O		
26	1	2	do	O	O	O	O	O		
26	1	3	you	O	O	O	O	O		
26	1	4	manage	O	O	O	O	O		
26	1	5	to	O	O	O	O	O		
26	1	6	keep	O	O	O	O	O		
26	1	7	your	O	O	O	O	O		
26	1	8	house	O	O	O	O	O		
26	1	9	so	O	O	O	O	O		
26	1	10	tidy	O	O	O	O	O		
26	1	11	all	O	O	O	O	O		
26	1	12	the	O	O	O	O	O		
26	1	13	time	O	O	O	O	O		
26	1	14	?	O	O	O	O	O		
26	2	1	I	O	O	O	O	O		
26	2	2	usually	O	O	O	O	O		
26	2	3	do	O	O	O	O	O		
26	2	4	the	O	O	O	O	O		
26	2	5	cleaning	B-event	O	O	O	O		
26	2	6	every	B-time	O	O	O	O		
26	2	7	morning	I-time	O	O	O	O		
26	2	8	,	I-time	O	O	O	O		
26	2	9	after	I-time	O	O	O	O		
26	2	10	breakfast	I-time	O	O	O	O		
26	2	11	.	O	O	O	O	O		
26	3	1	And	O	O	O	O	O		
26	3	2	what	O	O	O	O	O		
26	3	3	about	O	O	O	O	O		
26	3	4	cooking	O	O	O	O	O		
26	3	5	meals	O	O	O	O	O		
26	3	6	for	O	O	O	O	O		
26	3	7	yourself	O	O	O	O	O		
26	3	8	?	O	O	O	O	O		
26	4	1	I	O	O	O	O	O		
26	4	2	prepare	O	B-event	O	O	O		
26	4	3	my	O	I-event	O	O	O		
26	4	4	meals	O	I-event	O	O	O		
26	4	5	before	O	B-time	O	O	O		
26	4	6	lunchtime	O	I-time	O	O	O		
26	4	7	,	O	O	O	O	O		
26	4	8	usually	O	O	O	O	O		
26	4	9	simple	O	O	O	O	O		
26	4	10	recipes	O	O	O	O	O		
26	4	11	.	O	O	O	O	O		
26	5	1	Do	O	O	O	O	O		
26	5	2	you	O	O	O	O	O		
26	5	3	face	O	O	O	O	O		
26	5	4	any	O	O	O	O	O		
26	5	5	challenges	O	O	O	O	O		
26	5	6	with	O	O	O	O	O		
26	5	7	using	O	O	O	O	O		
26	5	8	household	O	O	O	O	O		
26	5	9	appliances	O	O	O	O	O		
26	5	10	?	O	O	O	O	O		
26	6	1	Yes	O	O	O	O	O		
