conversation	sent_id	token_id	token	event1	event2	event3	event4	event5	event6	event7	event8
20	6	6	few	O	O	O	O	O			
20	6	7	options	O	O	O	O	O			
20	6	8	earlier	O	O	O	O	O			
20	6	9	in	O	O	O	O	O			
20	6	10	the	O	O	O	O	O			
20	6	11	week	O	O	O	O	O			
20	6	12	.	O	O	O	O	O			
20	7	1	That	O	O	O	O	O			
20	7	2	's	O	O	O	O	O			
20	7	3	a	O	O	O	O	O			
20	7	4	good	O	O	O	O	O			
20	7	5	idea	O	O	O	O	O			
20	7	6	.	O	O	O	O	O			
20	7	7	How	O	O	O	O	O			
20	7	8	long	O	O	O	O	O			
20	7	9	does	O	O	O	O	O			
20	7	10	it	O	O	O	O	O			
20	7	11	take	O	O	O	O	O			
20	7	12	you	O	O	O	O	O			
20	7	13	to	O	O	O	O	O			
20	7	14	prepare	O	O	O	O	O			
20	7	15	breakfast	O	O	O	O	O			
20	7	16	usually	O	O	O	O	O			
20	7	17	?	O	O	O	O	O			
20	8	1	It	O	O	O	O	O			
20	8	2	takes	O	O	O	O	O			
20	8	3	me	O	O	O	O	O			
20	8	4	about	O	O	O	O	O			
20	8	5	30	O	O	O	O	O			
20	8	6	minutes	O	O	O	O	O			
20	8	7	to	O	O	O	O	O			
20	8	8	prepare	O	O	O	O	O			
20	8	9	and	O	O	O	O	O			
20	8	10	cook	O	O	O	O	O			
20	8	11	everything	O	O	O	O	O			
20	8	12	.	O	O	O	O	O			
21	1	1	So	O	O	O	O	O			
21	1	2	,	O	O	O	O	O			
21	1	3	how	O	O	O	O	O			
21	1	4	do	O	O	O	O	O			
21	1	5	you	O	O	O	O	O			
21	1	6	manage	O	O	O	O	O			
21	1	7	meal	O	O	O	O	O			
21	1	8	preparations	O	O	O	O	O			
21	1	9	during	O	O	O	O	O			
21	1	10	the	O	O	O	O	O			
21	1	11	week	O	O	O	O	O			
21	1	12	?	O	O	O	O	O			
21	2	1	I	O	O	O	O	O			
21	2	2	usually	O	O	O	O	O			
21	2	3	plan	B-event	O	O	O	O			
21	2	4	my	I-event	O	O	O	O			
21	2	5	meals	I-event	O	O	O	O			
21	2	6	on	B-time	O	O	O	O			
21	2	7	Sundays	I-time	O	O	O	O			
21	2	8	and	O	O	O	O	O			
21	2	9	do	O	B-event	O	O	O			
21	2	10	the	O	I-event	O	O	O			
21	2	11	grocery	O	I-event	O	O	O			
21	2	12	shopping	O	I-event	O	O	O			
21	2	13	for	O	B-time	O	O	O			
21	2	14	the	O	I-time	O	O	O			
21	2	15	week	O	I-time	O	O	O			
21	2	16	.	O	O	O	O	O			
21	3	1	That	O	O	O	O	O			
21	3	2	sounds	O	O	O	O	O			
21	3	3	organized	O	O	O	O	O			
21	3	4	.	O	O	O	O	O			
21	3	5	When	O	O	O	O	O			
21	3	6	do	O	O	O	O	O			
21	3	7	you	O	O	O	O	O			
21	3	8	cook	O	O	O	O	O			
21	3	9	your	O	O	O	O	O			
21	3	10	meals	O	O	O	O	O			
21	3	11	?	O	O	O	O	O			
21	4	1	I	O	O	O	O	O			
21	4	2	typically	O	O	O	O	O			
21	4	3	cook	O	O	B-event	O	O			
21	4	4	in	O	O	B-time	O	O			
21	4	5	the	O	O	I-time	O	O			
21	4	6	evenings	O	O	I-time	O	O			
21	4	7	after	O	O	O	O	O			
21	4	8	I	O	O	O	O	O			
21	4	9	finish	O	O	O	O	O			
21	4	10	my	O	O	O	O	O			
21	4	11	other	O	O	O	O	O			
21	4	12	chores	O	O	O	O	O			
21	4	13	.	O	O	O	O	O			
21	5	1	What	O	O	O	O	O			
21	5	2	's	O	O	O	O	O			
21	5	3	your	O	O	O	O	O			
21	5	4	favorite	O	O	O	O	O			
21	5	5	dish	O	O	O	O	O			
21	5	6	to	O	O	O	O	O			
21	5	7	cook	O	O	O	O	O			
21	5	8	?	O	O	O	O	O			
21	6	1	I	O	O	O	O	O			
21	6	2	enjoy	O	O	O	O	O			
21	6	3	making	O	O	O	B-event	O			
21	6	4	spaghetti	O	O	O	I-event	O			
21	6	5	Bolognese	O	O	O	I-event	O			
21	6	6	.	O	O	O	O	O			
21	6	7	It	O	O	O	O	O			
21	6	8	's	O	O	O	O	O			
21	6	9	a	O	O	O	O	O			
21	6	10	family	O	O	O	O	O			
21	6	11	recipe	O	O	O	O	O			
21	6	12	.	O	O	O	O	O			
21	7	1	Sounds	O	O	O	O	O			
21	7	2	delicious	O	O	O	O	O			
21	7	3	!	O	O	O	O	O			
21	7	4	How	O	O	O	O	O			
21	7	5	do	O	O	O	O	O			
21	7	6	you	O	O	O	O	O			
21	7	7	handle	O	O	O	O	O			
21	7	8	the	O	O	O	O	O			
21	7	9	cleaning	O	O	O	O	O			
21	7	10	in	O	O	O	O	O			
21	7	11	your	O	O	O	O	O			
21	7	12	house	O	O	O	O	O			
21	7	13	?	O	O	O	O	O			
21	8	1	I	O	O	O	O	O			
21	8	2	try	O	O	O	O	O			
21	8	3	to	O	O	O	O	O			
21	8	4	tidy	O	O	O	O	B-event			
21	8	5	up	O	O	O	O	I-event			
21	8	6	a	O	O	O	O	O			
21	8	7	bit	O	O	O	O	O			
21	8	8	each	O	O	O	O	B-time			
21	8	9	day	O	O	O	O	I-time			
21	8	10	,	O	O	O	O	O			
21	8	11	but	O	O	O	O	O			
21	8	12	I	O	O	O	O	O			
21	8	13	do	O	O	O	O	O			
21	8	14	a	O	O	O	O	O	B-event		
21	8	15	deep	O	O	O	O	O	I-event		
21	8	16	clean	O	O	O	O	O			
21	8	17	on	O	O	O	O	O	B-time		
21	8	18	Saturdays	O	O	O	O	O	I-time		
21	8	19	.	O	O	O	O	O			
22	1	1	How	O	O	O	O	O			
22	1	2	do	O	O	O	O	O			
22	1	3	you	O	O	O	O	O			
22	1	4	usually	O	O	O	O	O			
22	1	5	start	O	O	O	O	O			
22	1	6	your	O	O	O	O	O			
22	1	7	mornings	O	O	O	O	O			
22	1	8	at	O	O	O	O	O			
22	1	9	home	O	O	O	O	O			
22	1	10	?	O	O	O	O	O			
22	2	1	I	O	O	O	O	O			
22	2	2	wake	O	O	O	O	O			
22	2	3	up	O	O	O	O	O			
22	2	4	early	B-time	O	O	O	O			
22	2	5	and	O	O	O	O	O			
22	2	6	make	B-event	O	O	O	O			
22	2	7	breakfast	I-event	O	O	O	O			
22	2	8	for	O	O	O	O	O			
22	2	9	myself	B-participants	O	O	O	O			
22	2	10	in	O	O	O	O	O			
22	2	11	the	O	O	O	O	O			
22	2	12	kitchen	B-place	O	O	O	O			
22	2	13	.	O	O	O	O	O			
22	3	1	What	O	O	O	O	O			
22	3	2	is	O	O	O	O	O			
22	3	3	your	O	O	O	O	O			
22	3	4	favorite	O	O	O	O	O			
22	3	5	breakfast	O	O	O	O	O			
22	3	6	to	O	O	O	O	O			
22	3	7	prepare	O	O	O	O	O			
22	3	8	?	O	O	O	O	O			
22	4	1	I	O	O	O	O	O			
22	4	2	love	O	O	O	O	O			
22	4	3	to	O	O	O	O	O			
22	4	4	make	O	O	O	O	O			
22	4	5	oatmeal	O	O	O	O	O			
22	4	6	with	O	O	O	O	O			
22	4	7	fresh	O	O	O	O	O			
22	4	8	fruits	O	O	O	O	O			
22	4	9	and	O	O	O	O	O			
22	4	10	a	O	O	O	O	O			
22	4	11	cup	O	O	O	O	O			
22	4	12	of	O	O	O	O	O			
22	4	13	tea	O	O	O	O	O			
22	4	14	.	O	O	O	O	O			
22	5	1	Sounds	O	O	O	O	O			
22	5	2	delicious	O	O	O	O	O			
22	5	3	!	O	O	O	O	O			
22	5	4	Do	O	O	O	O	O			
22	5	5	you	O	O	O	O	O			
22	5	6	have	O	O	O	O	O			
22	5	7	a	O	O	O	O	O			
22	5	8	routine	O	O	O	O	O			
22	5	9	for	O	O	O	O	O			
22	5	10	cleaning	O	O	O	O	O			
22	5	11	your	O	O	O	O	O			
22	5	12	house	O	O	O	O	O			
22	5	13	?	O	O	O	O	O			
22	6	1	Yes	O	O	O	O	O			
22	6	2	,	O	O	O	O	O			
22	6	3	I	O	B-participants	O	O	O			
22	6	4	clean	O	B-event	O	O	O			
22	6	5	a	O	I-event	O	O	O			
22	6	6	different	O	I-event	O	O	O			
22	6	7	room	O	I-event	O	O	O			
22	6	8	each	O	I-event	O	O	O			
22	6	9	day	O	I-event	O	O	O			
22	6	10	to	O	O	O	O	O			
22	6	11	keep	O	O	O	O	O			
22	6	12	everything	O	O	O	O	O			
22	6	13	tidy	O	O	O	O	O			
22	6	14	.	O	O	O	O	O			
22	7	1	And	O	O	O	O	O			
22	7	2	how	O	O	O	O	O			
22	7	3	do	O	O	O	O	O			
22	7	4	you	O	O	O	O	O			
22	7	5	usually	O	O	O	O	O			
22	7	6	spend	O	O	O	O	O			
22	7	7	your	O	O	O	O	O			
22	7	8	afternoons	O	O	B-time	O	O			
22	7	9	at	O	O	O	O	O			
22	7	10	home	O	O	O	O	O			
22	7	11	?	O	O	O	O	O			
22	8	1	I	O	O	B-participants	O	O			
22	8	2	usually	O	O	O	O	O			
22	8	3	do	O	O	B-event	O	O			
22	8	4	some	O	O	I-event	O	O			
22	8	5	gardening	O	O	I-event	O	O			
22	8	6	in	O	O	O	O	O			
22	8	7	the	O	O	O	O	O			
22	8	8	backyard	O	O	B-place	O	O			
22	8	9	or	O	O	O	O	O			
22	8	10	read	O	O	O	B-event	O			
22	8	11	a	O	O	O	I-event	O			
22	8	12	book	O	O	O	I-event	O			
22	8	13	in	O	O	O	O	O			
22	8	14	the	O	O	O	O	O			
22	8	15	living	O	O	O	B-place	O			
22	8	16	room	O	O	O	I-place	O			
22	8	17	.	O	O	O	O	O			
22	9	1	That	O	O	O	O	O			
22	9	2	sounds	O	O	O	O	O			
22	9	3	like	O	O	O	O	O			
22	9	4	a	O	O	O	O	O			
22	9	5	peaceful	O	O	O	O	O			
22	9	6	way	O	O	O	O	O			
22	9	7	to	O	O	O	O	O			
22	9	8	spend	O	O	O	O	O			
22	9	9	your	O	O	O	O	O			
22	9	10	afternoons	O	O	O	O	O			
22	9	11	.	O	O	O	O	O			
23	1	1	When	O	O	O	O	O			
23	1	2	do	O	O	O	O	O			
23	1	3	you	O	O	O	O	O			
23	1	4	usually	O	O	O	O	O			
23	1	5	cook	B-event	O	O	O	O			
23	1	6	meals	I-event	O	O	O	O			
23	1	7	during	O	O	O	O	O			
23	1	8	the	O	O	O	O	O			
23	1	9	day	O	O	O	O	O			
23	1	10	?	O	O	O	O	O			
23	2	1	I	O	O	O	O	O			
23	2	2	usually	O	O	O	O	O			
23	2	3	cook	O	O	O	O	O			
23	2	4	meals	O	O	O	O	O			
23	2	5	in	B-time	O	O	O	O			
23	2	6	the	I-time	O	O	O	O			
23	2	7	morning	I-time	O	O	O	O			
23	2	8	,	O	O	O	O	O			
23	2	9	before	O	O	O	O	O			
23	2	10	it	O	O	O	O	O			
23	2	11	gets	O	O	O	O	O			
23	2	12	too	O	O	O	O	O			
23	2	13	busy	O	O	O	O	O			
23	2	14	.	O	O	O	O	O			
23	3	1	How	O	O	O	O	O			
23	3	2	do	O	O	O	O	O			
23	3	3	you	O	O	O	O	O			
23	3	4	plan	O	O	O	O	O			
23	3	5	your	O	O	O	O	O			
23	3	6	meals	O	O	O	O	O			
23	3	7	for	O	O	O	O	O			
23	3	8	the	O	O	O	O	O			
23	3	9	week	O	O	O	O	O			
23	3	10	?	O	O	O	O	O			
23	4	1	I	O	O	O	O	O			
23	4	2	usually	O	O	O	O	O			
23	4	3	make	O	B-event	O	O	O			
23	4	4	a	O	I-event	O	O	O			
23	4	5	meal	O	I-event	O	O	O			
23	4	6	plan	O	I-event	O	O	O			
23	4	7	every	O	B-time	O	O	O			
23	4	8	Sunday	O	I-time	O	O	O			
23	4	9	to	O	O	O	O	O			
23	4	10	decide	O	O	O	O	O			
23	4	11	what	O	O	O	O	O			
23	4	12	to	O	O	O	O	O			
23	4	13	cook	O	O	O	O	O			
23	4	14	.	O	O	O	O	O			
23	5	1	How	O	O	O	O	O			
23	5	2	do	O	O	O	O	O			
23	5	3	you	O	O	O	O	O			
23	5	4	find	O	O	O	O	O			
23	5	5	doing	O	O	B-event	O	O			
23	5	6	the	O	O	I-event	O	O			
23	5	7	housework	O	O	I-event	O	O			
23	5	8	every	O	O	B-time	O	O			
23	5	9	day	O	O	I-time	O	O			
23	5	10	?	O	O	O	O	O			
23	6	1	It	O	O	O	O	O			
23	6	2	keeps	O	O	O	O	O			
23	6	3	me	O	O	O	O	O			
23	6	4	busy	O	O	O	O	O			
23	6	5	but	O	O	O	O	O			
23	6	6	also	O	O	O	O	O			
23	6	7	gives	O	O	O	O	O			
23	6	8	me	O	O	O	O	O			
23	6	9	a	O	O	O	O	O			
23	6	10	sense	O	O	O	O	O			
23	6	11	of	O	O	O	O	O			
23	6	12	accomplishment	O	O	O	O	O			
23	6	13	.	O	O	O	O	O			
23	7	1	When	O	O	O	O	O			
23	7	2	do	O	O	O	O	O			
23	7	3	you	O	O	O	O	O			
23	7	4	usually	O	O	O	O	O			
23	7	5	do	O	O	O	O	O			
23	7	6	the	O	O	O	O	O			
23	7	7	laundry	O	O	O	O	O			
23	7	8	during	O	O	O	O	O			
23	7	9	the	O	O	O	O	O			
23	7	10	week	O	O	O	O	O			
23	7	11	?	O	O	O	O	O			
23	8	1	I	O	O	O	O	O			
23	8	2	prefer	O	O	O	O	O			
23	8	3	doing	O	O	O	B-event	O			
23	8	4	laundry	O	O	O	I-event	O			
23	8	5	on	O	O	O	B-time	O			
23	8	6	Saturdays	O	O	O	I-time	O			
23	8	7	when	O	O	O	O	O			
23	8	8	I	O	O	O	O	O			
23	8	9	have	O	O	O	O	O			
23	8	10	more	O	O	O	O	O			
23	8	11	time	O	O	O	O	O			
23	8	12	.	O	O	O	O	O			
23	9	1	How	O	O	O	O	O			
23	9	2	do	O	O	O	O	O			
23	9	3	you	O	O	O	O	O			
23	9	4	feel	O	O	O	O	O			
23	9	5	about	O	O	O	O	O			
23	9	6	using	O	O	O	O	O			
23	9	7	household	O	O	O	O	O			
23	9	8	appliances	O	O	O	O	O			
23	9	9	for	O	O	O	O	O			
23	9	10	everyday	O	O	O	O	O			
23	9	11	tasks	O	O	O	O	O			
23	9	12	?	O	O	O	O	O			
23	10	1	They	O	O	O	O	O			
23	10	2	make	O	O	O	O	O			
23	10	3	my	O	O	O	O	O			
23	10	4	life	O	O	O	O	O			
23	10	5	so	O	O	O	O	O			
23	10	6	much	O	O	O	O	O			
23	10	7	easier	O	O	O	O	O			
23	10	8	and	O	O	O	O	O			
23	10	9	efficient	O	O	O	O	O			
23	10	10	.	O	O	O	O	O			
24	1	1	How	O	O	O	O	O			
24	1	2	do	O	O	O	O	O			
24	1	3	you	O	O	O	O	O			
24	1	4	usually	O	O	O	O	O			
24	1	5	start	O	O	O	O	O			
24	1	6	your	O	O	O	O	O			
24	1	7	day	O	O	O	O	O			
24	1	8	at	O	O	O	O	O			
24	1	9	home	B-place	O	O	O	O			
24	1	10	?	O	O	O	O	O			
24	2	1	I	O	O	O	O	O			
24	2	2	start	O	O	O	O	O			
24	2	3	by	O	O	O	O	O			
24	2	4	making	B-event	O	O	O	O			
24	2	5	my	I-event	O	O	O	O			
24	2	6	morning	I-event	O	O	O	O			
24	2	7	tea	I-event	O	O	O	O			
24	2	8	at	O	O	O	O	O			
24	2	9	around	B-time	O	O	O	O			
24	2	10	6	I-time	O	O	O	O			
24	2	11	AM	I-time	O	O	O	O			
24	2	12	.	O	O	O	O	O			
24	3	1	That	O	O	O	O	O			
24	3	2	sounds	O	O	O	O	O			
24	3	3	nice	O	O	O	O	O			
24	3	4	,	O	O	O	O	O			
24	3	5	do	O	O	O	O	O			
24	3	6	you	O	O	O	O	O			
24	3	7	usually	O	O	O	O	O			
24	3	8	have	O	O	O	O	O			
24	3	9	breakfast	O	O	O	O	O			
24	3	10	right	O	O	O	O	O			
24	3	11	after	O	O	O	O	O			
24	3	12	your	O	O	O	O	O			
24	3	13	tea	O	O	O	O	O			
24	3	14	?	O	O	O	O	O			
24	4	1	No	O	O	O	O	O			
24	4	2	,	O	O	O	O	O			
24	4	3	I	O	O	O	O	O			
24	4	4	take	O	B-event	O	O	O			
24	4	5	my	O	I-event	O	O	O			
24	4	6	time	O	I-event	O	O	O			
24	4	7	with	O	I-event	O	O	O			
24	4	8	breakfast	O	I-event	O	O	O			
24	4	9	around	O	B-time	O	O	O			
24	4	10	8	O	I-time	O	O	O			
24	4	11	AM	O	I-time	O	O	O			
24	4	12	.	O	O	O	O	O			
24	5	1	What	O	O	O	O	O			
24	5	2	do	O	O	O	O	O			
24	5	3	you	O	O	O	O	O			
24	5	4	usually	O	O	O	O	O			
24	5	5	include	O	O	O	O	O			
24	5	6	in	O	O	O	O	O			
24	5	7	your	O	O	O	O	O			
24	5	8	breakfast	O	O	O	O	O			
24	5	9	?	O	O	O	O	O			
24	6	1	I	O	O	O	O	O			
24	6	2	usually	O	O	O	O	O			
24	6	3	have	O	O	O	O	O			
24	6	4	toast	O	O	O	O	O			
24	6	5	,	O	O	O	O	O			
24	6	6	some	O	O	O	O	O			
24	6	7	fruit	O	O	O	O	O			
24	6	8	,	O	O	O	O	O			
24	6	9	and	O	O	O	O	O			
24	6	10	a	O	O	O	O	O			
24	6	11	cup	O	O	O	O	O			
24	6	12	of	O	O	O	O	O			
24	6	13	yogurt	O	O	O	O	O			
24	6	14	.	O	O	O	O	O			
24	7	1	That	O	O	O	O	O			
24	7	2	sounds	O	O	O	O	O			
24	7	3	like	O	O	O	O	O			
24	7	4	a	O	O	O	O	O			
24	7	5	healthy	O	O	O	O	O			
24	7	6	breakfast	O	O	O	O	O			
24	7	7	.	O	O	O	O	O			
24	7	8	What	O	O	O	O	O			
24	7	9	do	O	O	O	O	O			
24	7	10	you	O	O	O	O	O			
24	7	11	do	O	O	O	O	O			
24	7	12	after	O	O	O	O	O			
24	7	13	having	O	O	O	O	O			
24	7	14	breakfast	O	O	O	O	O			
24	7	15	?	O	O	O	O	O			
24	8	1	I	O	O	O	O	O			
24	8	2	tidy	O	O	B-event	O	O			
24	8	3	up	O	O	I-event	O	O			
24	8	4	the	O	O	I-event	O	O			
24	8	5	kitchen	O	O	I-event	O	O			
24	8	6	and	O	O	I-event	O	O			
24	8	7	then	O	O	I-event	O	O			
24	8	8	start	O	O	I-event	O	O			
24	8	9	my	O	O	I-event	O	O			
24	8	10	daily	O	O	I-event	O	O			
24	8	11	chores	O	O	I-event	O	O			
24	8	12	.	O	O	I-event	O	O			
24	9	1	It	O	O	O	O	O			
24	9	2	seems	O	O	O	O	O			
24	9	3	you	O	O	O	O	O			
24	9	4	have	O	O	O	O	O			
24	9	5	a	O	O	O	O	O			
24	9	6	nice	O	O	O	O	O			
24	9	7	routine	O	O	O	O	O			
24	9	8	to	O	O	O	O	O			
24	9	9	start	O	O	O	O	O			
24	9	10	your	O	O	O	O	O			
24	9	11	day	O	O	O	O	O			
24	9	12	.	O	O	O	O	O			
25	1	1	How	O	O	O	O	O			
25	1	2	often	O	O	O	O	O			
25	1	3	do	O	O	O	O	O			
25	1	4	you	O	O	O	O	O			
25	1	5	prepare	B-event	O	O	O	O			
25	1	6	meals	I-event	O	O	O	O			
25	1	7	at	I-event	O	O	O	O			
25	1	8	home	I-event	O	O	O	O			
25	1	9	?	O	O	O	O	O			
25	2	1	I	O	O	O	O	O			
25	2	2	usually	O	O	O	O	O			
25	2	3	cook	O	O	O	O	O			
25	2	4	three	B-time	O	O	O	O			
25	2	5	times	I-time	O	O	O	O			
25	2	6	a	I-time	O	O	O	O			
25	2	7	week	I-time	O	O	O	O			
25	2	8	in	I-time	O	O	O	O			
25	2	9	the	I-time	O	O	O	O			
25	2	10	evening	I-time	O	O	O	O			
25	2	11	.	O	O	O	O	O			
25	3	1	That	O	O	O	O	O			
25	3	2	's	O	O	O	O	O			
25	3	3	great	O	O	O	O	O			
25	3	4	!	O	O	O	O	O			
25	3	5	What	O	O	O	O	O			
25	3	6	's	O	O	O	O	O			
25	3	7	your	O	O	O	O	O			
25	3	8	favorite	O	O	O	O	O			
25	3	9	dish	O	O	O	O	O			
25	3	10	to	O	O	O	O	O			
25	3	11	make	O	O	O	O	O			
25	3	12	?	O	O	O	O	O			
25	4	1	I	O	O	O	O	O			
25	4	2	love	O	O	O	O	O			
25	4	3	making	O	B-event	O	O	O			
25	4	4	a	O	I-event	O	O	O			
25	4	5	classic	O	I-event	O	O	O			
25	4	6	spaghetti	O	I-event	O	O	O			
25	4	7	carbonara	O	I-event	O	O	O			
25	4	8	.	O	O	O	O	O			
25	5	1	Sounds	O	O	O	O	O			
25	5	2	delicious	O	O	O	O	O			
25	5	3	!	O	O	O	O	O			
25	5	4	Do	O	O	O	O	O			
25	5	5	you	O	O	O	O	O			
25	5	6	enjoy	O	O	O	O	O			
25	5	7	baking	O	O	O	O	O			
25	5	8	as	O	O	O	O	O			
25	5	9	well	O	O	O	O	O			
25	5	10	?	O	O	O	O	O			
25	6	1	Baking	O	O	O	O	O			
25	6	2	is	O	O	O	O	O			
25	6	3	not	O	O	O	O	O			
25	6	4	really	O	O	O	O	O			
25	6	5	my	O	O	O	O	O			
25	6	6	thing	O	O	O	O	O			
25	6	7	,	O	O	O	O	O			
25	6	8	I	O	O	O	O	O			
25	6	9	prefer	O	O	O	O	O			
25	6	10	cooking	O	O	O	O	O			
25	6	11	meals	O	O	O	O	O			
25	6	12	.	O	O	O	O	O			
25	7	1	I	O	O	O	O	O			
25	7	2	understand	O	O	O	O	O			
25	7	3	.	O	O	O	O	O			
25	7	4	How	O	O	O	O	O			
25	7	5	do	O	O	O	O	O			
25	7	6	you	O	O	O	O	O			
25	7	7	usually	O	O	O	O	O			
25	7	8	finish	O	O	O	O	O			
25	7	9	off	O	O	O	O	O			
25	7	10	your	O	O	O	O	O			
25	7	11	meals	O	O	O	O	O			
25	7	12	?	O	O	O	O	O			
25	8	1	I	O	O	O	O	O			
25	8	2	always	O	O	O	O	O			
25	8	3	clean	O	O	B-event	O	O			
25	8	4	up	O	O	I-event	O	O			
25	8	5	the	O	O	I-event	O	O			
25	8	6	kitchen	O	O	I-event	O	O			
25	8	7	right	O	O	B-time	O	O			
25	8	8	after	O	O	I-time	O	O			
25	8	9	eating	O	O	I-time	O	O			
25	8	10	,	O	O	O	O	O			
25	8	11	hate	O	O	O	O	O			
25	8	12	leaving	O	O	O	O	O			
25	8	13	a	O	O	O	O	O			
25	8	14	mess	O	O	O	O	O			
25	8	15	.	O	O	O	O	O			
26	1	1	How	O	O	O	O	O			
26	1	2	was	O	O	O	O	O			
26	1	3	your	O	O	O	O	O			
26	1	4	morning	O	O	O	O	O			
26	1	5	today	O	O	O	O	O			
26	1	6	?	O	O	O	O	O			
26	2	1	I	O	O	O	O	O			
26	2	2	wake	B-event	O	O	O	O			
26	2	3	up	I-event	O	O	O	O			
26	2	4	early	I-event	O	O	O	O			
26	2	5	,	O	O	O	O	O			
26	2	6	around	B-time	O	O	O	O			
26	2	7	6	I-time	O	O	O	O			
26	2	8	am	I-time	O	O	O	O			
26	2	9	.	O	O	O	O	O			
26	3	1	What	O	O	O	O	O			
26	3	2	do	O	O	O	O	O			
26	3	3	you	O	O	O	O	O			
26	3	4	usually	O	O	O	O	O			
26	3	5	do	O	O	O	O	O			
26	3	6	after	O	O	O	O	O			
26	3	7	waking	O	O	O	O	O			
26	3	8	up	O	O	O	O	O			
26	3	9	?	O	O	O	O	O			
26	4	1	I	O	O	O	O	O			
26	4	2	go	O	B-event	O	O	O			
26	4	3	to	O	I-event	O	O	O			
26	4	4	the	O	I-event	O	O	O			
26	4	5	kitchen	O	I-event	O	O	O			
26	4	6	and	O	I-event	O	O	O			
26	4	7	start	O	I-event	O	O	O			
26	4	8	preparing	O	I-event	O	O	O			
26	4	9	breakfast	O	I-event	O	O	O			
26	4	10	.	O	O	O	O	O			
26	5	1	What	O	O	O	O	O			
26	5	2	did	O	O	O	O	O			
26	5	3	you	O	O	O	O	O			
26	5	4	have	O	O	O	O	O			
26	5	5	for	O	O	O	O	O			
26	5	6	breakfast	O	O	O	O	O			
26	5	7	today	O	O	O	O	O			
26	5	8	?	O	O	O	O	O			
26	6	1	I	O	O	O	O	O			
26	6	2	made	O	O	O	O	O			
26	6	3	some	O	O	O	O	O			
26	6	4	toast	O	O	O	O	O			
26	6	5	and	O	O	O	O	O			
26	6	6	scrambled	O	O	O	O	O			
26	6	7	eggs	O	O	O	O	O			
26	6	8	.	O	O	O	O	O			
26	7	1	Sounds	O	O	O	O	O			
26	7	2	delicious	O	O	O	O	O			
26	7	3	!	O	O	O	O	O			
26	7	4	How	O	O	O	O	O			
26	7	5	do	O	O	O	O	O			
26	7	6	you	O	O	O	O	O			
26	7	7	usually	O	O	O	O	O			
26	7	8	spend	O	O	O	O	O			
26	7	9	the	O	O	O	O	O			
26	7	10	rest	O	O	O	O	O			
26	7	11	of	O	O	O	O	O			
26	7	12	your	O	O	O	O	O			
26	7	13	day	O	O	O	O	O			
26	7	14	?	O	O	O	O	O			
26	8	1	After	O	O	B-time	O	O			
26	8	2	breakfast	O	O	I-time	O	O			
26	8	3	,	O	O	I-time	O	O			
26	8	4	I	O	O	O	O	O			
26	8	5	clean	O	O	B-event	O	O			
26	8	6	the	O	O	I-event	O	O			
26	8	7	house	O	O	I-event	O	O			
26	8	8	and	O	O	I-event	O	O			
26	8	9	then	O	O	I-event	O	O			
26	8	10	relax	O	O	I-event	O	O			
26	8	11	a	O	O	I-event	O	O			
26	8	12	bit	O	O	I-event	O	O			
26	8	13	.	O	O	I-event	O	O			
27	1	1	What	O	O	O	O	O			
27	1	2	time	O	O	O	O	O			
27	1	3	do	O	O	O	O	O			
27	1	4	you	O	O	O	O	O			
27	1	5	usually	O	O	O	O	O			
27	1	6	prepare	O	O	O	O	O			
27	1	7	your	O	O	O	O	O			
27	1	8	meals	O	O	O	O	O			
27	1	9	,	O	O	O	O	O			
27	1	10	and	O	O	O	O	O			
27	1	11	how	O	O	O	O	O			
27	1	12	do	O	O	O	O	O			
27	1	13	you	O	O	O	O	O			
27	1	14	decide	O	O	O	O	O			
27	1	15	what	O	O	O	O	O			
27	1	16	to	O	O	O	O	O			
27	1	17	cook	O	O	O	O	O			
27	1	18	?	O	O	O	O	O			
27	2	1	I	O	O	O	O	O			
27	2	2	prepare	B-event	O	O	O	O			
27	2	3	my	I-event	O	O	O	O			
27	2	4	meals	I-event	O	O	O	O			
27	2	5	in	O	O	O	O	O			
27	2	6	the	B-time	O	O	O	O			
27	2	7	morning	I-time	O	O	O	O			
27	2	8	based	O	O	O	O	O			
27	2	9	on	O	O	O	O	O			
27	2	10	what	O	O	O	O	O			
27	2	11	ingredients	O	O	O	O	O			
27	2	12	are	O	O	O	O	O			
27	2	13	available	O	O	O	O	O			
27	2	14	in	O	O	O	O	O			
27	2	15	the	B-place	O	O	O	O			
27	2	16	kitchen	I-place	O	O	O	O			
27	2	17	.	O	O	O	O	O			
27	3	1	Do	O	O	O	O	O			
27	3	2	you	O	O	O	O	O			
27	3	3	have	O	O	O	O	O			
27	3	4	a	O	O	O	O	O			
27	3	5	favorite	O	O	O	O	O			
27	3	6	dish	O	O	O	O	O			
27	3	7	that	O	O	O	O	O			
27	3	8	you	O	O	O	O	O			
27	3	9	enjoy	O	O	O	O	O			
27	3	10	cooking	O	O	O	O	O			
27	3	11	?	O	O	O	O	O			
27	4	1	Yes	O	O	O	O	O			
27	4	2	,	O	O	O	O	O			
27	4	3	I	O	O	O	O	O			
27	4	4	love	O	O	O	O	O			
27	4	5	making	O	B-event	O	O	O			
27	4	6	a	O	I-event	O	O	O			
27	4	7	simple	O	I-event	O	O	O			
27	4	8	and	O	I-event	O	O	O			
27	4	9	classic	O	I-event	O	O	O			
